Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-07,25.9,10,48.4,0,0
Alcúdia,2026-04-07,22.5,8.2,78.7,13.7,0
Algaida,2026-04-07,25.7,10.9,68.7,15.8,0
Andratx,2026-04-07,27,11.4,52.2,11.5,0
Ariany,2026-04-07,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-07,24.6,8.8,76.9,15.1,0
Banyalbufar,2026-04-07,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-07,27.3,7.2,70.1,11.1,0
Búger,2026-04-07,24.8,7.3,74.6,15,0
Bunyola,2026-04-07,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-07,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-07,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-07,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-07,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-07,20.3,11.6,84.1,12.2,0
Consell,2026-04-07,28.3,6.4,70.1,15.4,0
Costitx,2026-04-07,27.2,8.2,75.2,6.4,0
Deià,2026-04-07,25.1,13.3,50.7,8.6,0
Escorca,2026-04-07,21.2,2.7,67.8,12.2,0
Esporles,2026-04-07,27.8,8.2,65.6,15.4,0
Estellencs,2026-04-07,22,9.2,70.5,10.8,0
Felanitx,2026-04-07,23.5,10.1,67.8,19.8,0
Fornalutx,2026-04-07,24.6,12.4,45.4,10.8,0
Inca,2026-04-07,29.6,11.8,61.3,10.1,0
Lloret de Vistalegre,2026-04-07,25.3,9.4,76.7,5,0
Lloseta,2026-04-07,26.2,9.4,65.1,18.7,0
Llubí,2026-04-07,28.1,6.2,66.5,10.1,0
Llucmajor,2026-04-07,,,,7.9,0
Manacor,2026-04-07,24.7,9,79.3,17.3,0
Mancor,2026-04-07,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-07,25.6,11,70.9,15.5,0
Marratxí,2026-04-07,30.3,12.2,62.2,22.5,0
Montuïri,2026-04-07,25.2,4.2,80.3,21.2,0
Muro,2026-04-07,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-07,26.7,12.6,66.2,16.2,0
Petra,2026-04-07,27,8.6,59.9,12.6,0
Pollença,2026-04-07,21.2,10.7,55.2,12.9,0
Porreres,2026-04-07,27.5,9.4,67.3,10.4,0
Sa Pobla,2026-04-07,23.7,7.9,71.6,11.6,0
Puigpunyent,2026-04-07,25.9,13.5,45.4,15,0
Ses Salines,2026-04-07,24.4,9.7,75.1,8.3,0
Sant Joan,2026-04-07,25.3,10.3,52,10.9,0.25
Sant Llorenç des Cardassar,2026-04-07,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-07,28.3,7.6,70,10.1,0
Santa Eugènia,2026-04-07,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-07,25.6,10.5,69.3,13,0
Santa María del Camí,2026-04-07,26.6,8.2,65.7,17.3,0
Santanyí,2026-04-07,,,,5.8,0
Selva,2026-04-07,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-07,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-07,23.7,8.7,67.8,18,0
Son Servera,2026-04-07,20.5,11.1,80.4,12.6,0
Valldemossa,2026-04-07,26.9,12.8,46.1,18,0
Vilafranca de Bonany,2026-04-07,24.7,10.2,72.3,14.8,0
