Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-25,22.3,7.8,46,0,0
Alcúdia,2026-02-25,22.8,6.8,75.5,13.7,0.3
Algaida,2026-02-25,23.1,9.1,42.5,14.4,0
Andratx,2026-02-25,23.2,8.7,45,13.3,0
Ariany,2026-02-25,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-25,21.6,5.4,59.3,14.3,0
Banyalbufar,2026-02-25,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-25,24.7,3.7,60.8,7.2,0
Búger,2026-02-25,25.2,4,67.4,13.2,0
Bunyola,2026-02-25,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-25,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-25,NaN,NaN,NaN,NaN,NaN
Campanet,2026-02-25,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-25,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-25,20.9,9.2,58.8,12.6,0
Consell,2026-02-25,23.7,4.1,66.2,11.1,0.25
Costitx,2026-02-25,24.1,7.6,57.1,9,0
Deià,2026-02-25,22.2,14.1,43.6,7.6,0
Escorca,2026-02-25,17.9,2.2,65.2,8.3,0
Esporles,2026-02-25,21.9,5.9,63.5,14.8,0
Estellencs,2026-02-25,21.7,9.3,57.6,11.9,0
Felanitx,2026-02-25,22.5,9.1,55.4,15,0
Fornalutx,2026-02-25,21.8,12.9,43.8,11.6,0
Inca,2026-02-25,26.2,8.8,53.2,11.1,0
Lloret de Vistalegre,2026-02-25,22.8,8.3,56.4,3.5,0
Lloseta,2026-02-25,23.5,6.2,50.6,19.8,0.2
Llubí,2026-02-25,25.6,5.9,59.9,7.2,0
Llucmajor,2026-02-25,,,,11.9,0
Manacor,2026-02-25,22,5.7,70.1,14.4,0
Mancor,2026-02-25,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-25,22.7,8.8,57.1,19.4,0
Marratxí,2026-02-25,24.7,7.5,59.8,14.6,0
Montuïri,2026-02-25,23.1,2.5,70.1,13.4,0
Muro,2026-02-25,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-25,22.5,6.7,63.5,11.9,0
Petra,2026-02-25,23.8,6.3,67.7,12.6,0
Pollença,2026-02-25,22.3,7.2,53,14.5,0.25
Porreres,2026-02-25,22.3,7,65.6,11.9,0
Sa Pobla,2026-02-25,24.4,6.8,64.7,11.1,0
Puigpunyent,2026-02-25,22.9,12.8,31.3,13.7,0
Ses Salines,2026-02-25,20.6,6.6,73.9,5.8,0.3
Sant Joan,2026-02-25,21.9,7.8,56,9.5,0.25
Sant Llorenç des Cardassar,2026-02-25,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-25,25.6,5.7,65.9,9.7,0
Santa Eugènia,2026-02-25,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-25,23.7,7.7,60.8,15.1,0
Santa María del Camí,2026-02-25,22.3,5.6,60,15.1,0
Santanyí,2026-02-25,21.8,7.5,84.8,1.4,0.51
Selva,2026-02-25,24.8,7.8,45.6,6.8,0
Sineu,2026-02-25,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-25,22.2,7.1,65.7,16.2,0
Son Servera,2026-02-25,20,8.6,59.2,12.2,0
Valldemossa,2026-02-25,20.7,13.3,32.2,15.8,0
Vilafranca de Bonany,2026-02-25,22.1,8.2,68.9,14,0
