Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-17,19,10.9,53,0,0
Alcúdia,2026-02-17,21.3,10.8,63.9,50.8,0
Algaida,2026-02-17,18.7,12.2,62.3,50.4,0
Andratx,2026-02-17,20,12.4,62.4,28.1,0
Ariany,2026-02-17,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-17,19.3,9.3,75.9,41.4,0
Banyalbufar,2026-02-17,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-17,20.2,8.3,62.3,27.4,7.62
Búger,2026-02-17,21.6,9.4,61.4,33.8,0
Bunyola,2026-02-17,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-17,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-17,1.5,1.5,15,39.9,0
Campanet,2026-02-17,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-17,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-17,20,11.9,73.1,43.1,0
Consell,2026-02-17,20.2,9.2,61.6,45.7,0
Costitx,2026-02-17,19.5,10.6,69.7,12.2,0
Deià,2026-02-17,20.1,14.4,62.2,29.9,0
Escorca,2026-02-17,12.3,7.2,76.9,38.5,0
Esporles,2026-02-17,17.6,9.7,74.1,30.6,0
Estellencs,2026-02-17,19.1,13.3,64.8,15.8,0
Felanitx,2026-02-17,19.8,11.3,69.9,21.6,0
Fornalutx,2026-02-17,17.1,12.4,67.8,20.1,0
Inca,2026-02-17,21.5,11.9,59.9,33.2,0
Lloret de Vistalegre,2026-02-17,20.3,11,67.7,6.4,0
Lloseta,2026-02-17,19.3,9.4,61.5,66.2,0.1
Llubí,2026-02-17,21.1,10.3,59.9,17.6,0
Llucmajor,2026-02-17,19.6,10.7,68.7,43.9,0
Manacor,2026-02-17,18.9,10,71.5,27.7,0
Mancor,2026-02-17,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-17,19.8,10.6,73.5,29.5,0
Marratxí,2026-02-17,22.4,12,61.5,30.6,0
Montuïri,2026-02-17,20.8,9.2,71.3,43.1,0
Muro,2026-02-17,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-17,19.9,12.9,63.2,38.2,0
Petra,2026-02-17,21.6,10.6,63.3,39.6,0
Pollença,2026-02-17,19.2,10.4,49.2,38.6,0
Porreres,2026-02-17,20.1,11.8,62.3,37.8,0
Sa Pobla,2026-02-17,20.5,10.7,60.7,34.3,0
Puigpunyent,2026-02-17,18.6,11.7,63.8,29.8,0
Ses Salines,2026-02-17,22,9.9,73.3,11.9,0
Sant Joan,2026-02-17,19.5,11.3,55.4,32,0
Sant Llorenç des Cardassar,2026-02-17,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-17,21.1,11.2,62.5,20.1,30.23
Santa Eugènia,2026-02-17,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-17,20.5,11.2,63.6,24.8,0
Santa María del Camí,2026-02-17,19.3,9.9,60.3,68,0
Santanyí,2026-02-17,19.8,10.7,80.9,28.8,0
Selva,2026-02-17,19.6,10,58.8,27.7,0
Sineu,2026-02-17,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-17,19.9,11.6,66.9,33.1,0
Son Servera,2026-02-17,19.2,11.2,70.1,24.5,0
Valldemossa,2026-02-17,15.3,12.1,70.9,12.2,0
Vilafranca de Bonany,2026-02-17,20.1,10.5,69.4,34.9,0
