Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-07,9.7,2.6,61,0,0
Alcúdia,2026-01-07,10.6,1.5,66.5,39.6,0
Algaida,2026-01-07,9.2,2.2,66.6,29.9,0
Andratx,2026-01-07,10.9,5.4,66.6,22.7,1.5
Ariany,2026-01-07,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-07,10.4,0.8,70.4,27.4,0
Banyalbufar,2026-01-07,,,,12.2,0.3
Binissalem,2026-01-07,11.2,-0.9,75.3,12.2,0.25
Búger,2026-01-07,13.2,1.7,78.3,17.5,0.76
Bunyola,2026-01-07,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-07,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-07,11.7,4.6,65.8,19,0.51
Campanet,2026-01-07,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-07,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-07,11.1,4.8,55.6,19.5,0
Consell,2026-01-07,10.2,0.2,75.1,23,0.25
Costitx,2026-01-07,10.5,0.2,78.8,11.9,0
Deià,2026-01-07,10.3,6,60.7,15.1,0
Escorca,2026-01-07,4.6,-3.4,84.1,11.2,1.3
Esporles,2026-01-07,10.5,3.8,75.1,25.3,0.25
Estellencs,2026-01-07,11.9,6.7,61.7,16.9,0
Felanitx,2026-01-07,10.9,3,66.9,18.7,0
Fornalutx,2026-01-07,8.6,3.1,72.4,14.8,0
Inca,2026-01-07,11.4,3.3,67.9,15.8,0
Lloret de Vistalegre,2026-01-07,11.2,2.3,74.1,6.9,0
Lloseta,2026-01-07,9.6,1,70.4,50,0.3
Llubí,2026-01-07,11,0.4,72.2,18,0.51
Llucmajor,2026-01-07,10,1.5,70.9,20.2,0
Manacor,2026-01-07,11.9,0.6,70.8,16.2,0
Mancor,2026-01-07,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-07,10.6,3.1,69.2,15.1,0
Marratxí,2026-01-07,10.9,3.9,66.6,17.5,0.25
Montuïri,2026-01-07,10.3,-0.9,81.1,24.8,0
Muro,2026-01-07,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-07,11.4,5.7,70.1,18.7,0.51
Petra,2026-01-07,10.8,0.8,72,20.1,0
Pollença,2026-01-07,9.5,3.4,44.9,19.3,0
Porreres,2026-01-07,10.2,2.2,66,19.4,0
Sa Pobla,2026-01-07,11.9,1,73.8,18.7,0.3
Puigpunyent,2026-01-07,9.8,4.4,69.7,21.6,0
Ses Salines,2026-01-07,12,0.9,71.1,7.2,0
Sant Joan,2026-01-07,10.3,2.7,67.9,19.5,0
Sant Llorenç des Cardassar,2026-01-07,10.7,-25.2,73.4,4.3,0
Sencelles,2026-01-07,11,0.8,72.9,16.9,0
Santa Eugènia,2026-01-07,11.5,-1.1,75.1,15.8,0
Santa Margalida,2026-01-07,11.5,2.8,65.9,15.5,0
Santa María del Camí,2026-01-07,9.8,2.1,71.2,30.2,0.51
Santanyí,2026-01-07,11.9,0.9,77.8,9.3,0
Selva,2026-01-07,10.3,3.7,65.7,15.4,0
Sineu,2026-01-07,11,-0.1,83.8,16.3,0
Sóller,2026-01-07,10.3,3.6,68.1,26.3,0
Son Servera,2026-01-07,11.4,2.8,57.7,16.9,0
Valldemossa,2026-01-07,8.5,6.4,64.8,11.9,0
Vilafranca de Bonany,2026-01-07,10.3,3,67.6,19.4,0
