Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-08,-,-,-,-,-,-
Alcúdia,2025-07-08,27.3,24.2,80,55,18.7,0
Algaida,2025-07-08,26.6,20.4,92,55,27.4,0
Andratx,2025-07-08,28.6,24,83,50,23,1.7
Ariany,2025-07-08,-,-,-,-,-,-
Artà,2025-07-08,27.7,21,88,57,32.2,0
Banyalbufar,2025-07-08,27.2,22.1,95,62,24.8,2.69
Binissalem,2025-07-08,27.7,20.3,89,55,15.8,0
Búger,2025-07-08,26.9,20.1,89,57,17.2,1.02
Bunyola,2025-07-08,28.3,20.7,84,50,28.8,0
Calvià,2025-07-08,26.8,22.8,87,53,22.2,0
Campanet,2025-07-08,-,-,-,-,-,-
Campos,2025-07-08,28.6,23.1,91,56,43.5,6.81
Capdepera,2025-07-08,27.5,23.5,82,54,15.4,0
Consell,2025-07-08,-,-,-,-,-,-
Costitx,2025-07-08,28.5,20.8,96,54,14.3,0
Deià,2025-07-08,27.9,22.5,80,55,10.8,0
Escorca,2025-07-08,20.8,15.7,95,77,9.7,0
Esporles,2025-07-08,27.9,21.3,91,61,23.8,1.02
Estellencs,2025-07-08,-,-,-,-,-,-
Felanitx,2025-07-08,28.4,22.5,86,61,38.9,0.79
Fornalutx,2025-07-08,25.4,20.9,83,60,15.4,0
Inca,2025-07-08,29.9,22.8,86,51,8.7,0
Lloret,2025-07-08,26,19.4,97,64,6.1,0
Lloseta,2025-07-08,26.3,21.1,91,58,30.6,0.1
Llubí,2025-07-08,28.9,22.2,89,49,16.2,2.01
Llucmajor,2025-07-08,27,21.8,94,58,24.8,0
Manacor,2025-07-08,28.3,21.5,86,50,11.2,0
Mancor,2025-07-08,-,-,-,-,-,-
Maria,2025-07-08,25.9,21.8,99,62,18.7,6.3
Marratxí,2025-07-08,28.1,22.2,86,51,25.4,0
Montuïri,2025-07-08,26.4,20.5,99,65,16.6,0.79
Muro,2025-07-08,26.9,22.4,93,62,0,0.51
Palma,2025-07-08,27.9,23.9,84,56,27,0
Petra,2025-07-08,29.2,21.2,89,45,15.4,3.05
Pollença,2025-07-08,24.9,21.5,64,49,35.4,0
Porreres,2025-07-08,28.3,21.3,90,49,17.6,2.31
Sa Pobla,2025-07-08,29.7,23.1,86,50,14.3,0
Puigpunyent,2025-07-08,27.5,21.1,87,58,18.5,0.79
Ses   Salines,2025-07-08,27.7,23.2,86,61,35.4,0
Sant   Joan,2025-07-08,26.2,22.6,69,24,16.6,3.3
Sant   Llorenç,2025-07-08,29.7,22.8,85,50,8.9,0
Sencelles,2025-07-08,26.7,21.8,87,59,31.5,0
Santa   Eugènia,2025-07-08,31,20.5,85,45,8.9,0
Santa   Margalida,2025-07-08,27.6,22.7,86,54,23.8,0.51
Santa   Maria,2025-07-08,-,-,-,-,-,-
Santanyi,2025-07-08,28.1,23.8,94,58,13,0
Selva,2025-07-08,27.5,20.8,88,51,10.3,3.05
Sineu,2025-07-08,27.8,19.4,99,64,11.1,11.4
Sóller,2025-07-08,27.3,22.2,82,57,53.8,0
Son   Servera,2025-07-08,,,,,,
Valldemossa,2025-07-08,25.1,19.9,87,61,31.5,0
Villafranca,2025-07-08,,,,,13.7,1.09
