Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-01,36.2,22.9,44.6,0,0
Alcúdia,2026-08-01,33.7,22.7,76.3,19.8,0
Algaida,2026-08-01,35.5,23.3,67.9,23.8,0
Andratx,2026-08-01,34,24.3,69.6,13,0
Ariany,2026-08-01,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-01,34,20.4,81.5,19.5,0
Banyalbufar,2026-08-01,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-01,38.1,20,66.2,7.6,0
Búger,2026-08-01,36.6,21.3,68.5,17.9,0
Bunyola,2026-08-01,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-01,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-01,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-01,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-01,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-01,32,24.5,82.8,19.2,0
Consell,2026-08-01,36.2,19.7,66.1,18.7,0
Costitx,2026-08-01,37.8,21.6,75,11.1,0
Deià,2026-08-01,32.4,23.7,73.9,11.5,0
Escorca,2026-08-01,31.2,15.8,50.7,15.1,0
Esporles,2026-08-01,35.4,21.6,72.2,18.7,0
Estellencs,2026-08-01,31.5,23.7,69.7,11.9,0
Felanitx,2026-08-01,35.7,24.2,71.4,18.3,0
Fornalutx,2026-08-01,31.5,22.6,72.9,13.7,0
Inca,2026-08-01,38.2,24.5,61,14.8,0
Lloret de Vistalegre,2026-08-01,37.6,21.5,73.4,6.1,0
Lloseta,2026-08-01,35.7,21.5,60.5,39.6,0.1
Llubí,2026-08-01,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-01,,,,16.9,0
Manacor,2026-08-01,33.4,22.6,77.8,20.2,0
Mancor,2026-08-01,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-01,36.8,23,73.9,35.6,0
Marratxí,2026-08-01,35.4,23.6,72.6,20.1,0
Montuïri,2026-08-01,37.2,19.9,75.1,13,0
Muro,2026-08-01,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-01,33,25,76.6,16.6,0
Petra,2026-08-01,38.5,22.8,67.6,21.6,0
Pollença,2026-08-01,31.2,23.7,55.8,20.9,0
Porreres,2026-08-01,35.6,23.6,69.7,17.6,0
Sa Pobla,2026-08-01,35.4,22.9,68.7,12.2,0
Puigpunyent,2026-08-01,33.7,23.4,65.3,14.6,0
Ses Salines,2026-08-01,36,23.4,74.6,0,0
Sant Joan,2026-08-01,35.4,22.5,47.1,15.6,0
Sant Llorenç des Cardassar,2026-08-01,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-01,37.9,21.3,71.7,14.8,0
Santa Eugènia,2026-08-01,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-01,35.3,23.3,72.1,18.7,0
Santa María del Camí,2026-08-01,34.8,21.5,60.8,18.7,0
Santanyí,2026-08-01,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-01,36.2,22.6,54.3,9.7,0
Sineu,2026-08-01,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-01,31.1,23.6,76,21.2,0
Son Servera,2026-08-01,32.2,24.2,78.4,18,0
Valldemossa,2026-08-01,29.6,20.7,78.1,7.2,0
Vilafranca de Bonany,2026-08-01,36.1,22.5,73.5,25.6,0
