Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-03,29.9,19.4,76,39,0,0
Alcúdia,2025-09-03,32.1,18.3,85,41,18.7,0
Algaida,2025-09-03,29.9,20.5,86,41,24.8,0
Andratx,2025-09-03,29.9,21.4,82,45,11.9,0
Ariany,2025-09-03,-,-,-,-,-,-
Artà,2025-09-03,31.1,16.3,99,50,31.5,0
Banyalbufar,2025-09-03,31.2,20.5,83,41,8.2,0
Binissalem,2025-09-03,32.9,16.9,91,32,6.9,0
Búger,2025-09-03,33.6,16.7,85,29,18.3,0
Bunyola,2025-09-03,30.9,19.4,90,40,15.8,0
Calvià,2025-09-03,29.6,20.4,89,35,14.3,0
Campanet,2025-09-03,-,-,-,-,-,-
Campos,2025-09-03,29.7,19.5,88,56,35.4,0
Capdepera,2025-09-03,28,22.2,82,57,25.6,0
Consell,2025-09-03,-,-,-,-,-,-
Costitx,2025-09-03,32.2,18.8,96,41,14,0
Deià,2025-09-03,30.5,21.9,70,39,11.5,0
Escorca,2025-09-03,26.7,9.9,83,50,15.1,0
Esporles,2025-09-03,30.9,18.1,95,45,18.3,0.25
Estellencs,2025-09-03,-,-,-,-,-,-
Felanitx,2025-09-03,29,19.8,88,53,37,0
Fornalutx,2025-09-03,30.1,19.9,74,37,17.2,0
Inca,2025-09-03,31.2,20.4,77,32,15.1,0
Lloret,2025-09-03,30.7,19,92,43,6.1,0
Lloseta,2025-09-03,29.8,17.6,86,35,32.4,0
Llubí,2025-09-03,32.2,18.2,84,33,14.8,0
Llucmajor,2025-09-03,29.2,20.2,88,48,19.8,0
Manacor,2025-09-03,31,19.2,91,46,19.4,0
Mancor,2025-09-03,-,-,-,-,-,-
Maria,2025-09-03,-,-,-,-,-,-
Marratxí,2025-09-03,30,20.9,85,43,17.9,0
Montuïri,2025-09-03,30.9,16.1,94,48,23.8,0
Muro,2025-09-03,31.9,19.6,86,38,0,0
Palma,2025-09-03,30.3,21.9,81,56,11.9,0
Petra,2025-09-03,31.9,19.1,87,39,15,0
Pollença,2025-09-03,30.7,19.6,60,26,27.8,0
Porreres,2025-09-03,30,19.4,85,44,18.7,0
Sa Pobla,2025-09-03,33,19.6,75,29,15.4,0
Puigpunyent,2025-09-03,29.8,18.4,89,46,11.3,0
Ses   Salines,2025-09-03,28.2,20.4,86,60,27.8,0
Sant   Joan,2025-09-03,29.7,19.4,70,46,17.2,0
Sant   Llorenç,2025-09-03,32.4,18.3,91,49,7.2,0
Sencelles,2025-09-03,29.2,19.2,83,37,31.5,0
Santa   Eugènia,2025-09-03,32.2,16.1,89,35,20.3,0
Santa   Margalida,2025-09-03,32,20.2,83,40,16.6,0
Santa   Maria,2025-09-03,-,-,-,-,-,-
Santanyi,2025-09-03,32.7,20,90,53,2.1,0
Selva,2025-09-03,25.5,22.3,78,62,4.7,0
Sineu,2025-09-03,32.9,17.4,97,42,16.6,0
Sóller,2025-09-03,30.8,20.3,68,46,29.6,0
Son   Servera,2025-09-03,,,,,,
Valldemossa,2025-09-03,27.1,19.3,87,45,24.1,0
Villafranca,2025-09-03,,,,,0,0
