Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-27,25.6,15.4,79,55,0,0
Alcúdia,2025-09-27,27.7,14.7,91,51,13.3,0
Algaida,2025-09-27,25.8,15.9,87,57,21.2,0
Andratx,2025-09-27,27,17.2,83,58,12.2,0
Ariany,2025-09-27,-,-,-,-,-,-
Artà,2025-09-27,29.6,12,99,53,25.9,0.2
Banyalbufar,2025-09-27,27,16.4,88,63,9.7,0
Binissalem,2025-09-27,27.7,12.8,95,56,11.6,3.3
Búger,2025-09-27,29.8,12.1,94,47,20.1,0
Bunyola,2025-09-27,27.9,15,91,54,16.9,0
Calvià,2025-09-27,25.2,16,90,62,17.5,0
Campanet,2025-09-27,-,-,-,-,-,-
Campos,2025-09-27,26.4,13.6,95,64,38.9,0
Capdepera,2025-09-27,26.8,18,85,60,21.6,0
Consell,2025-09-27,-,-,-,-,-,-
Costitx,2025-09-27,-,-,-,-,-,-
Deià,2025-09-27,27.9,18.7,74,51,13.7,0
Escorca,2025-09-27,22.6,8.4,98,65,9.4,0
Esporles,2025-09-27,26.2,14.1,96,65,11.6,4.57
Estellencs,2025-09-27,-,-,-,-,-,-
Felanitx,2025-09-27,27.1,15.2,90,60,35.4,0
Fornalutx,2025-09-27,26.6,16.9,80,55,14.3,0
Inca,2025-09-27,27.2,15.7,88,57,14.8,0
Lloret,2025-09-27,27.1,14.4,93,58,7.2,0
Lloseta,2025-09-27,25.6,13.3,92,59,36.4,0
Llubí,2025-09-27,28.1,13.7,92,48,14,0
Llucmajor,2025-09-27,26.1,15.8,88,61,19.4,0
Manacor,2025-09-27,27.3,13.6,95,52,18,0
Mancor,2025-09-27,-,-,-,-,-,-
Maria,2025-09-27,27.4,15.6,90,53,19.4,0
Marratxí,2025-09-27,29.4,16.8,86,45,17.5,0
Montuïri,2025-09-27,27.1,11.1,99,61,31.7,0
Muro,2025-09-27,27.6,15.6,91,56,0,0
Palma,2025-09-27,26.8,17.6,82,62,11.9,0
Petra,2025-09-27,28,14,94,48,15,2.79
Pollença,2025-09-27,25.3,15.6,68,39,22.5,0
Porreres,2025-09-27,27.2,15.2,86,53,18.7,0
Sa Pobla,2025-09-27,28.9,14.6,88,50,15,0
Puigpunyent,2025-09-27,25.7,13.8,89,66,18.5,0
Ses   Salines,2025-09-27,25.5,15.1,87,68,29.6,0
Sant   Joan,2025-09-27,25.8,15,70,49,16.9,0
Sant   Llorenç,2025-09-27,30.5,13.3,94,49,7.2,1.27
Sencelles,2025-09-27,26.1,14.6,88,59,25.9,0
Santa   Eugènia,2025-09-27,28,12.6,99,53,17.7,0
Santa   Margalida,2025-09-27,28.4,16,85,49,18.4,0
Santa   Maria,2025-09-27,-,-,-,-,-,-
Santanyi,2025-09-27,29.9,15.2,91,56,5,0
Selva,2025-09-27,28,15.8,84,37,9.7,0
Sineu,2025-09-27,28.1,14,99,58,16.3,0
Sóller,2025-09-27,27.3,16.3,79,54,22.2,0
Son   Servera,2025-09-27,,,,,,
Valldemossa,2025-09-27,23.3,15.2,89,66,24.1,0
Villafranca,2025-09-27,,,,,0,0
