Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-05,18,11.5,68.8,0,0.51
Alcúdia,2026-02-05,19.5,11.9,76.3,30.6,0
Algaida,2026-02-05,16.6,12,85.8,37.1,0
Andratx,2026-02-05,17.8,12.9,76.5,29.9,0
Ariany,2026-02-05,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-05,18.5,11.9,82.1,36,0
Banyalbufar,2026-02-05,,,,32.8,0
Binissalem,2026-02-05,17.6,9.2,80.2,18.3,0.25
Búger,2026-02-05,19.1,10.7,77.3,41,0
Bunyola,2026-02-05,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-05,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-05,1.5,1.5,15,19.3,0
Campanet,2026-02-05,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-05,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-05,18.7,13.1,76.6,38.9,0
Consell,2026-02-05,17.1,11.3,80.8,30.6,0
Costitx,2026-02-05,17.6,11.7,90.2,20.9,0
Deià,2026-02-05,19.8,12.9,61.3,41.8,0
Escorca,2026-02-05,14.9,7.8,79.1,31,0
Esporles,2026-02-05,18.9,10.2,75.8,37.5,0
Estellencs,2026-02-05,20.2,15.1,60.6,34.2,0
Felanitx,2026-02-05,17.8,12.3,88.9,31.5,0
Fornalutx,2026-02-05,18.2,11.1,70.7,27.4,0
Inca,2026-02-05,18.2,11.1,79.4,28,0.3
Lloret de Vistalegre,2026-02-05,17.7,12,87.4,8.7,0
Lloseta,2026-02-05,18.9,9.8,77.5,63.7,0.1
Llubí,2026-02-05,17.9,12.1,80,27.4,0.3
Llucmajor,2026-02-05,16.9,12.1,90.3,38.9,0
Manacor,2026-02-05,18,12.2,81.5,35.6,0
Mancor,2026-02-05,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-05,18.2,12.6,83.4,32,0
Marratxí,2026-02-05,17.2,12.3,78.1,40.2,0
Montuïri,2026-02-05,17.4,12.3,89.9,48,0
Muro,2026-02-05,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-05,17.4,13.5,81.3,18,0
Petra,2026-02-05,18.8,12.9,79.3,25.9,1.78
Pollença,2026-02-05,20.3,11.6,49.9,35.4,0
Porreres,2026-02-05,17.2,12.7,83.2,34.6,0
Sa Pobla,2026-02-05,18.9,11.5,75.6,30.3,0
Puigpunyent,2026-02-05,15.1,10.7,84.6,25.9,0
Ses Salines,2026-02-05,17.9,12.4,86.1,15.8,0
Sant Joan,2026-02-05,17.9,13,68.2,29.6,0
Sant Llorenç des Cardassar,2026-02-05,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-05,17.3,11.7,85.1,26.2,0
Santa Eugènia,2026-02-05,17.2,12.1,82.9,29.3,0
Santa Margalida,2026-02-05,18.6,12.5,78.5,33.1,0.51
Santa María del Camí,2026-02-05,17.6,11.1,74.7,47.9,0
Santanyí,2026-02-05,18.8,12.7,91.3,9.7,0
Selva,2026-02-05,17.3,10.6,76.8,18.3,2.79
Sineu,2026-02-05,18.1,12.1,92.5,34.3,0.2
Sóller,2026-02-05,21.2,13.4,62.7,45.7,0
Son Servera,2026-02-05,19.5,13,76.3,32,0
Valldemossa,2026-02-05,17.4,11.3,68.5,46.1,0
Vilafranca de Bonany,2026-02-05,17.9,11.8,84.3,48.2,0
