Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-02,15.1,8,84.7,0,0
Alcúdia,2026-01-02,16.4,5.4,91.5,12.2,0
Algaida,2026-01-02,14.7,7.9,90.6,21.6,0
Andratx,2026-01-02,15.9,9.3,87.8,7.2,0
Ariany,2026-01-02,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-02,16.5,7.6,92.3,16.3,0
Banyalbufar,2026-01-02,,,,9.3,0
Binissalem,2026-01-02,16.4,4,93,9.3,0
Búger,2026-01-02,16.7,3.8,92.4,15.4,0.25
Bunyola,2026-01-02,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-02,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-02,17.3,8.3,89.1,4.2,0
Campanet,2026-01-02,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-02,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-02,17.4,8.5,86.7,13.4,0
Consell,2026-01-02,16,4,95.2,15.4,0.25
Costitx,2026-01-02,15.7,6.6,96.8,9.3,0
Deià,2026-01-02,16.5,10.7,75.2,15.5,0
Escorca,2026-01-02,11.2,5.1,86.4,13.7,0
Esporles,2026-01-02,17.4,5.8,98.2,6.1,0
Estellencs,2026-01-02,17.3,8.7,79.8,9.4,0
Felanitx,2026-01-02,15.6,9.5,91.1,17.5,0
Fornalutx,2026-01-02,14.8,7.8,85.7,7.6,0
Inca,2026-01-02,16.2,6.9,91.1,11.9,0
Lloret de Vistalegre,2026-01-02,16.1,7.1,93.7,0,0
Lloseta,2026-01-02,15.5,5.9,91.3,30.6,0
Llubí,2026-01-02,16.4,5.1,92.6,13,0.2
Llucmajor,2026-01-02,15.6,7.3,93.4,17.3,0
Manacor,2026-01-02,16.3,6.9,90.9,16.9,0.2
Mancor,2026-01-02,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-02,15.7,7.3,92.4,16.2,0
Marratxí,2026-01-02,16.2,8.8,87.4,20.1,0
Montuïri,2026-01-02,15.7,2.9,96.5,19.8,0
Muro,2026-01-02,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-02,16.2,8.6,89,8.6,0
Petra,2026-01-02,16.6,6,90.4,13.2,0.25
Pollença,2026-01-02,14.3,6.7,67.3,6.4,0
Porreres,2026-01-02,15.7,7.7,88.7,12.6,0
Sa Pobla,2026-01-02,16.6,5.6,90.2,13.7,0
Puigpunyent,2026-01-02,13.7,8.7,93.2,12.6,0
Ses Salines,2026-01-02,16.4,7.3,88.1,6.8,0
Sant Joan,2026-01-02,15.9,6.9,52.6,12.2,0.25
Sant Llorenç des Cardassar,2026-01-02,13.3,3.9,96.8,0,30.99
Sencelles,2026-01-02,16.2,5.2,94.5,12.6,0
Santa Eugènia,2026-01-02,17.2,2.8,95.6,15.8,0
Santa Margalida,2026-01-02,16.2,6.7,90.4,15.1,0
Santa María del Camí,2026-01-02,15.6,6.1,89.5,22,0
Santanyí,2026-01-02,16.8,6.9,95.2,0,0
Selva,2026-01-02,16.5,6.8,87.4,7.9,0
Sineu,2026-01-02,16.3,5.6,98.1,14,0
Sóller,2026-01-02,16.7,6.8,87.7,9,0
Son Servera,2026-01-02,16.4,10,83.1,18.7,0
Valldemossa,2026-01-02,13.8,8.5,81.5,10.8,0
Vilafranca de Bonany,2026-01-02,16.1,8,91.4,19.8,0
