Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-20,28.4,17.3,64,0,0
Alcúdia,2026-09-20,27.9,17.8,74.1,16.6,0
Algaida,2026-09-20,27.8,18.5,70.7,19.1,0
Andratx,2026-09-20,28.4,20,67.3,20.5,0
Ariany,2026-09-20,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-20,28.1,17.1,77.2,16.6,0
Banyalbufar,2026-09-20,27.1,18.6,83.3,10.5,0
Binissalem,2026-09-20,28.9,14.8,76.6,15.1,0
Búger,2026-09-20,29,15.8,76.1,18.7,0
Bunyola,2026-09-20,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-20,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-20,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-20,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-20,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-20,27.4,21.7,70.4,14.3,0
Consell,2026-09-20,28,14.4,76.6,25.6,0
Costitx,2026-09-20,29.4,16.3,79.3,11.9,0
Deià,2026-09-20,28,19.6,67.5,8.6,0
Escorca,2026-09-20,22.8,10.7,84.4,13.7,0
Esporles,2026-09-20,26.7,17.3,82.1,20.6,0
Estellencs,2026-09-20,28.8,18.4,70.6,15.5,0
Felanitx,2026-09-20,29.4,18.3,71.6,19,0
Fornalutx,2026-09-20,27.1,18,70.3,15.1,0
Inca,2026-09-20,30.5,19.1,68.2,9.7,0
Lloret de Vistalegre,2026-09-20,27.4,17.4,78.5,7.2,0
Lloseta,2026-09-20,27.7,17,73.8,29.2,0
Llubí,2026-09-20,29.2,15.9,74.3,15.1,0
Llucmajor,2026-09-20,,,,19.1,0
Manacor,2026-09-20,28.4,16.6,72.2,13.7,0
Mancor,2026-09-20,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-20,26.5,19.2,75.9,19.1,0
Marratxí,2026-09-20,32,17.8,66.4,16.9,0
Montuïri,2026-09-20,27.6,13.9,84.3,16.3,0
Muro,2026-09-20,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-20,29.9,19.9,70.8,11.9,0
Petra,2026-09-20,28.7,16.1,73.9,15.4,0
Pollença,2026-09-20,25.4,19.1,56.7,17.7,0
Porreres,2026-09-20,29.5,17.7,71,22,0
Sa Pobla,2026-09-20,28.1,17,72.5,6.9,0
Puigpunyent,2026-09-20,27.4,18.1,74.1,16.1,0
Ses Salines,2026-09-20,30.9,17.9,69.9,2.2,0
Sant Joan,2026-09-20,26.4,18.4,64.6,18.2,0.25
Sant Llorenç des Cardassar,2026-09-20,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-20,29.2,15.3,76.6,18,0
Santa Eugènia,2026-09-20,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-20,27,19.3,72.2,20.5,0
Santa María del Camí,2026-09-20,28.4,16.3,69,22.3,0
Santanyí,2026-09-20,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-20,29,17.3,67.9,13.2,0
Sineu,2026-09-20,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-20,27.2,17.3,74.1,19.4,0
Son Servera,2026-09-20,28.5,19.4,66.4,16.2,0
Valldemossa,2026-09-20,23.7,18.5,76.9,9.7,0
Vilafranca de Bonany,2026-09-20,27.3,17.2,73.8,20.9,0
