Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-15,12.6,5.4,61.2,0,2.54
Alcúdia,2026-03-15,14.2,5.3,62.7,54,1.3
Algaida,2026-03-15,13,4.9,66.8,38.9,1.3
Andratx,2026-03-15,15.6,7.5,59.7,29.5,0
Ariany,2026-03-15,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-15,12.2,4.3,77,58.7,6.1
Banyalbufar,2026-03-15,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-15,17.2,4.7,66.7,19.2,2.79
Búger,2026-03-15,15.2,4.2,66.4,39.1,2.29
Bunyola,2026-03-15,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-15,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-15,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-15,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-15,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-15,13.2,7,67.5,41.4,4.6
Consell,2026-03-15,14.2,4.3,68.1,46,1.52
Costitx,2026-03-15,15.2,3.3,77.7,18,3.81
Deià,2026-03-15,13.5,5.5,64.6,24.8,2.21
Escorca,2026-03-15,6.6,0.1,82.5,40.7,7.9
Esporles,2026-03-15,13.6,6.4,71.8,41.4,0
Estellencs,2026-03-15,14.7,7.9,59.9,24.1,0
Felanitx,2026-03-15,13.5,5.8,71.1,34.1,3.05
Fornalutx,2026-03-15,12.6,4.2,74.7,25.6,2.79
Inca,2026-03-15,15.2,5.9,65.6,24.1,2.11
Lloret de Vistalegre,2026-03-15,15,3.9,76.5,7.6,0
Lloseta,2026-03-15,13.6,4.7,64.3,66.6,3.51
Llubí,2026-03-15,14.1,4.7,66.1,26.3,1.6
Llucmajor,2026-03-15,,,,41.4,0
Manacor,2026-03-15,12.8,3.5,74.9,32,7.9
Mancor,2026-03-15,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-15,13,5,66.8,49.7,0
Marratxí,2026-03-15,14.1,5.1,65.8,23,1.52
Montuïri,2026-03-15,13.5,3.8,78,37.8,3.3
Muro,2026-03-15,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-15,15.5,7.1,60.6,45,0.3
Petra,2026-03-15,13.5,5.5,68.1,30.1,7.37
Pollença,2026-03-15,12.7,5.4,47.1,59.5,0.51
Porreres,2026-03-15,13.9,5.7,65.8,34.2,1.8
Sa Pobla,2026-03-15,14.4,5.1,65.4,34.9,1.8
Puigpunyent,2026-03-15,12.8,4.7,66.4,27.4,0
Ses Salines,2026-03-15,14.9,4.5,71,7.9,0.71
Sant Joan,2026-03-15,13.4,5.4,62.9,25.6,1.52
Sant Llorenç des Cardassar,2026-03-15,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-15,15.3,4.8,70.2,24.5,2.29
Santa Eugènia,2026-03-15,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-15,13.8,5.3,66.5,40.7,2.11
Santa María del Camí,2026-03-15,13.8,5,64,49.3,1.7
Santanyí,2026-03-15,13.5,4.6,76.9,29.1,1.5
Selva,2026-03-15,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-15,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-15,14.1,5.9,67.7,52.2,2.79
Son Servera,2026-03-15,13.1,6,64.7,52.2,7.8
Valldemossa,2026-03-15,11.2,4.3,64.9,36,0.2
Vilafranca de Bonany,2026-03-15,13.6,5.7,71,49.3,1.8
