Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-17,14.3,9.9,88.6,0,12.7
Alcúdia,2026-01-17,16.4,8.7,90.2,16.6,8.89
Algaida,2026-01-17,14.8,9.8,93.6,21.6,9.4
Andratx,2026-01-17,15.4,11.2,86.7,18,9.91
Ariany,2026-01-17,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-17,14.7,8.3,95.5,19.8,4.29
Banyalbufar,2026-01-17,,,,23.3,11.2
Binissalem,2026-01-17,15.1,8.4,95.6,11.9,7.62
Búger,2026-01-17,16.7,8.7,93.5,11.4,8.64
Bunyola,2026-01-17,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-17,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-17,14.5,10.4,91.5,23.7,4.83
Campanet,2026-01-17,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-17,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-17,15.6,11,89.4,18.7,2.21
Consell,2026-01-17,15.1,7.8,97.5,15.8,9.91
Costitx,2026-01-17,15.3,8.4,98,9.7,9.09
Deià,2026-01-17,15.1,10.6,79.3,30.2,16.51
Escorca,2026-01-17,8.4,5.5,96.3,14.8,31.5
Esporles,2026-01-17,14.2,11.9,95.5,27,4.57
Estellencs,2026-01-17,15.4,10.8,81.2,21.2,8.1
Felanitx,2026-01-17,15.9,10.9,92.1,14.6,2.79
Fornalutx,2026-01-17,15.3,8.7,81.9,21.9,11
Inca,2026-01-17,14.9,10,94,14.3,5.31
Lloret de Vistalegre,2026-01-17,14.9,9.1,96.3,4.7,0
Lloseta,2026-01-17,14.5,8.9,94.9,27.7,7.29
Llubí,2026-01-17,16.4,7,94.1,10.4,8.89
Llucmajor,2026-01-17,14.7,10,97.2,18.7,5.31
Manacor,2026-01-17,15.1,10.3,91.7,20.2,6.1
Mancor,2026-01-17,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-17,14.9,9.5,96.6,25.9,0
Marratxí,2026-01-17,15.5,10.3,92.1,14.3,10.16
Montuïri,2026-01-17,15.3,8.7,98.2,14.3,6.81
Muro,2026-01-17,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-17,15.7,11.5,92.7,18.4,7.11
Petra,2026-01-17,15.9,9.9,92.6,15,4.32
Pollença,2026-01-17,14.3,9.6,68.7,17.7,10.92
Porreres,2026-01-17,15.1,9.8,93.5,18.4,6.91
Sa Pobla,2026-01-17,16.1,8.4,90.8,13.4,8.41
Puigpunyent,2026-01-17,12.1,8.8,96,19.3,5.84
Ses Salines,2026-01-17,15.9,10.1,92.2,5.8,3.1
Sant Joan,2026-01-17,15.2,10.2,33.3,13,2.79
Sant Llorenç des Cardassar,2026-01-17,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-17,15.4,7.9,96,11.9,7.11
Santa Eugènia,2026-01-17,16.1,5.5,98.2,19.3,5.84
Santa Margalida,2026-01-17,15.9,10.2,92.9,15.5,11.99
Santa María del Camí,2026-01-17,14.8,8.9,93,15.5,9.91
Santanyí,2026-01-17,16.1,11.4,93.5,0,0.99
Selva,2026-01-17,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-17,16.6,7.2,98.3,0.3,8.1
Sóller,2026-01-17,16.5,11.3,74,28.8,5.41
Son Servera,2026-01-17,16.1,10.9,87.9,16.2,3.3
Valldemossa,2026-01-17,12,8.7,92.4,24.5,7.9
Vilafranca de Bonany,2026-01-17,14.9,10.1,95.2,22,4.8
