Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-12,34.6,21.5,64,24,0,0
Alcúdia,2025-06-12,32.5,20.1,87,32,23.4,0
Algaida,2025-06-12,33.4,20.2,88,27,22.3,0
Andratx,2025-06-12,33.8,24.7,80,24,21.2,0
Ariany,2025-06-12,-,-,-,-,-,-
Artà,2025-06-12,30.3,16.1,98,60,27.8,0
Banyalbufar,2025-06-12,34.2,21.1,96,18,20.1,0
Binissalem,2025-06-12,36.4,18.3,84,25,14.3,0
Búger,2025-06-12,37.2,18.3,88,19,0,0
Bunyola,2025-06-12,37,20.3,84,16,14.3,0
Calvià,2025-06-12,30.9,21.7,89,24,21.6,0
Campanet,2025-06-12,-,-,-,-,-,-
Campos,2025-06-12,-,-,-,-,-,-
Capdepera,2025-06-12,26.8,20.7,92,70,24.5,0
Consell,2025-06-12,17.2,17.2,51,51,3.9,0
Costitx,2025-06-12,35.3,18.6,92,27,12.2,0
Deià,2025-06-12,33,21.9,90,12,26.3,0
Escorca,2025-06-12,30.5,16.3,70,15,23.8,0
Esporles,2025-06-12,33.9,19.3,87,34,22.4,0.51
Estellencs,2025-06-12,34.1,22,91,24,35.4,0
Felanitx,2025-06-12,29.9,23.1,84,47,32.2,0
Fornalutx,2025-06-12,35.4,20.5,92,11,17.7,0
Inca,2025-06-12,35.8,21.1,85,27,16.6,0
Lloret,2025-06-12,33.1,18.3,93,35,6.9,0
Lloseta,2025-06-12,34.2,19.6,86,23,28.1,0
Llubí,2025-06-12,35,18.3,86,23,9.7,0
Llucmajor,2025-06-12,31,20.8,93,41,24.5,0
Manacor,2025-06-12,28.9,18.3,96,63,20.9,0
Mancor,2025-06-12,-,-,-,-,-,-
Maria,2025-06-12,31.1,19.7,95,41,24.1,0
Marratxí,2025-06-12,36,21.6,82,21,18.3,0
Montuïri,2025-06-12,32.9,15.7,98,38,19.8,0
Muro,2025-06-12,34.3,22.5,91,37,0,0
Palma,2025-06-12,32.5,22.9,86,39,12.6,0
Petra,2025-06-12,32.5,18,91,37,17.9,0
Pollença,2025-06-12,32.6,20.9,64,22,40.7,0
Porreres,2025-06-12,32.3,18.9,86,35,21.2,0
Sa Pobla,2025-06-12,36.7,20.7,84,30,13.2,0
Puigpunyent,2025-06-12,34.2,17.9,80,29,18.5,0
Ses   Salines,2025-06-12,26.9,20.3,92,73,33.8,0
Sant   Joan,2025-06-12,31.2,19.2,71,36,16.4,0
Sant   Llorenç,2025-06-12,31.3,18.9,91,57,7.4,0
Sencelles,2025-06-12,33.9,19.4,85,29,22.5,0
Santa   Eugènia,2025-06-12,38.6,15.9,85,22,15.3,0
Santa   Margalida,2025-06-12,32.6,19.3,88,40,20.2,0
Santa   Maria,2025-06-12,-,-,-,-,-,-
Santanyi,2025-06-12,29.3,20.5,97,72,11.9,0
Selva,2025-06-12,-,-,-,-,-,-
Sineu,2025-06-12,35.9,18.8,96,31,9,0
Sóller,2025-06-12,35.3,21.9,89,10,48.3,0
Son   Servera,2025-06-12,26,23,89,78,11.7,0
Valldemossa,2025-06-12,32,21.8,85,16,42.6,0
Villafranca,2025-06-12,,,,,18,0
