Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-25,37.6,23.4,42,20,0,0
Alcúdia,2025-06-25,35.4,22,76,33,16.2,0
Algaida,2025-06-25,36.8,23,76,25,21.2,0
Andratx,2025-06-25,37.4,24.8,72,24,19.8,0
Ariany,2025-06-25,-,-,-,-,-,-
Artà,2025-06-25,35.2,18.1,87,35,29.6,0
Banyalbufar,2025-06-25,32.1,23.1,83,35,16.3,0
Binissalem,2025-06-25,39.1,20.1,68,24,14.3,0
Búger,2025-06-25,40.7,20,79,21,17.9,0
Bunyola,2025-06-25,39.8,22.4,69,19,19.2,0
Calvià,2025-06-25,34.3,22.6,78,23,22.5,0
Campanet,2025-06-25,-,-,-,-,-,-
Campos,2025-06-25,36.2,33.3,41,31,40.7,0
Capdepera,2025-06-25,31.6,24,85,46,23.8,0
Consell,2025-06-25,17.2,17.2,51,51,3.9,0
Costitx,2025-06-25,39.9,20.8,80,26,10.1,0
Deià,2025-06-25,34.6,24.1,75,30,13.7,0
Escorca,2025-06-25,32.5,14.8,75,23,22,0
Esporles,2025-06-25,37.1,21.6,74,32,27,0.51
Estellencs,2025-06-25,-,-,-,-,-,-
Felanitx,2025-06-25,32.8,20.8,81,36,37,0
Fornalutx,2025-06-25,36.9,22.9,68,22,16.3,0
Inca,2025-06-25,38.2,25,72,25,28.8,0
Lloret,2025-06-25,35.9,21.3,84,29,7.9,0
Lloseta,2025-06-25,37,21.9,70,23,29.2,0
Llubí,2025-06-25,38.6,20.3,74,24,11.5,0
Llucmajor,2025-06-25,35.5,23.1,81,29,24.5,0
Manacor,2025-06-25,33.7,20.1,93,36,21.6,0
Mancor,2025-06-25,-,-,-,-,-,-
Maria,2025-06-25,34.7,23.1,85,31,24.1,0
Marratxí,2025-06-25,39.4,23.6,70,20,21.9,0
Montuïri,2025-06-25,36.3,17.5,88,35,21.9,0
Muro,2025-06-25,37.8,23,81,29,0,0
Palma,2025-06-25,36.5,25.3,77,32,13,0
Petra,2025-06-25,36.9,20.1,87,27,15.4,0
Pollença,2025-06-25,35.7,23.3,48,16,33.8,0
Porreres,2025-06-25,36.5,21.8,81,25,22.3,0
Sa Pobla,2025-06-25,40.3,23.2,72,23,15.4,0
Puigpunyent,2025-06-25,37.2,19.4,69,27,20.9,0
Ses   Salines,2025-06-25,32.6,22.4,90,41,37,0
Sant   Joan,2025-06-25,34.8,21.9,70,32,14.8,0
Sant   Llorenç,2025-06-25,36.4,21,84,35,8.2,0
Sencelles,2025-06-25,37.4,20.9,72,27,27.8,0
Santa   Eugènia,2025-06-25,40.6,17.5,71,23,16.6,0
Santa   Margalida,2025-06-25,36.5,22,79,30,18.7,0
Santa   Maria,2025-06-25,-,-,-,-,-,-
Santanyi,2025-06-25,33.7,22.6,94,52,13.4,0
Selva,2025-06-25,38.4,23.4,62,18,9.7,0
Sineu,2025-06-25,39,20.3,88,30,8.7,0
Sóller,2025-06-25,35.7,22.2,80,24,37,0
Son   Servera,2025-06-25,,,,,,
Valldemossa,2025-06-25,33.6,22.6,67,28,32.2,0
Villafranca,2025-06-25,,,,,39.3,0
