Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-17,24.5,13.5,70,40,0,0
Alcúdia,2025-05-17,25.8,13.7,89,48,13.3,0
Algaida,2025-05-17,24.3,13.9,84,40,22.3,0
Andratx,2025-05-17,25.1,14.9,78,43,13,0
Ariany,2025-05-17,-,-,-,-,-,-
Artà,2025-05-17,26.3,10.5,94,39,42.6,0
Banyalbufar,2025-05-17,23.1,14.7,84,62,8.2,0
Binissalem,2025-05-17,26.7,10.6,92,39,7.6,0.76
Búger,2025-05-17,27.9,12,91,37,17.5,0
Bunyola,2025-05-17,25.8,12.3,84,37,16.9,0
Calvià,2025-05-17,24.7,14.1,84,40,14.6,0
Campanet,2025-05-17,-,-,-,-,-,-
Campos,2025-05-17,-,-,-,-,-,-
Capdepera,2025-05-17,24.3,15.2,79,38,32.8,0
Consell,2025-05-17,17.2,17.2,51,51,3.9,0
Costitx,2025-05-17,26.3,12,96,43,13,0
Deià,2025-05-17,24.4,17.2,80,47,10.8,0
Escorca,2025-05-17,20.6,6.3,97,50,12.6,0
Esporles,2025-05-17,25.6,12.6,92,49,19.2,0
Estellencs,2025-05-17,24.6,15.5,75,35,22.5,0
Felanitx,2025-05-17,24.4,12.4,87,38,38.9,0
Fornalutx,2025-05-17,24.2,14.6,74,39,14,0
Inca,2025-05-17,25.6,14.8,77,37,16.3,0.2
Lloret,2025-05-17,24.9,12.9,90,43,7.9,0
Lloseta,2025-05-17,24.1,12.3,87,39,35.3,0
Llubí,2025-05-17,27.4,12.4,89,36,14.4,0
Llucmajor,2025-05-17,23.9,13.1,86,42,22.7,0
Manacor,2025-05-17,25,11.9,93,38,22.3,0
Mancor,2025-05-17,-,-,-,-,-,-
Maria,2025-05-17,25.1,13.9,85,41,23,0
Marratxí,2025-05-17,24.6,14.9,79,43,18.3,0
Montuïri,2025-05-17,25.2,9.9,99,46,20.1,0
Muro,2025-05-17,26.9,14.9,86,42,0,0
Palma,2025-05-17,24.1,16.4,78,59,13,0
Petra,2025-05-17,26.2,12.8,92,37,15.4,0
Pollença,2025-05-17,23.9,13.9,64,30,27.8,0
Porreres,2025-05-17,24.6,13,81,36,22,0
Sa Pobla,2025-05-17,27.6,14.1,86,35,15.4,0
Puigpunyent,2025-05-17,24.7,11.9,88,42,19.3,0
Ses   Salines,2025-05-17,22.8,13,89,58,31.5,0
Sant   Joan,2025-05-17,24,13.3,73,43,17.4,0
Sant   Llorenç,2025-05-17,26.7,11.8,92,39,8.2,0
Sencelles,2025-05-17,23.9,13.4,85,52,29.6,0
Santa   Eugènia,2025-05-17,26.6,10,99,41,21.4,0
Santa   Margalida,2025-05-17,26.1,14.2,82,39,20.5,0
Santa   Maria,2025-05-17,-,-,-,-,-,-
Santanyi,2025-05-17,26.7,12.9,93,63,1.4,0
Selva,2025-05-17,-,-,-,-,-,-
Sineu,2025-05-17,27,12.6,96,45,15.8,0
Sóller,2025-05-17,25.1,14.6,78,38,31.5,0
Son   Servera,2025-05-17,25,15.5,77,37,23,0
Valldemossa,2025-05-17,21.8,12.4,81,37,24.1,0
Villafranca,2025-05-17,,,,,18.7,0
