Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-24,24.5,17.3,68,35,0,0
Alcúdia,2025-10-24,24.6,16.1,78,41,22,0
Algaida,2025-10-24,24.2,16.5,81,38,18,0
Andratx,2025-10-24,25.7,18.5,70,36,11.2,0
Ariany,2025-10-24,-,-,-,-,-,-
Artà,2025-10-24,26,13.8,91,41,20.4,0
Banyalbufar,2025-10-24,23.7,16.7,86,49,10.5,0
Binissalem,2025-10-24,26.8,15.1,85,33,9,0
Búger,2025-10-24,28.6,15,87,30,25.9,0
Bunyola,2025-10-24,26.4,15.7,84,35,27,0
Calvià,2025-10-24,26.1,17.2,77,34,17.5,0
Campanet,2025-10-24,-,-,-,-,-,-
Campos,2025-10-24,26.7,14.2,82,39,31.5,0
Capdepera,2025-10-24,24,17.8,76,33,18,0
Consell,2025-10-24,-,-,-,-,-,-
Costitx,2025-10-24,26.5,14.9,85,37,9.7,0
Deià,2025-10-24,24,16.8,70,39,14.4,0
Escorca,2025-10-24,18.9,12.4,84,43,18.4,0
Esporles,2025-10-24,25.1,15,89,53,18.7,0
Estellencs,2025-10-24,-,-,-,-,-,-
Felanitx,2025-10-24,24.2,17.6,81,39,25.9,0
Fornalutx,2025-10-24,22.7,15.3,72,42,12.6,0
Inca,2025-10-24,26.2,17.2,73,40,14.3,0
Lloret,2025-10-24,26.4,15.3,82,40,9.3,0
Lloseta,2025-10-24,24.4,18,75,43,28.4,0
Llubí,2025-10-24,26.7,16.2,74,35,10.4,0
Llucmajor,2025-10-24,25.4,16.4,84,39,15.5,0
Manacor,2025-10-24,26,14.5,85,35,16.2,0
Mancor,2025-10-24,-,-,-,-,-,-
Maria,2025-10-24,25.3,16,76,41,13.7,0
Marratxí,2025-10-24,27,18.2,73,31,16.4,0
Montuïri,2025-10-24,25.5,12.6,91,44,25.6,0
Muro,2025-10-24,24.7,17.9,74,40,0,0
Palma,2025-10-24,24.8,19.5,68,39,13.7,0
Petra,2025-10-24,26.9,15.2,80,33,13.2,0
Pollença,2025-10-24,22.5,16.6,59,34,25.9,0
Porreres,2025-10-24,26.3,14.9,79,35,14,0
Sa Pobla,2025-10-24,26.6,18.3,73,34,9.3,0
Puigpunyent,2025-10-24,25,15.1,80,44,25.9,0
Ses   Salines,2025-10-24,24.5,15.9,85,42,18.5,0
Sant   Joan,2025-10-24,24.7,15.9,72,41,13.4,0
Sant   Llorenç,2025-10-24,34.4,14.7,88,28,3.2,0
Sencelles,2025-10-24,24.3,16.4,75,40,22.5,0
Santa   Eugènia,2025-10-24,26.7,14.8,87,35,15.3,0
Santa   Margalida,2025-10-24,25.5,16.8,70,36,12.2,0
Santa   Maria,2025-10-24,-,-,-,-,-,-
Santanyi,2025-10-24,29.2,15.2,92,38,4.3,0
Selva,2025-10-24,-,-,-,-,-,-
Sineu,2025-10-24,25.2,15.7,86,48,12.2,0
Sóller,2025-10-24,23.8,15.8,76,41,13,0
Son   Servera,2025-10-24,,,,,,
Valldemossa,2025-10-24,22.3,15.8,84,43,20.9,0
Villafranca,2025-10-24,,,,,0,0
