Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-03,30.4,18,72,40,0,0.76
Alcúdia,2025-06-03,30.2,21.4,86,47,12.2,0.2
Algaida,2025-06-03,27.7,18.3,98,54,24.5,0
Andratx,2025-06-03,27.6,20.2,79,35,16.9,0
Ariany,2025-06-03,-,-,-,-,-,-
Artà,2025-06-03,31.9,19.1,96,44,29.6,0
Banyalbufar,2025-06-03,26.8,20.4,88,48,20.9,0
Binissalem,2025-06-03,33.6,19.1,92,40,10.1,0.25
Búger,2025-06-03,32.2,18.9,93,45,20.1,0
Bunyola,2025-06-03,32.2,17.3,81,30,17.7,0
Calvià,2025-06-03,28.5,19.9,84,41,17.5,0
Campanet,2025-06-03,-,-,-,-,-,-
Campos,2025-06-03,-,-,-,-,-,-
Capdepera,2025-06-03,29.9,20.6,94,46,11.9,0
Consell,2025-06-03,17.2,17.2,51,51,3.9,0
Costitx,2025-06-03,31.6,18.3,99,48,12.2,0
Deià,2025-06-03,27.5,20.8,84,41,22,0
Escorca,2025-06-03,27.1,12.9,83,33,16.9,0.2
Esporles,2025-06-03,31.3,16.5,84,48,17.7,0
Estellencs,2025-06-03,-,-,-,-,-,-
Felanitx,2025-06-03,30.1,20.1,71,71,31.5,0
Fornalutx,2025-06-03,27.2,20,84,25,20.6,0
Inca,2025-06-03,32.9,20.2,89,41,17.7,0.3
Lloret,2025-06-03,33.4,17.4,98,45,7.2,0
Lloseta,2025-06-03,31.4,18.9,92,40,36.7,1.6
Llubí,2025-06-03,33.4,19.1,92,43,16.9,0
Llucmajor,2025-06-03,28.8,19.7,91,57,21.2,0
Manacor,2025-06-03,32.5,18.4,96,39,17.3,0
Mancor,2025-06-03,-,-,-,-,-,-
Maria,2025-06-03,32.1,18.6,99,47,21.6,0
Marratxí,2025-06-03,29.1,19.6,91,47,22.5,1.02
Montuïri,2025-06-03,32.2,16.1,99,51,16.6,0
Muro,2025-06-03,30.1,19.8,98,54,0,0
Palma,2025-06-03,29.8,20.8,89,53,18.7,0.2
Petra,2025-06-03,33.6,17.6,96,37,15.8,0
Pollença,2025-06-03,28.1,19.1,71,39,31.5,0
Porreres,2025-06-03,32.3,19,91,38,17.6,0
Sa Pobla,2025-06-03,33.2,20.4,90,42,15.4,0
Puigpunyent,2025-06-03,30.6,15.2,80,47,25.9,0
Ses   Salines,2025-06-03,26.6,18.9,95,72,31.5,0
Sant   Joan,2025-06-03,30.9,19.1,70,21,20.9,0.25
Sant   Llorenç,2025-06-03,34.2,19.4,94,40,8.2,0
Sencelles,2025-06-03,29.3,18.8,93,58,35.4,0.25
Santa   Eugènia,2025-06-03,31,17.2,99,50,19,0
Santa   Margalida,2025-06-03,30.2,20,91,50,16.2,0
Santa   Maria,2025-06-03,-,-,-,-,-,-
Santanyi,2025-06-03,31.4,20.4,98,61,5.5,0
Selva,2025-06-03,-,-,-,-,-,-
Sineu,2025-06-03,33,17.5,99,48,19.2,0.51
Sóller,2025-06-03,29.1,19.4,81,24,46.3,0
Son   Servera,2025-06-03,30.4,20.4,92,45,18.7,0
Valldemossa,2025-06-03,26.8,18.4,86,29,38.9,0
Villafranca,2025-06-03,,,,,27.7,0
