Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-31,35.7,22.6,44,0,0
Alcúdia,2026-07-31,35.6,22.9,71.5,16.6,0
Algaida,2026-07-31,36.1,22.2,65.1,20.9,0
Andratx,2026-07-31,34.7,22.9,61.4,13,0
Ariany,2026-07-31,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-31,33.6,18.6,78.6,20.6,0
Banyalbufar,2026-07-31,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-31,37.8,18.8,62.5,10.5,0
Búger,2026-07-31,39.4,19.7,62.6,17.5,0
Bunyola,2026-07-31,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-31,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-31,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-31,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-31,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-31,31.4,22.3,80.3,20.6,0
Consell,2026-07-31,36.8,18.7,57.4,19.5,0
Costitx,2026-07-31,39.1,21.2,69.8,10.5,0
Deià,2026-07-31,33.3,24.2,67,11.2,0
Escorca,2026-07-31,31.5,14.1,45.8,16.9,0
Esporles,2026-07-31,35.3,20.6,68.1,16.9,0
Estellencs,2026-07-31,32.7,22.7,62.8,10.8,0
Felanitx,2026-07-31,35.9,23.3,69,15,0
Fornalutx,2026-07-31,32.2,22.8,61.3,12.6,0
Inca,2026-07-31,37.5,23.8,59.7,12.2,0
Lloret de Vistalegre,2026-07-31,36.4,21.1,71.1,7.9,0
Lloseta,2026-07-31,35.8,21.1,58.8,34.6,0
Llubí,2026-07-31,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-31,,,,18,0
Manacor,2026-07-31,34.2,21.7,76.7,18.7,0
Mancor,2026-07-31,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-31,36.9,21.9,69.6,19.4,0
Marratxí,2026-07-31,35.1,23.1,67.3,15.8,0
Montuïri,2026-07-31,36.3,18.6,73.2,11.9,0
Muro,2026-07-31,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-31,33.9,24.1,70.2,10.4,0
Petra,2026-07-31,37.9,20.1,65.8,14.6,0
Pollença,2026-07-31,34.2,23.7,48.7,19.3,0
Porreres,2026-07-31,35.5,21.6,67.4,19.1,0
Sa Pobla,2026-07-31,37.2,22.2,64.4,5.5,0
Puigpunyent,2026-07-31,34.8,24.2,49.1,15.4,0
Ses Salines,2026-07-31,35.9,22.6,73.9,2.5,0
Sant Joan,2026-07-31,35,21.7,42.1,13.5,0
Sant Llorenç des Cardassar,2026-07-31,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-31,37.6,21.2,70.1,15.8,0
Santa Eugènia,2026-07-31,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-31,38.4,23.4,65.7,18.7,0
Santa María del Camí,2026-07-31,34.9,20.1,57.8,20.5,0
Santanyí,2026-07-31,NaN,NaN,NaN,NaN,NaN
Selva,2026-07-31,36.7,21.7,50.1,7.9,0
Sineu,2026-07-31,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-31,31.7,22.8,71.4,23,0
Son Servera,2026-07-31,32.5,22.7,73.8,19.4,0
Valldemossa,2026-07-31,32.8,23.9,53.7,22.7,0
Vilafranca de Bonany,2026-07-31,35.5,21.6,70.8,23,0
