Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-24,36.2,23.4,35.4,0,0
Alcúdia,2026-06-24,33.8,21.1,64.7,12.2,0
Algaida,2026-06-24,36.2,22.9,49.3,21.6,0
Andratx,2026-06-24,35.7,24.1,41.9,11.2,0
Ariany,2026-06-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-24,34.3,20.5,58.4,17.2,0
Banyalbufar,2026-06-24,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-24,36.8,19.1,50.5,15.4,0
Búger,2026-06-24,35.4,19.4,51.1,18.3,0
Bunyola,2026-06-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-24,32.9,23.6,60.6,13.7,0
Consell,2026-06-24,36.6,18.9,51.6,19.2,0
Costitx,2026-06-24,38.7,21.1,52,10.1,0
Deià,2026-06-24,33.4,25.2,47.6,10.4,0
Escorca,2026-06-24,32.2,14,57.6,13.3,0
Esporles,2026-06-24,36.6,21.3,51.7,19.8,0
Estellencs,2026-06-24,32.3,22.7,51.1,9.7,0
Felanitx,2026-06-24,34.6,22.5,51.2,25.1,0
Fornalutx,2026-06-24,31.8,23.7,47,0,0
Inca,2026-06-24,39,24.8,44.2,9.7,0
Lloret de Vistalegre,2026-06-24,35.2,21.1,54.3,6.1,0
Lloseta,2026-06-24,35.6,22.1,46.8,22.7,0
Llubí,2026-06-24,37.2,20.4,48.5,13,0
Llucmajor,2026-06-24,,,,23.8,0
Manacor,2026-06-24,34,20.5,58.8,20.2,0
Mancor,2026-06-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-24,34.5,23.3,54,19.8,0
Marratxí,2026-06-24,37.3,24.2,46.4,15.8,0
Montuïri,2026-06-24,35.4,18.1,56.9,36.4,0
Muro,2026-06-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-24,35.5,24.9,52.5,10.4,0
Petra,2026-06-24,37,20.1,52.3,17.2,0
Pollença,2026-06-24,31.6,22.9,38.3,16.1,0
Porreres,2026-06-24,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-24,34.1,21.1,54.3,8.2,0
Puigpunyent,2026-06-24,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-24,35.9,21.7,53,10.4,0
Sant Joan,2026-06-24,34.7,22.2,50.7,15.8,0
Sant Llorenç des Cardassar,2026-06-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-24,37.8,21.2,52.4,16.3,0
Santa Eugènia,2026-06-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-24,36.1,23.8,52.7,19.8,0
Santa María del Camí,2026-06-24,35.4,21.5,47.1,22,0
Santanyí,2026-06-24,,,,7.6,0
Selva,2026-06-24,34.9,23.4,40.8,11.7,0
Sineu,2026-06-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-24,32.2,22.4,56.4,20.9,0
Son Servera,2026-06-24,31.3,23.2,58.1,16.2,0
Valldemossa,2026-06-24,31.5,24.5,42.9,7.9,0
Vilafranca de Bonany,2026-06-24,34.7,22.9,53.6,21.2,0
