Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-16,21.1,10.8,49,0,0
Alcúdia,2026-02-16,21.4,9.7,54,45.4,0
Algaida,2026-02-16,18.5,11.6,72.6,27.7,0
Andratx,2026-02-16,18.7,11.7,67.9,22,0
Ariany,2026-02-16,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-16,20.8,9.8,65.2,33.8,0
Banyalbufar,2026-02-16,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-16,20.4,9.7,63.4,15.1,0
Búger,2026-02-16,21.4,7.7,59.7,22.5,0
Bunyola,2026-02-16,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-16,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-16,1.5,1.5,15,25.4,0
Campanet,2026-02-16,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-16,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-16,21.7,12.3,56.7,20.6,0
Consell,2026-02-16,20.2,10.8,63.1,24.8,0
Costitx,2026-02-16,19.3,10.6,72.7,14.3,0
Deià,2026-02-16,17.5,12,63.7,22.3,0
Escorca,2026-02-16,12.9,7.9,76.6,22,0
Esporles,2026-02-16,18.9,12.8,69.6,27.4,0
Estellencs,2026-02-16,17.7,9,71.4,21.2,0
Felanitx,2026-02-16,20.1,11.6,78,24.8,0
Fornalutx,2026-02-16,17,9.9,73.1,12.6,0
Inca,2026-02-16,20.5,11.5,60.5,21.9,0
Lloret de Vistalegre,2026-02-16,19.8,11.2,73.1,7.2,0
Lloseta,2026-02-16,19.8,11.6,60,46.1,0.41
Llubí,2026-02-16,21.4,10.9,59,20.9,0
Llucmajor,2026-02-16,17.9,10.5,82.3,31.3,0
Manacor,2026-02-16,20.4,10.4,70.2,29.2,0
Mancor,2026-02-16,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-16,20,11.5,64.7,23.8,0
Marratxí,2026-02-16,22,10.4,60.2,18.3,0
Montuïri,2026-02-16,20.1,9.6,76.4,43.1,0
Muro,2026-02-16,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-16,21.4,13.1,65.4,20.5,0
Petra,2026-02-16,20.9,12.1,63,18.3,0
Pollença,2026-02-16,20.3,14.7,37.2,35.4,0
Porreres,2026-02-16,19.5,11.8,69.8,23.8,0
Sa Pobla,2026-02-16,21.8,10,58,21.9,0
Puigpunyent,2026-02-16,19.3,10.1,56.4,24.5,0
Ses Salines,2026-02-16,17.3,10.8,82.2,12.6,0
Sant Joan,2026-02-16,19.8,10.8,67.1,23.3,0
Sant Llorenç des Cardassar,2026-02-16,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-16,20.8,11.2,70.5,21.9,0
Santa Eugènia,2026-02-16,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-16,21.6,11.2,58.7,22.3,0
Santa María del Camí,2026-02-16,18.8,10.1,62,36,0
Santanyí,2026-02-16,17.9,10.7,87,8.7,0
Selva,2026-02-16,20.9,10.7,55.2,22.5,0
Sineu,2026-02-16,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-16,19.9,10.1,68,32,0
Son Servera,2026-02-16,21.1,11.8,60,26.3,0
Valldemossa,2026-02-16,14.2,10,78,18.4,0
Vilafranca de Bonany,2026-02-16,20.4,10,71.7,21.2,0
