Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-27,34.3,22.4,71,37,0,0
Alcúdia,2025-06-27,31.3,24.7,83,48,13,0
Algaida,2025-06-27,33.1,21.7,87,39,21.2,0
Andratx,2025-06-27,34.4,24,84,34,14.8,0
Ariany,2025-06-27,-,-,-,-,-,-
Artà,2025-06-27,32.5,21.8,89,48,29.6,0
Banyalbufar,2025-06-27,30.2,22.2,91,61,9.7,0
Binissalem,2025-06-27,36.5,20.2,86,39,15.8,0
Búger,2025-06-27,32.7,20.8,88,43,19.8,0
Bunyola,2025-06-27,36,20.8,87,37,17.7,0
Calvià,2025-06-27,33.5,22.3,87,35,17.2,0
Campanet,2025-06-27,-,-,-,-,-,-
Campos,2025-06-27,34.6,22.9,85,42,40.7,0
Capdepera,2025-06-27,31.5,23.8,87,45,20.9,0
Consell,2025-06-27,17.2,17.2,51,51,3.9,0
Costitx,2025-06-27,35.4,21.6,87,40,8.7,0
Deià,2025-06-27,32,23.6,72,43,13.3,0
Escorca,2025-06-27,30.4,18,90,46,16.9,0
Esporles,2025-06-27,32,21,90,56,16.9,0
Estellencs,2025-06-27,-,-,-,-,-,-
Felanitx,2025-06-27,30.9,22.3,88,48,33.8,0
Fornalutx,2025-06-27,30.8,22.1,73,43,14.3,0
Inca,2025-06-27,36.9,23.6,78,38,14.8,0
Lloret,2025-06-27,33.2,21.5,89,44,6.4,0
Lloseta,2025-06-27,33.7,21.9,82,42,30.2,0
Llubí,2025-06-27,35.9,21.1,86,37,11.9,0
Llucmajor,2025-06-27,33.1,23.3,87,43,25.9,0
Manacor,2025-06-27,36,21.2,92,37,16.2,0
Mancor,2025-06-27,-,-,-,-,-,-
Maria,2025-06-27,32.5,22.3,91,46,16.9,0
Marratxí,2025-06-27,35.6,22.6,82,38,19.8,0
Montuïri,2025-06-27,33.6,18.8,99,48,16.9,0
Muro,2025-06-27,32,23.5,87,49,0,0
Palma,2025-06-27,33.8,24.5,79,48,15.8,0
Petra,2025-06-27,35.3,21.2,91,34,14.6,0
Pollença,2025-06-27,30.4,23.2,61,39,24.1,0
Porreres,2025-06-27,35,21.8,85,35,22.3,0
Sa Pobla,2025-06-27,34.6,23.6,80,39,12.2,0
Puigpunyent,2025-06-27,34.2,20.4,88,39,20.9,0
Ses   Salines,2025-06-27,32.6,21.6,91,48,31.5,0
Sant   Joan,2025-06-27,32.4,22.8,69,44,16.3,0
Sant   Llorenç,2025-06-27,35.3,23.1,83,41,8.7,0
Sencelles,2025-06-27,34,22.7,83,42,27.8,0
Santa   Eugènia,2025-06-27,38.6,20.8,86,33,23.5,0
Santa   Margalida,2025-06-27,32.7,23.3,83,44,17.6,0
Santa   Maria,2025-06-27,-,-,-,-,-,-
Santanyi,2025-06-27,32.6,22.5,91,48,12.2,0
Selva,2025-06-27,33.8,21.4,81,37,10.8,0
Sineu,2025-06-27,34.8,19.6,99,45,10.1,0
Sóller,2025-06-27,31.3,22,81,45,19.3,0
Son   Servera,2025-06-27,,,,,,
Valldemossa,2025-06-27,29.1,20.4,88,46,25.9,0
Villafranca,2025-06-27,,,,,19.5,0
