Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-14,30.2,23.7,81,53,0,0
Alcúdia,2025-09-14,29.6,21.1,95,67,13.3,0
Algaida,2025-09-14,29.9,20.5,99,54,16.9,0.2
Andratx,2025-09-14,31.6,20.9,83,50,10.4,0
Ariany,2025-09-14,-,-,-,-,-,-
Artà,2025-09-14,29.8,18.6,100,68,18.5,0.2
Banyalbufar,2025-09-14,27.7,20.2,96,74,7.2,0
Binissalem,2025-09-14,30.7,18.7,97,58,14.8,0
Búger,2025-09-14,29.4,19.2,96,66,22.2,0
Bunyola,2025-09-14,32.6,18.9,90,44,14.3,0
Calvià,2025-09-14,31.3,20.2,91,54,16.9,0
Campanet,2025-09-14,-,-,-,-,-,-
Campos,2025-09-14,33.2,22.1,95,52,35.4,0
Capdepera,2025-09-14,29.2,22.3,96,70,11.9,0
Consell,2025-09-14,-,-,-,-,-,-
Costitx,2025-09-14,31.4,19.6,99,61,9.3,0.2
Deià,2025-09-14,29,22.2,86,53,9.4,0
Escorca,2025-09-14,26.8,12.2,96,45,11.2,0
Esporles,2025-09-14,30.6,18.8,93,63,13.7,0
Estellencs,2025-09-14,-,-,-,-,-,-
Felanitx,2025-09-14,29.4,21.2,94,63,31.5,0.25
Fornalutx,2025-09-14,28.8,20.9,84,46,14,0
Inca,2025-09-14,33.4,21.8,90,54,11.6,0
Lloret,2025-09-14,30,19.7,98,67,6.9,0
Lloseta,2025-09-14,30.2,20.3,94,60,22.7,0
Llubí,2025-09-14,31,19.2,96,56,11.5,0
Llucmajor,2025-09-14,30.7,20,95,54,17.3,0
Manacor,2025-09-14,31.1,20.4,98,54,19.4,0
Mancor,2025-09-14,-,-,-,-,-,-
Maria,2025-09-14,-,-,-,-,-,-
Marratxí,2025-09-14,34.5,20.8,93,41,20.4,0
Montuïri,2025-09-14,29.8,18.5,99,72,24.1,0
Muro,2025-09-14,28.9,21,97,72,0,0
Palma,2025-09-14,31.9,22,88,58,13.7,0
Petra,2025-09-14,31.2,19.9,97,55,14,0
Pollença,2025-09-14,26.9,21.3,70,57,24.1,0
Porreres,2025-09-14,33.3,20.6,96,45,15.1,0.2
Sa Pobla,2025-09-14,31.6,21.1,92,59,10,0
Puigpunyent,2025-09-14,31,17.9,89,62,13,0
Ses   Salines,2025-09-14,29.1,21,97,65,29.6,0
Sant   Joan,2025-09-14,28.7,21,68,9,15.3,0.25
Sant   Llorenç,2025-09-14,33.1,20.5,99,57,6.4,0.76
Sencelles,2025-09-14,29.9,19.9,95,61,20.9,0
Santa   Eugènia,2025-09-14,34.7,18.6,99,47,11.3,0
Santa   Margalida,2025-09-14,28.7,21,95,62,19.1,0
Santa   Maria,2025-09-14,-,-,-,-,-,-
Santanyi,2025-09-14,30.4,21.9,99,70,11.1,0
Selva,2025-09-14,30.2,20,91,57,10.3,0
Sineu,2025-09-14,30.6,19.4,99,71,9.7,0
Sóller,2025-09-14,-,-,-,-,-,-
Son   Servera,2025-09-14,,,,,,
Valldemossa,2025-09-14,27.4,19,92,53,20.9,0
Villafranca,2025-09-14,,,,,0,0
