Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-24,18.7,6.7,59.5,0,0
Alcúdia,2026-03-24,18.5,7.5,69.5,19.1,0
Algaida,2026-03-24,18.9,6.8,71.2,19.8,0
Andratx,2026-03-24,18.7,8.1,66.8,14.8,0
Ariany,2026-03-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-24,17.6,7.3,76.9,23,0
Banyalbufar,2026-03-24,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-24,20.8,3.6,74.2,10.8,0
Búger,2026-03-24,20.3,5.7,71.3,16.1,0
Bunyola,2026-03-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-24,17.9,10.3,70.2,18,0
Consell,2026-03-24,20.2,3.8,72.5,20.9,0
Costitx,2026-03-24,20.5,5.6,78.4,8.7,0
Deià,2026-03-24,17.5,9.3,68.6,9.7,0
Escorca,2026-03-24,13.4,0,80.7,0.7,0
Esporles,2026-03-24,16.3,8.7,81.4,20.6,0
Estellencs,2026-03-24,17.2,8.3,71.6,12.2,0
Felanitx,2026-03-24,19.3,8,74.8,17.2,0
Fornalutx,2026-03-24,16.7,7.5,74,15.4,0
Inca,2026-03-24,21.4,7.9,66.2,17.2,0
Lloret de Vistalegre,2026-03-24,19,7.5,76.7,5,0
Lloseta,2026-03-24,19.5,6,69.9,24.1,0
Llubí,2026-03-24,21,5.1,67.6,10.1,0
Llucmajor,2026-03-24,,,,17.3,0
Manacor,2026-03-24,20.6,5.8,74,13,0
Mancor,2026-03-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-24,17.9,9.6,64,18.4,0
Marratxí,2026-03-24,22.2,8.2,66,15.4,0
Montuïri,2026-03-24,19.5,3.1,80.2,25.6,0
Muro,2026-03-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-24,19.6,9.4,69.2,11.9,0
Petra,2026-03-24,20.3,6.1,69.9,14,0
Pollença,2026-03-24,16.2,9.9,53.3,20.9,0
Porreres,2026-03-24,20.4,6.7,70.1,15.5,0
Sa Pobla,2026-03-24,19.3,5.9,68.2,15.1,0
Puigpunyent,2026-03-24,18.2,7.8,67.2,12.9,0
Ses Salines,2026-03-24,20.1,5.1,75.7,6.1,0
Sant Joan,2026-03-24,18.1,10.1,60.8,14,0
Sant Llorenç des Cardassar,2026-03-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-24,21.2,5.7,71.3,11.9,2.29
Santa Eugènia,2026-03-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-24,19.1,8.7,67.7,20.2,0
Santa María del Camí,2026-03-24,19.5,5.2,68.2,16.9,0
Santanyí,2026-03-24,19.1,14.6,58.5,2.1,0
Selva,2026-03-24,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-24,16.7,7,74.3,20.2,0
Son Servera,2026-03-24,19.5,9.1,65.3,17.3,0
Valldemossa,2026-03-24,14,8,76.4,5.4,0
Vilafranca de Bonany,2026-03-24,20.6,8.1,70.5,18,0
