Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-19,32.6,25.2,63,33,0,0
Alcúdia,2025-08-19,32.7,25.9,82,39,11.9,0
Algaida,2025-08-19,32.4,24.2,88,33,22.3,0
Andratx,2025-08-19,36.4,27.5,74,30,26.3,0
Ariany,2025-08-19,-,-,-,-,-,-
Artà,2025-08-19,32.6,21.9,91,40,25.9,0
Banyalbufar,2025-08-19,34.8,25,87,33,20.9,0
Binissalem,2025-08-19,33.2,23.2,83,41,13.4,0
Búger,2025-08-19,37.1,24.4,85,34,15.4,0
Bunyola,2025-08-19,35.3,24.6,77,27,34.6,0
Calvià,2025-08-19,32.7,25.3,69,31,22.2,0
Campanet,2025-08-19,-,-,-,-,-,-
Campos,2025-08-19,33.7,25.6,88,38,37,0
Capdepera,2025-08-19,30.9,25.2,90,42,18.7,0
Consell,2025-08-19,-,-,-,-,-,-
Costitx,2025-08-19,34,23.5,90,38,10.8,0
Deià,2025-08-19,35.7,25.9,82,25,26.3,0
Escorca,2025-08-19,30.1,20.2,79,33,16.9,0
Esporles,2025-08-19,27.7,24.4,85,75,15.1,0
Estellencs,2025-08-19,-,-,-,-,-,-
Felanitx,2025-08-19,32.1,24.7,88,36,40.7,0
Fornalutx,2025-08-19,34.1,24.6,83,26,23,0
Inca,2025-08-19,35.4,26.3,78,42,16.9,0
Lloret,2025-08-19,32.6,23.9,90,39,4.7,0
Lloseta,2025-08-19,32.9,24.3,80,39,25.2,0
Llubí,2025-08-19,34.1,24.8,80,34,10.4,0
Llucmajor,2025-08-19,32.5,24.8,88,34,30.2,0
Manacor,2025-08-19,34.2,24,91,36,19.4,0
Mancor,2025-08-19,-,-,-,-,-,-
Maria,2025-08-19,-,-,-,-,-,-
Marratxí,2025-08-19,34.4,25.3,83,36,30.1,0
Montuïri,2025-08-19,33.1,23.1,95,38,25.6,0
Muro,2025-08-19,34.1,25.1,86,41,0,0
Palma,2025-08-19,34,26.9,82,39,19.8,0
Petra,2025-08-19,35.4,24.5,88,28,15.4,0
Pollença,2025-08-19,32.8,25.4,67,28,27.8,0
Porreres,2025-08-19,33.1,24.5,85,30,19.8,0
Sa Pobla,2025-08-19,36.5,26,80,36,10,0
Puigpunyent,2025-08-19,34.2,23.8,78,36,25.9,0
Ses   Salines,2025-08-19,30.9,25.3,90,56,33.8,0
Sant   Joan,2025-08-19,33.4,24.7,68,33,18.7,0
Sant   Llorenç,2025-08-19,36.3,24.4,88,33,5.6,0
Sencelles,2025-08-19,32.8,24.9,83,37,25.9,0
Santa   Eugènia,2025-08-19,36.1,23.3,84,34,13.4,0
Santa   Margalida,2025-08-19,33.2,24.6,86,37,20.5,0
Santa   Maria,2025-08-19,-,-,-,-,-,-
Santanyi,2025-08-19,30.5,25.1,94,61,13,0
Selva,2025-08-19,32.9,24.7,83,37,11.4,0
Sineu,2025-08-19,34,23.6,93,45,7.9,0
Sóller,2025-08-19,35.9,26.4,79,23,55.5,0
Son   Servera,2025-08-19,,,,,,
Valldemossa,2025-08-19,32.3,24.3,79,30,33.8,0
Villafranca,2025-08-19,,,,,0,0
