Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-14,13.3,8.6,65.4,0,20.32
Alcúdia,2026-02-14,15.7,11.8,64,50.8,0
Algaida,2026-02-14,14,9.2,67.8,45,1.5
Andratx,2026-02-14,15.3,12.1,62.3,28.4,0
Ariany,2026-02-14,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-14,14.5,10.1,75.3,39.6,0.51
Banyalbufar,2026-02-14,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-14,15,9.2,70.3,26.7,1.27
Búger,2026-02-14,15.9,11.4,65.4,36.7,1.02
Bunyola,2026-02-14,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-14,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-14,1.5,1.5,15,43.5,2.54
Campanet,2026-02-14,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-14,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-14,15.5,11.5,67.6,35.2,0
Consell,2026-02-14,16.7,8.9,71.3,42.5,6.86
Costitx,2026-02-14,15,8.6,76.3,19.8,3
Deià,2026-02-14,14.6,10.5,68.5,25.2,0.3
Escorca,2026-02-14,7.6,4.4,88.6,18.4,1.8
Esporles,2026-02-14,13.5,10.7,75.6,34.9,0.51
Estellencs,2026-02-14,14.6,11.7,67.7,24.8,0
Felanitx,2026-02-14,16.2,10.3,70,24.8,0.76
Fornalutx,2026-02-14,13.6,8.9,74.2,24.8,0.51
Inca,2026-02-14,17,9.7,66.1,24.5,2.49
Lloret de Vistalegre,2026-02-14,16.5,8.2,74.8,5,0
Lloseta,2026-02-14,15.5,9.5,65.6,85,3.81
Llubí,2026-02-14,16.9,10.8,62.1,26.3,0.51
Llucmajor,2026-02-14,13.9,9.7,72,46.4,0.2
Manacor,2026-02-14,15.8,8.6,70,20.9,2.01
Mancor,2026-02-14,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-14,16.4,9.8,71.8,40.3,0
Marratxí,2026-02-14,14.8,9.1,69.7,36.2,6.6
Montuïri,2026-02-14,14.9,9.2,76.1,28.5,2.01
Muro,2026-02-14,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-14,14.9,11.1,68.2,49.7,1.5
Petra,2026-02-14,17.2,9.3,67.9,34.8,1.78
Pollença,2026-02-14,14.1,10.7,51.5,33.8,1.02
Porreres,2026-02-14,15.1,9.8,66.5,36,1.7
Sa Pobla,2026-02-14,16.2,11.7,63.5,33.2,0.79
Puigpunyent,2026-02-14,11.9,8.7,74.9,28.3,0.25
Ses Salines,2026-02-14,16.3,8.4,72.6,15.1,1.09
Sant Joan,2026-02-14,14.7,10.3,68.1,30.9,4.32
Sant Llorenç des Cardassar,2026-02-14,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-14,16.8,10.3,68.5,27,30.23
Santa Eugènia,2026-02-14,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-14,16.4,10.9,64.6,25.6,0
Santa María del Camí,2026-02-14,15.6,9.6,66.2,54.7,3.1
Santanyí,2026-02-14,16.3,9.1,75.9,20.9,1.8
Selva,2026-02-14,15.8,8.5,67.3,28.3,10.67
Sineu,2026-02-14,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-14,15.2,11.8,67,40,1.5
Son Servera,2026-02-14,15.4,10.8,64.1,35.3,0.79
Valldemossa,2026-02-14,11.5,7.9,77.6,31,0.51
Vilafranca de Bonany,2026-02-14,15.2,9.2,73.6,32.8,3.3
