Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-26,26.5,14.6,83,39,0,0
Alcúdia,2025-09-26,26.3,14.6,93,48,10.8,0
Algaida,2025-09-26,26,14.9,92,36,22.7,0
Andratx,2025-09-26,27.4,16,82,30,10.4,0
Ariany,2025-09-26,-,-,-,-,-,-
Artà,2025-09-26,27.1,12.6,99,48,16.7,0
Banyalbufar,2025-09-26,25.1,15.6,91,54,8.2,0
Binissalem,2025-09-26,28.9,12.2,96,36,13.7,0
Búger,2025-09-26,28.1,12.5,94,36,15.4,0
Bunyola,2025-09-26,27.9,14.2,92,35,13.4,34.8
Calvià,2025-09-26,27.4,15.3,87,30,17.9,0
Campanet,2025-09-26,-,-,-,-,-,-
Campos,2025-09-26,28.1,13.7,96,38,32.2,0.2
Capdepera,2025-09-26,25.7,17.2,88,49,11.9,0
Consell,2025-09-26,-,-,-,-,-,-
Costitx,2025-09-26,-,-,-,-,-,-
Deià,2025-09-26,26,17.5,73,39,12.2,0
Escorca,2025-09-26,21.2,8.2,97,48,7.6,0
Esporles,2025-09-26,25.3,14.4,95,51,16.6,0
Estellencs,2025-09-26,-,-,-,-,-,-
Felanitx,2025-09-26,25.6,16.1,90,44,25.9,0
Fornalutx,2025-09-26,25.5,15.5,82,40,14,0
Inca,2025-09-26,29,15.6,85,38,11.6,0
Lloret,2025-09-26,27.7,13.7,96,38,9.3,0
Lloseta,2025-09-26,27,13,92,38,19.4,0
Llubí,2025-09-26,28.2,12.9,94,33,11.9,0
Llucmajor,2025-09-26,26.9,14.9,92,40,17.6,0
Manacor,2025-09-26,27.8,13.6,97,38,16.6,0.3
Mancor,2025-09-26,-,-,-,-,-,-
Maria,2025-09-26,27.6,15.6,93,36,15.8,0
Marratxí,2025-09-26,30.1,16.1,90,28,21.9,0
Montuïri,2025-09-26,26.8,11.2,99,44,22.4,0
Muro,2025-09-26,26.6,14.6,95,46,0,0
Palma,2025-09-26,26.8,16.7,84,43,11.9,0
Petra,2025-09-26,28.8,12.9,97,30,15.8,2.79
Pollença,2025-09-26,23.6,15.1,72,40,20.9,0
Porreres,2025-09-26,28.1,15,91,33,16.9,0
Sa Pobla,2025-09-26,28.6,15.1,89,36,10.3,0
Puigpunyent,2025-09-26,26.3,13.1,90,41,22.5,0.2
Ses   Salines,2025-09-26,25.4,16.1,91,45,25.9,0
Sant   Joan,2025-09-26,25.8,14.8,70,26,16.7,0.25
Sant   Llorenç,2025-09-26,28.9,14,95,41,6,1.78
Sencelles,2025-09-26,26.9,13.8,91,40,20.9,0
Santa   Eugènia,2025-09-26,28.6,11.4,99,34,19.5,0
Santa   Margalida,2025-09-26,26.3,15.5,88,40,17.3,0
Santa   Maria,2025-09-26,-,-,-,-,-,-
Santanyi,2025-09-26,29.9,16.3,94,51,3.2,0
Selva,2025-09-26,27.9,14.9,89,34,8.5,0
Sineu,2025-09-26,29.3,13,99,41,7.9,0
Sóller,2025-09-26,26,15.4,87,40,16.7,0
Son   Servera,2025-09-26,,,,,,
Valldemossa,2025-09-26,22.6,14,87,45,19.3,0
Villafranca,2025-09-26,,,,,0,0
