Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-04,20.3,7.9,58.4,0,0
Alcúdia,2026-04-04,21,8.6,73.3,10.8,0
Algaida,2026-04-04,19.3,10.8,74.3,20.5,0
Andratx,2026-04-04,20.6,10.2,75.4,12.2,0
Ariany,2026-04-04,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-04,23.4,10.5,73,18.7,0
Banyalbufar,2026-04-04,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-04,22.1,7.7,71.3,8.2,0
Búger,2026-04-04,25.7,8.1,67.2,16.1,0
Bunyola,2026-04-04,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-04,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-04,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-04,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-04,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-04,21.8,12.1,69.9,15.8,0
Consell,2026-04-04,20.4,7.4,77.4,23,0
Costitx,2026-04-04,21.4,10.3,79.6,10.8,0
Deià,2026-04-04,20.1,10.7,54.8,14.8,0
Escorca,2026-04-04,16.9,2.1,64.2,9.4,0
Esporles,2026-04-04,21.6,7.5,74.2,19.8,0
Estellencs,2026-04-04,18.7,9.8,69.4,11.9,0
Felanitx,2026-04-04,21.1,11.6,75.1,17.9,0
Fornalutx,2026-04-04,20.2,9.5,57.7,13.7,0
Inca,2026-04-04,22.2,10.1,67.1,17.2,0
Lloret de Vistalegre,2026-04-04,21.7,11,76,6.9,0
Lloseta,2026-04-04,20.1,7.9,67.6,29.2,0
Llubí,2026-04-04,23.4,8.6,70.1,13,0
Llucmajor,2026-04-04,,,,19.8,0
Manacor,2026-04-04,22.8,10.7,68.3,19.8,0
Mancor,2026-04-04,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-04,23.1,11.4,68.7,15.5,0
Marratxí,2026-04-04,19.5,9.3,76,17.5,0
Montuïri,2026-04-04,21.3,10.7,75.1,35.6,0
Muro,2026-04-04,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-04,19.6,11,76.9,12.2,0
Petra,2026-04-04,12.4,12.1,83.4,4.2,0
Pollença,2026-04-04,20.9,9,46.3,17.7,0
Porreres,2026-04-04,21.9,12,65.6,18,0
Sa Pobla,2026-04-04,24.5,8,67.3,13.4,0
Puigpunyent,2026-04-04,19.8,8.4,69,14.3,0
Ses Salines,2026-04-04,19,9.6,83.3,9.4,0
Sant Joan,2026-04-04,20.9,10.5,53.8,18.8,0.25
Sant Llorenç des Cardassar,2026-04-04,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-04,21.4,10,79.2,14.8,9.91
Santa Eugènia,2026-04-04,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-04,23.9,11.2,67.8,13.7,0
Santa María del Camí,2026-04-04,20.3,6.8,72.8,16.9,0
Santanyí,2026-04-04,,,,3.5,0
Selva,2026-04-04,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-04,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-04,20.4,7.5,74.8,25.2,0
Son Servera,2026-04-04,22.6,11.9,64.7,20.5,0
Valldemossa,2026-04-04,17.7,9.5,65.9,10.4,0
Vilafranca de Bonany,2026-04-04,23.2,11.1,67.2,19.1,0
