Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-20,29.2,20.5,81,53,0,0
Alcúdia,2025-09-20,29.9,21.3,94,63,14.4,0
Algaida,2025-09-20,30.3,20.4,94,50,18,0
Andratx,2025-09-20,30.7,22.4,80,49,15.5,0
Ariany,2025-09-20,-,-,-,-,-,-
Artà,2025-09-20,29.8,18.2,99,66,22.5,0
Banyalbufar,2025-09-20,28.3,20.4,95,68,9.7,0
Binissalem,2025-09-20,30.8,19.2,95,53,13.4,0
Búger,2025-09-20,31.4,19.7,94,56,26.9,0
Bunyola,2025-09-20,31.8,19.3,91,46,16.6,0
Calvià,2025-09-20,28.8,21.3,90,52,15,0
Campanet,2025-09-20,-,-,-,-,-,-
Campos,2025-09-20,31.2,22.2,90,59,37,0
Capdepera,2025-09-20,29,23.1,87,65,14.8,0
Consell,2025-09-20,-,-,-,-,-,-
Costitx,2025-09-20,32.6,19.5,99,52,7.9,0
Deià,2025-09-20,28.6,21.7,85,59,10.1,0
Escorca,2025-09-20,24.8,12.4,97,67,12.6,0
Esporles,2025-09-20,30.2,19.2,95,61,16.9,0
Estellencs,2025-09-20,-,-,-,-,-,-
Felanitx,2025-09-20,29.4,20.6,91,64,31.5,0
Fornalutx,2025-09-20,28.9,20.3,89,54,16.9,0
Inca,2025-09-20,32.8,22,86,51,11.1,0
Lloret,2025-09-20,30,19.8,96,60,5.5,0
Lloseta,2025-09-20,30.5,20.8,90,53,19.1,0
Llubí,2025-09-20,32.1,19.4,93,48,9.4,0
Llucmajor,2025-09-20,29.4,21.4,94,59,16.9,0
Manacor,2025-09-20,29,20.1,94,61,15.8,0
Mancor,2025-09-20,-,-,-,-,-,-
Maria,2025-09-20,-,-,-,-,-,-
Marratxí,2025-09-20,32.9,21,90,45,16.4,0
Montuïri,2025-09-20,30.2,18.5,99,61,26.2,0
Muro,2025-09-20,30.1,21.4,95,61,0,0
Palma,2025-09-20,30.4,22.8,85,58,13.7,0
Petra,2025-09-20,31.7,19.4,95,50,13.7,0
Pollença,2025-09-20,27.6,20.8,69,49,24.1,0
Porreres,2025-09-20,31.1,20.9,91,51,17.3,0
Sa Pobla,2025-09-20,31.8,21.8,89,55,11.7,0
Puigpunyent,2025-09-20,29.7,18.9,89,56,18.5,0
Ses   Salines,2025-09-20,28.2,21.4,93,68,29.6,0
Sant   Joan,2025-09-20,28.6,21.1,69,26,13,0
Sant   Llorenç,2025-09-20,31.4,20.8,94,56,5.5,0
Sencelles,2025-09-20,31,20.7,90,55,27.8,0
Santa   Eugènia,2025-09-20,34.4,18.6,99,43,11.4,0
Santa   Margalida,2025-09-20,31.7,21.3,90,50,14.8,0
Santa   Maria,2025-09-20,-,-,-,-,-,-
Santanyi,2025-09-20,30.8,21.9,93,65,6.4,0
Selva,2025-09-20,30.1,20.9,89,51,9.3,0
Sineu,2025-09-20,31.7,19.2,99,58,9,0
Sóller,2025-09-20,29.2,20.4,89,56,18.5,0
Son   Servera,2025-09-20,,,,,,
Valldemossa,2025-09-20,27.4,18.6,90,58,24.1,0
Villafranca,2025-09-20,,,,,0,0
