Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-16,22.8,13.7,88,64,0,0
Alcúdia,2025-10-16,24.2,16.3,93,60,12.2,0
Algaida,2025-10-16,22.9,15.3,95,59,18.4,0.2
Andratx,2025-10-16,25.1,15,88,53,13,0.2
Ariany,2025-10-16,-,-,-,-,-,-
Artà,2025-10-16,24.2,13.9,99,65,22.5,0.2
Banyalbufar,2025-10-16,22.8,16.1,95,74,6.1,0
Binissalem,2025-10-16,23.8,11.6,97,61,14.3,0
Búger,2025-10-16,25.1,13.6,96,63,16.1,0.25
Bunyola,2025-10-16,25.4,13.2,94,50,14.3,0
Calvià,2025-10-16,25.9,14.8,87,48,15.8,0
Campanet,2025-10-16,-,-,-,-,-,-
Campos,2025-10-16,25.4,14.7,97,51,31.5,1.4
Capdepera,2025-10-16,23.4,17.8,87,65,11.1,0
Consell,2025-10-16,-,-,-,-,-,-
Costitx,2025-10-16,24.2,12.9,99,65,7.2,0.2
Deià,2025-10-16,24.1,16.7,80,57,7.9,0
Escorca,2025-10-16,18.8,7.8,99,67,10.4,0.3
Esporles,2025-10-16,22.1,14.7,95,73,15.4,0
Estellencs,2025-10-16,-,-,-,-,-,-
Felanitx,2025-10-16,24.4,16.4,93,61,20.9,0.41
Fornalutx,2025-10-16,22.8,14.6,88,60,14.8,2.79
Inca,2025-10-16,25.9,15.2,90,57,9.7,0.99
Lloret,2025-10-16,23,15.6,94,65,4.7,0
Lloseta,2025-10-16,23,13.5,94,60,24.8,0
Llubí,2025-10-16,24.6,12.9,97,58,12.2,0.3
Llucmajor,2025-10-16,23.8,16,94,61,19.4,0
Manacor,2025-10-16,25,14.7,98,52,9,0.3
Mancor,2025-10-16,-,-,-,-,-,-
Maria,2025-10-16,22.4,16.3,95,65,15.5,0
Marratxí,2025-10-16,27.3,14.7,91,50,15,0
Montuïri,2025-10-16,23.1,12.5,99,60,14.8,0.3
Muro,2025-10-16,22.9,15.2,98,70,0,0
Palma,2025-10-16,25.6,15.7,87,56,11.9,0
Petra,2025-10-16,24.2,14.8,97,51,14.3,1.02
Pollença,2025-10-16,21.5,16.1,71,53,20.9,0
Porreres,2025-10-16,25,15.3,95,47,14.4,0
Sa Pobla,2025-10-16,25,15.8,93,60,8.5,0
Puigpunyent,2025-10-16,24.2,13.3,89,58,9.7,0.2
Ses   Salines,2025-10-16,23.9,16,94,65,19.3,7.62
Sant   Joan,2025-10-16,22.5,16.6,71,30,13.7,0.25
Sant   Llorenç,2025-10-16,29.9,14,99,54,3.1,0
Sencelles,2025-10-16,23.2,12.8,94,65,20.9,0
Santa   Eugènia,2025-10-16,27.2,11.1,99,53,7.9,1.78
Santa   Margalida,2025-10-16,21.6,17.3,91,71,8.3,0
Santa   Maria,2025-10-16,-,-,-,-,-,-
Santanyi,2025-10-16,24.6,16.2,99,66,12.2,0
Selva,2025-10-16,24.2,14.2,91,56,11.4,0.76
Sineu,2025-10-16,24.1,13.6,99,71,7.9,0.2
Sóller,2025-10-16,23.9,14.3,90,60,16.7,0.25
Son   Servera,2025-10-16,,,,,,
Valldemossa,2025-10-16,20.7,14.1,87,70,14.8,0
Villafranca,2025-10-16,,,,,0,0
