Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-16,30.7,20.1,60,0,0
Alcúdia,2026-09-16,29.6,19.2,77.8,16.9,0
Algaida,2026-09-16,30.6,19.9,75.5,19.4,0
Andratx,2026-09-16,31.1,21.2,66.9,17.3,0
Ariany,2026-09-16,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-16,30.1,18.2,79.1,16.9,0.79
Banyalbufar,2026-09-16,28.5,21.8,82.2,24.5,2.11
Binissalem,2026-09-16,31.8,17.5,75.9,15.1,0
Búger,2026-09-16,30.7,17.6,75.4,19.8,0
Bunyola,2026-09-16,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-16,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-16,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-16,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-16,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-16,29,21.7,74.4,15.4,0
Consell,2026-09-16,30.9,17.4,77,21.2,0
Costitx,2026-09-16,34.5,18.7,80.8,13,0
Deià,2026-09-16,29.4,22.4,63.7,9.7,0
Escorca,2026-09-16,26.5,12.2,79.9,7.2,0
Esporles,2026-09-16,29.5,17.9,77.2,17.2,0.25
Estellencs,2026-09-16,28.9,21.1,66.6,12.6,1.8
Felanitx,2026-09-16,30.6,20.3,74.2,20.1,0
Fornalutx,2026-09-16,28.9,21,59.3,14.3,0
Inca,2026-09-16,32.5,21.4,67.7,7.9,0
Lloret de Vistalegre,2026-09-16,30.7,18.5,80.7,6.4,0
Lloseta,2026-09-16,30.6,19.5,72,27.4,0
Llubí,2026-09-16,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-16,,,,19.1,0.51
Manacor,2026-09-16,31.6,19.2,76.7,14.8,0
Mancor,2026-09-16,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-16,29.1,20,79.3,20.9,0
Marratxí,2026-09-16,33.2,20.9,70.8,28,0
Montuïri,2026-09-16,30.2,16.6,84,15.4,0
Muro,2026-09-16,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-16,30.4,21.7,70.2,16.6,0
Petra,2026-09-16,31,18.3,73.8,15.4,0
Pollença,2026-09-16,27.2,21.1,56.3,29,0
Porreres,2026-09-16,32.6,19,69.3,15.5,0
Sa Pobla,2026-09-16,30,19.3,72.5,13,0
Puigpunyent,2026-09-16,30.3,20.9,65.9,16.9,0
Ses Salines,2026-09-16,31.9,18.9,71.6,0,0
Sant Joan,2026-09-16,29.6,19.4,61.8,15.8,0
Sant Llorenç des Cardassar,2026-09-16,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-16,32.7,18.9,78.5,17.7,30.48
Santa Eugènia,2026-09-16,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-16,29.4,20.6,74,23.4,0
Santa María del Camí,2026-09-16,32,18.7,69.2,24.5,0
Santanyí,2026-09-16,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-16,30.5,20.3,67.8,11.7,0
Sineu,2026-09-16,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-16,29.5,19.6,70.5,19.8,0
Son Servera,2026-09-16,28.8,20.9,71.7,19.4,0
Valldemossa,2026-09-16,25.9,21.1,65.4,9,0
Vilafranca de Bonany,2026-09-16,30.7,19.5,77.2,16.9,0
