Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-08,31.7,18.4,46.4,0,0
Alcúdia,2026-06-08,30,19.7,72.3,21.2,0
Algaida,2026-06-08,32.4,17.5,59.9,21.2,0
Andratx,2026-06-08,30.8,19.4,59.9,13,0
Ariany,2026-06-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-08,30.7,15.4,67.3,17.7,0
Banyalbufar,2026-06-08,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-08,34.4,14.8,61.2,13,0
Búger,2026-06-08,35.3,15.1,62,18.3,0
Bunyola,2026-06-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-08,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-08,28.6,18.9,80.6,16.3,0
Consell,2026-06-08,32.9,15.3,64.5,20.9,0
Costitx,2026-06-08,35.1,17.1,68.5,10.1,0
Deià,2026-06-08,28.2,19.8,65.1,8.6,0
Escorca,2026-06-08,27.8,11.2,67.1,9.7,0
Esporles,2026-06-08,31,17.8,68.5,19.2,0
Estellencs,2026-06-08,29,18.4,67.8,12.2,0
Felanitx,2026-06-08,33.3,18.4,64.9,17.5,0
Fornalutx,2026-06-08,27.3,18.6,65,13,0
Inca,2026-06-08,36,19,60.9,12.2,0
Lloret de Vistalegre,2026-06-08,32.4,16.9,70.6,6.1,0
Lloseta,2026-06-08,31.9,17.3,60.1,25.6,0
Llubí,2026-06-08,34.9,16.9,63.1,15.1,0
Llucmajor,2026-06-08,,,,18,0
Manacor,2026-06-08,30.8,16.3,71.3,17.3,0
Mancor,2026-06-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-08,32.3,17.4,73.5,20.2,0
Marratxí,2026-06-08,31.3,19.1,64.3,16.4,0
Montuïri,2026-06-08,32.9,14.3,67,19.5,0
Muro,2026-06-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-08,30.1,20,69.1,14.4,0
Petra,2026-06-08,34.3,16.6,61.9,15.4,0
Pollença,2026-06-08,29.3,18.3,49,17.7,0
Porreres,2026-06-08,32.4,17.4,58.8,19.1,0
Sa Pobla,2026-06-08,32.6,17.2,63.7,13.4,0
Puigpunyent,2026-06-08,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-08,32.2,16.8,68.9,7.2,0
Sant Joan,2026-06-08,31.8,18.3,55,15.8,0
Sant Llorenç des Cardassar,2026-06-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-08,34.7,17,66.1,13.4,0
Santa Eugènia,2026-06-08,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-08,34.1,18.3,69.8,25.6,0
Santa María del Camí,2026-06-08,31.5,16.3,60.6,19.1,0
Santanyí,2026-06-08,,,,3.5,0
Selva,2026-06-08,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-08,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-08,27.3,18.3,69.1,22,0
Son Servera,2026-06-08,27.7,18.9,74.9,17.3,0
Valldemossa,2026-06-08,27.5,18.3,60.8,13,0
Vilafranca de Bonany,2026-06-08,32.4,16.7,65.2,19.4,0
