Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-10,28.2,14.5,28.4,0,0
Alcúdia,2026-04-10,25.1,10.4,59.3,11.2,0
Algaida,2026-04-10,29,14.3,33.9,21.2,0
Andratx,2026-04-10,28.2,14.3,34.1,14,0
Ariany,2026-04-10,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-10,29.8,10.9,46.5,14.3,0
Banyalbufar,2026-04-10,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-10,30.9,9.2,52.6,8.2,0
Búger,2026-04-10,31.4,9.2,53,19,0
Bunyola,2026-04-10,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-10,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-10,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-10,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-10,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-10,27,15.4,37,11.9,0
Consell,2026-04-10,29.8,9.3,48.3,14,0
Costitx,2026-04-10,30.1,12.1,42.7,10.5,0
Deià,2026-04-10,26.2,16.6,31.2,7.9,0
Escorca,2026-04-10,23.7,5,56.6,16.6,0
Esporles,2026-04-10,28.8,12.1,48.4,15.8,0
Estellencs,2026-04-10,25.5,12.3,48,11.2,0
Felanitx,2026-04-10,29.4,14.8,32.7,17.5,0
Fornalutx,2026-04-10,26,15.7,35.7,11.6,0
Inca,2026-04-10,31.3,15.2,38.8,13.7,0
Lloret de Vistalegre,2026-04-10,28.2,13.2,40.9,5.5,0
Lloseta,2026-04-10,28.7,13.6,42.4,19.4,1.19
Llubí,2026-04-10,31,9.5,45.8,8.6,0
Llucmajor,2026-04-10,NaN,NaN,NaN,NaN,NaN
Manacor,2026-04-10,29.2,11.9,45.7,14.4,0
Mancor,2026-04-10,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-10,27.7,15.3,35,23.8,0
Marratxí,2026-04-10,31.3,16.7,30.5,15,0
Montuïri,2026-04-10,28.4,6.9,62.4,18,0
Muro,2026-04-10,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-10,27.8,15,41.6,9,0
Petra,2026-04-10,30,10.7,42.9,13.7,0
Pollença,2026-04-10,25.4,15.2,28.5,12.9,0
Porreres,2026-04-10,29.8,13.4,33.5,16.2,0
Sa Pobla,2026-04-10,28.7,10.6,51.1,13.7,0
Puigpunyent,2026-04-10,27.8,17.4,26.6,15,0
Ses Salines,2026-04-10,28.2,11.8,43.4,5,0
Sant Joan,2026-04-10,27.7,13.8,41.3,12.6,0
Sant Llorenç des Cardassar,2026-04-10,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-10,30.8,10.8,45,10.5,0
Santa Eugènia,2026-04-10,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-10,29.6,13.8,38.2,14.8,0
Santa María del Camí,2026-04-10,29.1,12.8,39.9,15.8,0
Santanyí,2026-04-10,,,,1.1,0
Selva,2026-04-10,29.8,15.1,33.9,8.5,0
Sineu,2026-04-10,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-10,27.1,11,52,20.5,0
Son Servera,2026-04-10,26.5,15.5,34.2,11.9,0
Valldemossa,2026-04-10,27,17.6,33.2,18.7,0
Vilafranca de Bonany,2026-04-10,28.4,13.7,36.7,16.2,0
