Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-20,38.6,26.3,51.5,0,0
Alcúdia,2026-07-20,34.5,26.5,78.8,18.7,0
Algaida,2026-07-20,37.6,25.4,64.9,24.5,0
Andratx,2026-07-20,37.1,27.5,62.6,11.2,0
Ariany,2026-07-20,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-20,35.5,24.6,82.1,15.1,0
Banyalbufar,2026-07-20,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-20,41.2,24.7,67.3,9.7,0
Búger,2026-07-20,40.9,24.8,65.8,14.3,0
Bunyola,2026-07-20,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-20,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-20,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-20,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-20,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-20,32.6,26,85.5,15.4,0
Consell,2026-07-20,39.4,25.3,70.9,18,0
Costitx,2026-07-20,40.2,25.2,67.7,9.3,0
Deià,2026-07-20,37.9,26.2,68.9,18.7,0
Escorca,2026-07-20,36.6,22,40.1,9.4,0
Esporles,2026-07-20,34.9,25.8,73.7,15.1,0
Estellencs,2026-07-20,37.7,26.1,69.9,16.2,0
Felanitx,2026-07-20,38.7,25.4,65.9,20.4,0
Fornalutx,2026-07-20,36.5,24.6,60.5,12.6,0
Inca,2026-07-20,40.3,26.7,64.6,12.2,0
Lloret de Vistalegre,2026-07-20,39.1,25.3,68.2,6.9,0
Lloseta,2026-07-20,38.6,25.1,64.2,30.2,0.2
Llubí,2026-07-20,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-20,,,,18,0
Manacor,2026-07-20,37.6,25.3,76.7,16.6,0
Mancor,2026-07-20,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-20,38.4,24.5,66.6,18.7,0
Marratxí,2026-07-20,39.1,26,74.2,15.4,0
Montuïri,2026-07-20,39,24.9,70.3,13.4,0
Muro,2026-07-20,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-20,35,28,82.2,11.9,0
Petra,2026-07-20,41,25.8,64.3,14,0
Pollença,2026-07-20,34.9,25.8,53.2,17.7,0
Porreres,2026-07-20,37.8,26.1,66.2,22.3,0
Sa Pobla,2026-07-20,38.2,26,67.3,0,0
Puigpunyent,2026-07-20,36.7,25.8,49.6,14,0
Ses Salines,2026-07-20,37.9,26.3,75.2,0,0
Sant Joan,2026-07-20,37.5,26.1,50,15.4,0
Sant Llorenç des Cardassar,2026-07-20,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-20,39.7,25.8,69.8,16.9,0
Santa Eugènia,2026-07-20,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-20,38.6,25.9,67,16.6,0
Santa María del Camí,2026-07-20,37.9,25.4,68,19.4,0
Santanyí,2026-07-20,,,,3.5,0
Selva,2026-07-20,38.9,25.4,60.8,7.4,0
Sineu,2026-07-20,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-20,36.8,27.1,71.7,34.2,0
Son Servera,2026-07-20,33.6,26.3,81.2,15.5,0
Valldemossa,2026-07-20,36.7,24.4,56,27,0
Vilafranca de Bonany,2026-07-20,38.1,26,70.2,23,0
