Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-08,37.9,24.5,44.1,0,0
Alcúdia,2026-08-08,35.7,25.1,67.5,13,0
Algaida,2026-08-08,37.5,24.3,62.2,23.8,0
Andratx,2026-08-08,37.1,26.3,59.9,11.9,0
Ariany,2026-08-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-08,36.6,23.8,70.3,17.2,0
Banyalbufar,2026-08-08,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-08,39.6,22.7,59,9.7,0
Búger,2026-08-08,40.4,23,61.6,18.3,0
Bunyola,2026-08-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-08,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-08,34.1,25.9,68.9,16.9,0
Consell,2026-08-08,38.1,22.6,60.9,16.3,0
Costitx,2026-08-08,38.8,23.3,65.4,11.1,0
Deià,2026-08-08,34.8,26,59.3,10.1,0
Escorca,2026-08-08,32.7,18.7,54.1,14.8,0
Esporles,2026-08-08,36.9,22.8,64.9,15.4,0
Estellencs,2026-08-08,34.2,24.9,58.3,15.5,0
Felanitx,2026-08-08,38,24.7,61.2,21.1,0
Fornalutx,2026-08-08,34.2,25,52.7,14.8,0
Inca,2026-08-08,39.5,25.9,58.4,10.1,0
Lloret de Vistalegre,2026-08-08,39.2,23.1,68.3,7.9,0
Lloseta,2026-08-08,37.7,23.4,59.9,25.9,0
Llubí,2026-08-08,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-08,,,,16.6,0
Manacor,2026-08-08,35.6,23.2,69,20.2,0
Mancor,2026-08-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-08,37.4,24,66.8,23.4,0
Marratxí,2026-08-08,36.6,25.3,61.3,21.9,0
Montuïri,2026-08-08,38.4,22.2,69.8,12.6,0
Muro,2026-08-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-08,33.8,26.8,74,10.8,0
Petra,2026-08-08,40.1,23.2,57.9,19,0
Pollença,2026-08-08,32.2,25.2,52.1,19.3,0
Porreres,2026-08-08,37.1,24.1,60.9,19.4,0
Sa Pobla,2026-08-08,37.2,24.9,62.6,8.7,0
Puigpunyent,2026-08-08,35.2,23.9,63.8,13.7,0
Ses Salines,2026-08-08,38.8,23.8,66.5,0,0
Sant Joan,2026-08-08,37.6,24.7,50.7,15.8,0
Sant Llorenç des Cardassar,2026-08-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-08,39.1,24.2,61.5,13.4,1.52
Santa Eugènia,2026-08-08,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-08,37.1,24.9,65.2,19.8,0
Santa María del Camí,2026-08-08,36.9,23.3,55.3,20.9,0
Santanyí,2026-08-08,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-08,37.6,25,53.4,11.7,0
Sineu,2026-08-08,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-08,34.4,24.8,60.9,23.8,0
Son Servera,2026-08-08,33.7,25.6,67.8,16.2,0
Valldemossa,2026-08-08,34.3,24.3,56,18,0
Vilafranca de Bonany,2026-08-08,37.7,24.6,65.5,24.5,0
