Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-16,33.9,19.1,43,0,0
Alcúdia,2026-06-16,32.4,17.8,67,14.8,0
Algaida,2026-06-16,33.3,19.9,56.4,21.2,0
Andratx,2026-06-16,29.7,24.7,49.1,4.7,0
Ariany,2026-06-16,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-16,33.9,16,62.5,15.4,0
Banyalbufar,2026-06-16,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-16,35.9,16.1,54.1,11.1,0.25
Búger,2026-06-16,33.8,17.1,58.1,16.4,0
Bunyola,2026-06-16,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-16,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-16,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-16,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-16,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-16,31.6,19.6,63.1,14.8,0
Consell,2026-06-16,34.9,16.1,57.5,20.6,0
Costitx,2026-06-16,36.8,18,63.4,9.3,0
Deià,2026-06-16,29.9,20.6,61.4,9.4,0
Escorca,2026-06-16,29.7,10.3,59.9,10.4,0
Esporles,2026-06-16,32.9,18.2,67.3,19.2,0
Estellencs,2026-06-16,29.3,19.4,66.7,11.5,0
Felanitx,2026-06-16,34.1,20.5,57.9,19.3,0
Fornalutx,2026-06-16,29,19.7,61.4,0.6,0
Inca,2026-06-16,36.6,20.3,53,11.9,0
Lloret de Vistalegre,2026-06-16,35.2,17.8,61.8,5.5,0
Lloseta,2026-06-16,33.9,17.7,52.9,28.4,0.41
Llubí,2026-06-16,35.1,17.9,53.9,13.7,0
Llucmajor,2026-06-16,,,,18,0
Manacor,2026-06-16,32.3,17.8,60.9,16.9,0
Mancor,2026-06-16,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-16,32.3,18,60.4,18.4,0
Marratxí,2026-06-16,33.4,19.8,62,16.1,0
Montuïri,2026-06-16,34.9,14.5,59.8,12.2,0
Muro,2026-06-16,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-16,30.8,21.1,75.6,13,0
Petra,2026-06-16,35.1,16.9,52.7,15.4,0
Pollença,2026-06-16,30.2,19.5,47.4,19.3,0
Porreres,2026-06-16,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-16,32.6,18.5,59.2,7.2,0
Puigpunyent,2026-06-16,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-16,33.6,18.4,70.7,6.5,0
Sant Joan,2026-06-16,33,17.9,51.7,17.5,0
Sant Llorenç des Cardassar,2026-06-16,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-16,35.8,18.3,58.4,16.3,0
Santa Eugènia,2026-06-16,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-16,32.2,18.9,58.6,18.7,0
Santa María del Camí,2026-06-16,32.9,17.3,57.3,17.6,0
Santanyí,2026-06-16,,,,2.6,0
Selva,2026-06-16,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-16,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-16,28.8,19.2,67.6,22.3,0
Son Servera,2026-06-16,31.8,19.1,58.8,16.2,0
Valldemossa,2026-06-16,29.1,19.9,54.9,6.1,0
Vilafranca de Bonany,2026-06-16,34.5,17.9,57,23,0
