Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-22,38.1,25.1,47.3,0,0
Alcúdia,2026-07-22,34.8,25.7,66.8,14.8,0
Algaida,2026-07-22,38,24.5,58.5,25.6,0
Andratx,2026-07-22,36.4,26.4,61.1,12.6,0
Ariany,2026-07-22,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-22,35.4,23.3,67.3,16.6,0
Banyalbufar,2026-07-22,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-22,40.1,22.6,60.3,13.7,0
Búger,2026-07-22,36.4,23.1,62.4,22.5,0
Bunyola,2026-07-22,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-22,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-22,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-22,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-22,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-22,34.3,25.7,71.8,18,0
Consell,2026-07-22,40,22.6,60.8,20.6,0
Costitx,2026-07-22,40.8,23.1,62.3,13,0
Deià,2026-07-22,34.4,26.4,64.6,16.2,0
Escorca,2026-07-22,33.5,19.6,57.6,14.8,0
Esporles,2026-07-22,37.1,24.9,66.5,20.9,2.03
Estellencs,2026-07-22,32.5,26.5,68.7,14.8,0
Felanitx,2026-07-22,35.3,24.7,59.9,25.1,0
Fornalutx,2026-07-22,35.1,25.1,64,13.7,0
Inca,2026-07-22,40.3,26.6,56.6,11.1,0
Lloret de Vistalegre,2026-07-22,37.5,23.6,64.5,5.5,0
Lloseta,2026-07-22,37.5,24.1,57.6,24.1,0
Llubí,2026-07-22,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-22,,,,23,0
Manacor,2026-07-22,36.2,23.7,62.5,16.2,0
Mancor,2026-07-22,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-22,36.6,24.4,65,19.1,0
Marratxí,2026-07-22,38,25.2,59.7,21.9,0
Montuïri,2026-07-22,37.2,23,67.2,18,0
Muro,2026-07-22,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-22,36.2,27.2,68.1,15.1,0
Petra,2026-07-22,38.5,24.6,58.5,14.6,0
Pollença,2026-07-22,31.9,25.9,51.2,19.3,0
Porreres,2026-07-22,38.3,24.7,56.6,16.9,0
Sa Pobla,2026-07-22,35.2,25,63.4,5.8,0
Puigpunyent,2026-07-22,36,25.4,58.7,15,0
Ses Salines,2026-07-22,36.6,24.4,61.2,0.4,0
Sant Joan,2026-07-22,36.1,24.8,47.8,13,0
Sant Llorenç des Cardassar,2026-07-22,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-22,40.4,23.9,60.4,14.3,0
Santa Eugènia,2026-07-22,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-22,38.4,25.2,62.9,16.9,0
Santa María del Camí,2026-07-22,38.1,23.7,59.2,21.2,0
Santanyí,2026-07-22,,,,13,0
Selva,2026-07-22,36.8,25.3,51.5,9.7,0
Sineu,2026-07-22,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-22,34,26.8,67.6,32,0
Son Servera,2026-07-22,32.8,25.9,65.6,15.1,0
Valldemossa,2026-07-22,34.8,24.3,63.7,30.2,0
Vilafranca de Bonany,2026-07-22,36,24.6,63.5,18.4,0
