Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-07,19.9,10.5,83,64,0,0
Alcúdia,2025-12-07,21.7,9.2,96,61,13,0
Algaida,2025-12-07,19.3,11.3,97,62,16.9,0.2
Andratx,2025-12-07,20.9,11.9,92,65,7.2,0
Ariany,2025-12-07,-,-,-,-,-,-
Artà,2025-12-07,-,-,-,-,-,-
Banyalbufar,2025-12-07,17.7,12,93,77,5,0
Binissalem,2025-12-07,20.6,8.1,97,70,6.9,0
Búger,2025-12-07,21.4,8.5,95,63,18.3,0
Bunyola,2025-12-07,21.8,10.6,92,55,12.6,0
Calvià,2025-12-07,24.4,11,93,49,11.4,0
Campanet,2025-12-07,-,-,-,-,-,-
Campos,2025-12-07,-,-,-,-,-,-
Capdepera,2025-12-07,22.8,12.1,94,54,11.6,0
Consell,2025-12-07,-,-,-,-,-,-
Costitx,2025-12-07,20,10.2,99,73,7.9,0.3
Deià,2025-12-07,20.7,13.7,82,55,7.2,0
Escorca,2025-12-07,14.2,6,92,69,15.5,0
Esporles,2025-12-07,21.6,10,96,64,7.6,0
Estellencs,2025-12-07,-,-,-,-,-,-
Felanitx,2025-12-07,-,-,-,-,-,-
Fornalutx,2025-12-07,19.1,12.1,83,60,8.7,0
Inca,2025-12-07,21.2,10.4,95,63,10.8,0
Lloret,2025-12-07,21.3,10.7,99,68,4.7,0
Lloseta,2025-12-07,19.6,9.4,94,67,24.8,0
Llubí,2025-12-07,20.9,8.9,99,61,9.7,0.3
Llucmajor,2025-12-07,19.7,10.6,99,72,13.7,0.3
Manacor,2025-12-07,20.8,9.9,98,63,13,0.3
Mancor,2025-12-07,-,-,-,-,-,-
Maria,2025-12-07,20.6,12.1,99,68,15.5,0
Marratxí,2025-12-07,20.6,12.3,95,68,11.7,0
Montuïri,2025-12-07,21,7.5,99,69,21.2,0.2
Muro,2025-12-07,20.6,10.2,99,68,0,0
Palma,2025-12-07,19.7,11.5,95,76,12.6,0
Petra,2025-12-07,21.6,9.4,97,59,11.1,0
Pollença,2025-12-07,20.3,11.2,70,44,6.4,0
Porreres,2025-12-07,21.2,10.1,97,59,10.4,0
Sa Pobla,2025-12-07,-,-,-,-,-,-
Puigpunyent,2025-12-07,-,-,-,-,-,-
Ses   Salines,2025-12-07,-,-,-,-,-,-
Sant   Joan,2025-12-07,20.1,10.7,72,12,11.9,0.25
Sant   Llorenç,2025-12-07,20.3,8.6,98,65,3.2,0
Sencelles,2025-12-07,-,-,-,-,-,-
Santa   Eugènia,2025-12-07,21.1,7.1,99,64,15,0
Santa   Margalida,2025-12-07,21,10.1,98,61,11.9,0
Santa   Maria,2025-12-07,-,-,-,-,-,-
Santanyi,2025-12-07,20.4,10.8,99,76,0,0.3
Selva,2025-12-07,22.9,10.9,88,51,6.8,0
Sineu,2025-12-07,20.7,8.9,99,75,10.8,0
Sóller,2025-12-07,-,-,-,-,-,-
Son   Servera,2025-12-07,-,-,-,-,-,-
Valldemossa,2025-12-07,-,-,-,-,-,-
Villafranca,2025-12-07,,,,,0,0
