Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-23,26.5,18.8,72,35,0,0
Alcúdia,2025-10-23,28.4,20.1,87,42,41.8,0
Algaida,2025-10-23,26.2,17.9,85,41,41.8,0
Andratx,2025-10-23,26.8,21.3,76,45,32,0
Ariany,2025-10-23,-,-,-,-,-,-
Artà,2025-10-23,28.6,19.6,90,49,62.9,0
Banyalbufar,2025-10-23,24.5,18.2,85,61,37.5,0
Binissalem,2025-10-23,27.2,17.9,90,37,15.1,0
Búger,2025-10-23,28.4,19.3,85,41,28.3,0
Bunyola,2025-10-23,26.6,18.1,86,40,37.8,0
Calvià,2025-10-23,26.6,20.7,80,45,25.4,0
Campanet,2025-10-23,-,-,-,-,-,-
Campos,2025-10-23,27.4,16.4,88,54,69.2,0
Capdepera,2025-10-23,28.7,20.6,84,43,28,0
Consell,2025-10-23,-,-,-,-,-,-
Costitx,2025-10-23,27.4,16.1,91,52,17.2,0
Deià,2025-10-23,25.7,18.8,76,48,31.3,0
Escorca,2025-10-23,17.9,14.7,94,48,31.7,0
Esporles,2025-10-23,25.5,17.6,89,59,29.1,0
Estellencs,2025-10-23,-,-,-,-,-,-
Felanitx,2025-10-23,26.4,19.9,86,50,76,0
Fornalutx,2025-10-23,25.4,17.6,77,48,20.1,0
Inca,2025-10-23,28.8,19.6,87,31,24.1,0
Lloret,2025-10-23,28,16.6,89,56,18.3,0
Lloseta,2025-10-23,23.8,19.4,85,59,36.7,0
Llubí,2025-10-23,28.3,20.2,85,40,24.1,0
Llucmajor,2025-10-23,26.1,18,91,46,41,0
Manacor,2025-10-23,27.5,18.4,85,49,37.8,0
Mancor,2025-10-23,-,-,-,-,-,-
Maria,2025-10-23,27.8,18.9,86,43,33.1,0
Marratxí,2025-10-23,28.4,19.3,85,45,32.3,0
Montuïri,2025-10-23,27.4,14.6,90,55,56.2,0
Muro,2025-10-23,28,20.9,89,46,1.1,0
Palma,2025-10-23,28.2,20.9,79,48,32,0
Petra,2025-10-23,28.3,18.3,81,45,25.9,0
Pollença,2025-10-23,27.2,17.9,59,32,48.3,0
Porreres,2025-10-23,27.6,16.4,83,47,32,0
Sa Pobla,2025-10-23,28.6,20.1,86,40,26.6,0
Puigpunyent,2025-10-23,26.3,19.8,77,51,50.1,0
Ses   Salines,2025-10-23,25.9,17.3,88,62,57.9,0
Sant   Joan,2025-10-23,27,19.1,70,45,27.8,0
Sant   Llorenç,2025-10-23,31.1,18.3,95,55,10.3,0
Sencelles,2025-10-23,27.1,18.4,85,43,44.4,0
Santa   Eugènia,2025-10-23,28.8,17.3,85,42,19.8,0
Santa   Margalida,2025-10-23,28.6,20.8,82,42,33.8,0
Santa   Maria,2025-10-23,-,-,-,-,-,-
Santanyi,2025-10-23,27.1,16.9,93,63,20.1,0
Selva,2025-10-23,-,-,-,-,-,-
Sineu,2025-10-23,27.6,17.3,92,54,28.5,0
Sóller,2025-10-23,26,18.1,77,48,42.6,0
Son   Servera,2025-10-23,,,,,,
Valldemossa,2025-10-23,22.5,18.3,81,51,53.8,0
Villafranca,2025-10-23,,,,,0,0
