Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-08,31.9,23.1,78,49,0,0
Alcúdia,2025-09-08,30.1,23.6,90,65,13,0
Algaida,2025-09-08,32.7,22.6,94,39,16.2,0
Andratx,2025-09-08,34.5,24.4,79,38,13.7,0
Ariany,2025-09-08,-,-,-,-,-,-
Artà,2025-09-08,31.2,22,99,71,27.8,0
Banyalbufar,2025-09-08,30.5,23.3,94,49,9,0
Binissalem,2025-09-08,34.1,22.1,92,47,15.1,0
Búger,2025-09-08,32.8,22.7,92,53,31.2,0
Bunyola,2025-09-08,33.4,22.9,86,45,19.8,0
Calvià,2025-09-08,32.4,23.2,87,34,20.1,0
Campanet,2025-09-08,-,-,-,-,-,-
Campos,2025-09-08,34.8,24.5,91,51,35.4,0
Capdepera,2025-09-08,30.8,23.8,95,66,13,0
Consell,2025-09-08,-,-,-,-,-,-
Costitx,2025-09-08,33.8,22.6,97,51,10.5,0
Deià,2025-09-08,30.6,24.7,86,31,23,0
Escorca,2025-09-08,27.2,20,92,32,13.3,0
Esporles,2025-09-08,33.4,21.9,91,49,14.3,0
Estellencs,2025-09-08,-,-,-,-,-,-
Felanitx,2025-09-08,32.1,23.7,92,51,32.2,0.41
Fornalutx,2025-09-08,30.7,24,82,34,11.1,0
Inca,2025-09-08,34.4,24.1,91,51,14.8,0
Lloret,2025-09-08,32.3,22.2,96,55,5.5,0
Lloseta,2025-09-08,32.6,22.4,93,51,19.8,0
Llubí,2025-09-08,32.6,23.1,91,53,11.5,0
Llucmajor,2025-09-08,34,23.6,96,49,17.6,0.2
Manacor,2025-09-08,34.4,22.8,95,48,10.4,0.79
Mancor,2025-09-08,-,-,-,-,-,-
Maria,2025-09-08,-,-,-,-,-,-
Marratxí,2025-09-08,37,23.7,91,36,17.2,0
Montuïri,2025-09-08,32.2,22.2,99,52,27,0
Muro,2025-09-08,30.9,23.2,96,68,0,0
Palma,2025-09-08,32.9,24.8,87,64,19.8,0
Petra,2025-09-08,32.7,22.9,93,49,15.8,0
Pollença,2025-09-08,28.2,23.2,71,54,27.8,0
Porreres,2025-09-08,33.6,23.5,92,45,14.4,0
Sa Pobla,2025-09-08,32.4,24.1,90,57,10.8,0
Puigpunyent,2025-09-08,34.3,21.8,82,39,27.8,0
Ses   Salines,2025-09-08,32.8,23.8,94,56,31.5,0
Sant   Joan,2025-09-08,31.2,23.4,68,16,18.3,0
Sant   Llorenç,2025-09-08,34.7,23.3,94,50,5.6,0.51
Sencelles,2025-09-08,32.4,23.1,92,54,22.5,0
Santa   Eugènia,2025-09-08,38.3,22.2,92,38,11.3,0
Santa   Margalida,2025-09-08,31.6,23,93,58,20.9,0
Santa   Maria,2025-09-08,-,-,-,-,-,-
Santanyi,2025-09-08,34,23.7,98,47,9.3,0
Selva,2025-09-08,31.8,23,90,50,10.3,0
Sineu,2025-09-08,33.7,22.2,99,60,11.1,0
Sóller,2025-09-08,31.7,24.1,81,50,25.9,0
Son   Servera,2025-09-08,,,,,,
Valldemossa,2025-09-08,30.7,22.9,88,43,19.3,0
Villafranca,2025-09-08,,,,,0,0
