Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-10,27.3,19,94,46,0,0
Alcúdia,2025-09-10,27.6,19.3,96,65,22.7,37.9
Algaida,2025-09-10,26.7,18.5,98,48,19.4,0.51
Andratx,2025-09-10,27.8,20.1,92,46,15.5,0
Ariany,2025-09-10,-,-,-,-,-,-
Artà,2025-09-10,28.4,16.4,100,67,74,16
Banyalbufar,2025-09-10,-,-,-,-,-,-
Binissalem,2025-09-10,29.9,18.8,98,41,7.9,0.25
Búger,2025-09-10,31.5,19.2,97,51,15.4,0
Bunyola,2025-09-10,29.4,18.1,98,33,16.9,0
Calvià,2025-09-10,29.2,19.2,95,44,12.9,0
Campanet,2025-09-10,-,-,-,-,-,-
Campos,2025-09-10,28.6,19.9,96,59,35.4,11.2
Capdepera,2025-09-10,26.6,18,93,69,18,27.71
Consell,2025-09-10,-,-,-,-,-,-
Costitx,2025-09-10,28.8,17.8,99,56,10.1,0
Deià,2025-09-10,27.1,19.2,93,50,13.7,0
Escorca,2025-09-10,23.4,17.5,88,51,11.5,15.7
Esporles,2025-09-10,27.4,18.7,99,57,18,0
Estellencs,2025-09-10,-,-,-,-,-,-
Felanitx,2025-09-10,29,19.1,94,57,38.9,0.25
Fornalutx,2025-09-10,26.1,18.3,98,55,15.4,37.11
Inca,2025-09-10,30.3,18.9,99,46,16.9,29.21
Lloret,2025-09-10,27.8,18.1,99,59,7.9,0
Lloseta,2025-09-10,27.3,18.3,99,44,25.2,1.7
Llubí,2025-09-10,29.7,19,98,54,11.2,0
Llucmajor,2025-09-10,26.6,19.4,98,58,20.2,0
Manacor,2025-09-10,28.6,18.4,99,55,21.6,0.3
Mancor,2025-09-10,-,-,-,-,-,-
Maria,2025-09-10,-,-,-,-,-,-
Marratxí,2025-09-10,30.5,18.9,96,37,17.5,0
Montuïri,2025-09-10,28.5,18.7,99,57,19.8,0
Muro,2025-09-10,27.7,19.2,99,63,0,2.31
Palma,2025-09-10,29.4,20.5,93,49,10.8,0
Petra,2025-09-10,29.4,18.3,97,48,15.8,36.32
Pollença,2025-09-10,26.6,18.4,76,33,22.5,0
Porreres,2025-09-10,27.9,19,95,50,16.2,0
Sa Pobla,2025-09-10,31.2,19.7,95,53,9.7,13.97
Puigpunyent,2025-09-10,27.8,18.5,93,47,27.8,0.2
Ses   Salines,2025-09-10,26.4,19.4,96,74,27.8,0.25
Sant   Joan,2025-09-10,27.1,18.7,69,9,15,0.25
Sant   Llorenç,2025-09-10,30,19.1,98,63,7.4,3.81
Sencelles,2025-09-10,28,18.9,97,45,27.8,0
Santa   Eugènia,2025-09-10,30,19.1,99,38,18.7,1.78
Santa   Margalida,2025-09-10,27.9,19.1,93,57,16.2,0
Santa   Maria,2025-09-10,-,-,-,-,-,-
Santanyi,2025-09-10,29,19.7,99,67,1.4,0.99
Selva,2025-09-10,29.4,18.5,93,50,7.9,41.91
Sineu,2025-09-10,28.8,18.4,99,58,12.2,0
Sóller,2025-09-10,27.2,19.2,95,56,22.2,0.25
Son   Servera,2025-09-10,,,,,,
Valldemossa,2025-09-10,23.9,17.4,97,57,19.3,0
Villafranca,2025-09-10,,,,,0,0
