Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-11,36.4,22.8,69,33,0,0
Alcúdia,2025-08-11,32.6,22.1,90,47,13,0
Algaida,2025-08-11,33.5,22.3,80,40,20.2,0
Andratx,2025-08-11,34.6,23.9,74,35,10.4,0
Ariany,2025-08-11,-,-,-,-,-,-
Artà,2025-08-11,35.3,18.9,90,45,18.5,0
Banyalbufar,2025-08-11,30.9,23,85,63,10.8,0
Binissalem,2025-08-11,38.4,20.4,90,34,13,0
Búger,2025-08-11,36.3,20.8,90,34,26.2,0
Bunyola,2025-08-11,36.9,21.8,83,36,16.6,0
Calvià,2025-08-11,33.8,22.7,81,43,16.9,0
Campanet,2025-08-11,-,-,-,-,-,-
Campos,2025-08-11,34.3,22.8,93,50,33.8,0
Capdepera,2025-08-11,33.7,22.9,89,43,13,0
Consell,2025-08-11,-,-,-,-,-,-
Costitx,2025-08-11,40.3,20.8,94,31,9.7,0
Deià,2025-08-11,33.9,24.9,72,43,7.9,0
Escorca,2025-08-11,33.4,17.1,85,34,16.6,0
Esporles,2025-08-11,34,21.1,86,49,17.7,0
Estellencs,2025-08-11,-,-,-,-,-,-
Felanitx,2025-08-11,33.6,23.3,91,50,29.6,0
Fornalutx,2025-08-11,32.3,23.6,78,45,14,0
Inca,2025-08-11,39.1,23.8,87,35,11.9,0
Lloret,2025-08-11,37.5,21.6,91,34,5,0
Lloseta,2025-08-11,36.6,21.7,87,33,23.4,0
Llubí,2025-08-11,37.6,21.4,88,32,11.9,0
Llucmajor,2025-08-11,34.3,22,87,45,17.3,0
Manacor,2025-08-11,36,21.5,93,35,15.8,0
Mancor,2025-08-11,-,-,-,-,-,-
Maria,2025-08-11,-,-,-,-,-,-
Marratxí,2025-08-11,34.4,22.1,89,40,15,0
Montuïri,2025-08-11,37.2,19.5,97,38,23,0
Muro,2025-08-11,34.6,22.9,92,45,0,0
Palma,2025-08-11,32.9,25.1,87,56,12.6,0
Petra,2025-08-11,38.3,21.4,94,32,15,0
Pollença,2025-08-11,32.9,22.8,68,31,20.9,0
Porreres,2025-08-11,36.8,22.2,87,34,18,0
Sa Pobla,2025-08-11,37.5,23.6,86,35,11.1,0
Puigpunyent,2025-08-11,35.7,25.3,77,45,16.7,0
Ses   Salines,2025-08-11,30.2,22.9,94,62,27.8,0
Sant   Joan,2025-08-11,35.6,22.6,67,38,14.5,0
Sant   Llorenç,2025-08-11,37.2,21,88,41,5.6,0
Sencelles,2025-08-11,36.1,21.9,88,37,25.9,0
Santa   Eugènia,2025-08-11,38,19.4,92,35,18.7,0
Santa   Margalida,2025-08-11,35.2,22.8,89,41,16.9,0
Santa   Maria,2025-08-11,-,-,-,-,-,-
Santanyi,2025-08-11,36.4,22.8,97,48,4.7,0
Selva,2025-08-11,-,-,-,-,-,-
Sineu,2025-08-11,38.2,20.8,98,38,8.2,0
Sóller,2025-08-11,33.1,22.4,82,43,18.5,0
Son   Servera,2025-08-11,,,,,,
Valldemossa,2025-08-11,31.3,22.2,79,37,22.5,0
Villafranca,2025-08-11,,,,,0,0
