Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-13,38.3,25,36.8,0,0
Alcúdia,2026-08-13,35.4,22.8,71.3,11.2,0
Algaida,2026-08-13,38.1,24.5,53.3,21.2,0
Andratx,2026-08-13,38.5,26.4,47.4,13,0
Ariany,2026-08-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-13,36.8,21.8,60.4,16.9,0
Banyalbufar,2026-08-13,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-13,39.4,20.6,51.9,12.2,0
Búger,2026-08-13,36.7,20.3,57.6,16.4,0
Bunyola,2026-08-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-13,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-13,35.9,25.4,67.5,11.1,0
Consell,2026-08-13,39.3,20.6,55.1,20.9,0
Costitx,2026-08-13,40.9,22.3,59.6,9.3,0
Deià,2026-08-13,34.8,25.3,62,10.4,0
Escorca,2026-08-13,34.1,15.7,60.5,12.6,0
Esporles,2026-08-13,37.3,24.3,66.3,18.7,0
Estellencs,2026-08-13,34.7,25.9,56.4,9,0
Felanitx,2026-08-13,36.4,23.2,55.5,23.7,0
Fornalutx,2026-08-13,34.3,24.5,54.7,15.4,0
Inca,2026-08-13,40.8,26.4,46.1,9.3,0
Lloret de Vistalegre,2026-08-13,38.3,22.9,59.4,6.4,0
Lloseta,2026-08-13,37.9,24,49.3,23.8,0
Llubí,2026-08-13,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-13,,,,17.3,0
Manacor,2026-08-13,37.7,21.9,61.5,20.2,0
Mancor,2026-08-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-13,36.7,24.2,58.5,17.3,0
Marratxí,2026-08-13,40.1,25.1,49.7,20.1,0
Montuïri,2026-08-13,38.6,18.8,66.5,16.9,0
Muro,2026-08-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-13,38.5,27.2,57.3,13.3,0
Petra,2026-08-13,39.6,21.3,56.2,16.1,0
Pollença,2026-08-13,34.1,25.1,42.4,16.1,0
Porreres,2026-08-13,39.4,23.5,54.1,14.4,0
Sa Pobla,2026-08-13,35.9,22.9,61,10.8,0
Puigpunyent,2026-08-13,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-08-13,38.9,23.7,58.3,4.7,0
Sant Joan,2026-08-13,37.3,23.2,51.6,15,0
Sant Llorenç des Cardassar,2026-08-13,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-13,39.3,22.3,58.6,21.6,0
Santa Eugènia,2026-08-13,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-13,36.1,23.9,59.9,19.1,0
Santa María del Camí,2026-08-13,38.4,22.5,47.8,21.2,0
Santanyí,2026-08-13,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-13,NaN,NaN,NaN,NaN,NaN
Sineu,2026-08-13,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-13,33.5,25.1,62.3,20.5,0
Son Servera,2026-08-13,35.2,24.9,59.2,17.3,0
Valldemossa,2026-08-13,32.9,23.5,57.7,13,0
Vilafranca de Bonany,2026-08-13,37.7,24,55.2,18,0
