Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-26,34.3,25.1,47.7,0,0
Alcúdia,2026-08-26,33.1,24.1,71.9,15.1,0
Algaida,2026-08-26,32.8,23,69.3,25.2,0
Andratx,2026-08-26,34.9,25.7,63.5,27.7,0.3
Ariany,2026-08-26,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-26,,,,22.4,0
Banyalbufar,2026-08-26,34.6,24.5,68.1,24.5,0.3
Binissalem,2026-08-26,34.7,23,62,16.3,0
Búger,2026-08-26,35.1,23.5,67,21.6,0
Bunyola,2026-08-26,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-26,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-26,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-26,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-26,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-26,31.9,24.9,73.8,19.5,0
Consell,2026-08-26,35.1,22.7,65.3,23.8,0
Costitx,2026-08-26,36.4,22.6,73.1,9.7,0
Deià,2026-08-26,35.2,25.4,59.2,33.1,0
Escorca,2026-08-26,29.6,18.5,62.3,23,0
Esporles,2026-08-26,33.8,23.3,69.8,19.5,0
Estellencs,2026-08-26,35.3,25,59.3,24.1,0
Felanitx,2026-08-26,31.7,23.3,78.5,28,0
Fornalutx,2026-08-26,34.4,24.1,56.8,21.9,0
Inca,2026-08-26,36.9,24.8,62.1,17.2,0
Lloret de Vistalegre,2026-08-26,34.5,22.6,75.5,5.5,0
Lloseta,2026-08-26,34.3,23.6,60.8,26.6,0
Llubí,2026-08-26,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-26,,,,0,0
Manacor,2026-08-26,33.4,22.2,79,22.7,0
Mancor,2026-08-26,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-26,33.5,23,72.1,27.7,0
Marratxí,2026-08-26,36.6,24.6,59.3,26.2,0
Montuïri,2026-08-26,32.5,21.9,82.7,19.2,0
Muro,2026-08-26,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-26,35.2,26.1,64.1,16.9,0
Petra,2026-08-26,34.9,22.9,70.1,15,0
Pollença,2026-08-26,31.7,24.6,50.6,24.1,0
Porreres,2026-08-26,33.7,23.1,71.9,14.8,0
Sa Pobla,2026-08-26,35.6,24.2,64.8,0,0
Puigpunyent,2026-08-26,33,23.4,64.9,22.2,0
Ses Salines,2026-08-26,32.9,23.2,75.6,4.3,0
Sant Joan,2026-08-26,32.4,23.3,58,16.1,0
Sant Llorenç des Cardassar,2026-08-26,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-26,35.6,23.3,70.1,15.1,0
Santa Eugènia,2026-08-26,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-26,34.6,23.1,67.6,18.7,0
Santa María del Camí,2026-08-26,34.2,23.2,57.7,23.4,0
Santanyí,2026-08-26,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-26,NaN,NaN,NaN,NaN,NaN
Sineu,2026-08-26,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-26,36.2,25.6,59,38.5,0
Son Servera,2026-08-26,30.5,24.3,71.3,21.2,0
Valldemossa,2026-08-26,32,23.1,62.4,25.6,0
Vilafranca de Bonany,2026-08-26,32.4,22.7,75.8,21.2,0
