Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-01,34.7,23.2,51.9,0,0
Alcúdia,2026-07-01,32.2,23.3,75.7,20.5,0
Algaida,2026-07-01,34.4,23.9,59.1,23,0
Andratx,2026-07-01,34.4,24.2,55.1,15.5,0
Ariany,2026-07-01,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-01,31.5,22.3,74.6,14.8,0
Banyalbufar,2026-07-01,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-01,38.1,21.3,67.9,18.3,0
Búger,2026-07-01,35.7,21.3,72.6,21.6,0
Bunyola,2026-07-01,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-01,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-01,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-01,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-01,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-01,31.4,24.3,72.1,14.8,0
Consell,2026-07-01,35.6,21.6,63.7,25.9,0
Costitx,2026-07-01,36.1,22.3,68,9,0
Deià,2026-07-01,32.4,24,64.1,10.1,0
Escorca,2026-07-01,30.3,16.2,73.8,14,0
Esporles,2026-07-01,30.5,22.5,73.9,17.7,9.65
Estellencs,2026-07-01,30.4,23.6,63.5,12.6,0
Felanitx,2026-07-01,35.6,24.6,63.1,21.1,0
Fornalutx,2026-07-01,29.2,22.7,66.1,0,0
Inca,2026-07-01,35.8,24.2,66,21.9,0
Lloret de Vistalegre,2026-07-01,34.7,22.8,70.3,6.4,0
Lloseta,2026-07-01,33.7,21.8,69.2,27.7,0.3
Llubí,2026-07-01,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-01,,,,20.2,0
Manacor,2026-07-01,32.9,22,71.9,18.7,0
Mancor,2026-07-01,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-01,32.8,23.4,71.7,18.7,0
Marratxí,2026-07-01,35.5,24,58.9,19,0
Montuïri,2026-07-01,34.5,20.9,69.7,17.2,0
Muro,2026-07-01,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-01,34.2,25.8,65.3,17.3,0
Petra,2026-07-01,34.4,21.9,64.8,14.3,0
Pollença,2026-07-01,29.4,24.2,56.8,19.3,0
Porreres,2026-07-01,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-07-01,33.1,23.1,71.7,17.2,0
Puigpunyent,2026-07-01,34.1,23.3,54.1,14,0
Ses Salines,2026-07-01,35.1,23.2,68.3,5,0
Sant Joan,2026-07-01,32.8,23.8,62.1,18.5,0
Sant Llorenç des Cardassar,2026-07-01,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-01,36.4,23.2,66.1,18.7,0
Santa Eugènia,2026-07-01,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-01,32.9,23.9,71.1,22.3,0
Santa María del Camí,2026-07-01,35.4,21.4,58.4,31.3,0
Santanyí,2026-07-01,,,,2.1,0
Selva,2026-07-01,34.1,23.1,65.7,14.6,0
Sineu,2026-07-01,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-01,31.8,23.5,69.6,24.5,0
Son Servera,2026-07-01,31.6,24.9,66.5,18.4,0
Valldemossa,2026-07-01,28.3,21.6,68.9,9.4,0
Vilafranca de Bonany,2026-07-01,33.3,24,69.1,19.1,0
