Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-22,25.2,19.6,90,60,0,8.38
Alcúdia,2025-09-22,25.7,21.1,90,59,18,3.3
Algaida,2025-09-22,24.4,17.7,95,64,42.1,9.6
Andratx,2025-09-22,26,20.6,86,55,23.4,1.19
Ariany,2025-09-22,-,-,-,-,-,-
Artà,2025-09-22,25.1,19.3,99,69,31.5,4.6
Banyalbufar,2025-09-22,23.9,18.5,99,73,10.1,15.8
Binissalem,2025-09-22,25.8,18.4,97,61,16.3,5.33
Búger,2025-09-22,26.2,19.3,95,60,16.4,4.57
Bunyola,2025-09-22,26.8,19,97,53,17.7,6.35
Calvià,2025-09-22,26,19.1,93,53,25.4,2.29
Campanet,2025-09-22,-,-,-,-,-,-
Campos,2025-09-22,26.8,19.3,96,63,43.5,26.59
Capdepera,2025-09-22,25.3,21.2,95,64,17.2,5.11
Consell,2025-09-22,-,-,-,-,-,-
Costitx,2025-09-22,22.5,19.4,99,92,9.3,0
Deià,2025-09-22,24.1,18.8,94,66,10.4,6.6
Escorca,2025-09-22,19.1,12,97,81,11.9,5.11
Esporles,2025-09-22,23.9,17.8,97,70,20.9,0.25
Estellencs,2025-09-22,-,-,-,-,-,-
Felanitx,2025-09-22,26.3,19.3,92,64,37,957.99
Fornalutx,2025-09-22,23.3,17.8,97,65,16.3,3.99
Inca,2025-09-22,28.1,18.8,97,57,13,8.41
Lloret,2025-09-22,24.9,17.8,96,69,7.2,0.3
Lloseta,2025-09-22,24.8,18.7,97,64,29.9,9.7
Llubí,2025-09-22,26.2,19.4,95,57,15.5,6.1
Llucmajor,2025-09-22,25.5,19.2,97,64,30.2,4.09
Manacor,2025-09-22,25.9,18.2,96,60,11.9,1.5
Mancor,2025-09-22,-,-,-,-,-,-
Maria,2025-09-22,24.5,19.6,84,68,22.3,3.81
Marratxí,2025-09-22,27.1,17.5,95,55,26.6,14.22
Montuïri,2025-09-22,24.8,17.5,99,73,28,7.9
Muro,2025-09-22,25.1,20,99,68,0,2.31
Palma,2025-09-22,26.9,19.9,90,57,40.7,3.61
Petra,2025-09-22,26.1,18,95,56,18.7,2.29
Pollença,2025-09-22,22.6,19.1,73,53,33.8,2.01
Porreres,2025-09-22,25.6,18.8,93,60,25.9,9.7
Sa Pobla,2025-09-22,26.4,20.3,93,60,15,3.56
Puigpunyent,2025-09-22,24.1,17.8,90,67,35.4,19.41
Ses   Salines,2025-09-22,26.6,19.6,94,65,38.9,1.52
Sant   Joan,2025-09-22,24,19.5,70,17,23.5,5.33
Sant   Llorenç,2025-09-22,27.7,19.7,96,59,8.7,4.32
Sencelles,2025-09-22,25.2,19.1,94,66,32.2,17.6
Santa   Eugènia,2025-09-22,28.9,17.8,99,53,12.9,43.94
Santa   Margalida,2025-09-22,24.8,20.2,91,61,21.2,2.31
Santa   Maria,2025-09-22,-,-,-,-,-,-
Santanyi,2025-09-22,27.1,20.1,99,65,11.9,0.51
Selva,2025-09-22,26.3,18.7,89,54,11.7,0
Sineu,2025-09-22,26,17.2,99,70,12.2,7.39
Sóller,2025-09-22,24.2,20.1,95,80,18.5,2.79
Son   Servera,2025-09-22,,,,,,
Valldemossa,2025-09-22,22.4,16.3,93,67,43.5,6.81
Villafranca,2025-09-22,,,,,0,4.8
