Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-22,26.7,18.8,79,46,0,0
Alcúdia,2025-10-22,26.4,19.5,89,44,28.1,0
Algaida,2025-10-22,26.6,20.1,92,48,23.8,0
Andratx,2025-10-22,27.1,20.4,85,53,18,0
Ariany,2025-10-22,-,-,-,-,-,-
Artà,2025-10-22,27.9,19.4,91,51,33.8,0
Banyalbufar,2025-10-22,25.5,21.3,94,69,15.4,0
Binissalem,2025-10-22,28.2,17.4,91,47,12.2,0
Búger,2025-10-22,29.8,19.5,89,43,21.1,0
Bunyola,2025-10-22,27,17.9,91,43,26.2,0
Calvià,2025-10-22,28.4,19.8,90,45,16.4,0
Campanet,2025-10-22,-,-,-,-,-,-
Campos,2025-10-22,29.3,21,91,49,33.8,0
Capdepera,2025-10-22,28,21.3,85,43,27,0
Consell,2025-10-22,-,-,-,-,-,-
Costitx,2025-10-22,28.6,18.8,97,48,12.2,0
Deià,2025-10-22,27.1,20.8,81,45,19.4,0
Escorca,2025-10-22,20.8,13.8,96,65,22.3,0
Esporles,2025-10-22,24.9,17.8,91,64,27,0
Estellencs,2025-10-22,-,-,-,-,-,-
Felanitx,2025-10-22,27.1,20.7,90,47,29.6,0
Fornalutx,2025-10-22,25.8,19.1,88,49,16.3,0
Inca,2025-10-22,29.2,20.3,87,45,14.8,0
Lloret,2025-10-22,29.5,19.9,93,47,11.9,0
Lloseta,2025-10-22,26.6,19,87,48,33.8,0
Llubí,2025-10-22,29.8,19.8,90,40,11.9,0
Llucmajor,2025-10-22,27.3,19.5,94,53,21.2,0
Manacor,2025-10-22,30,20.5,89,42,19.4,0
Mancor,2025-10-22,-,-,-,-,-,-
Maria,2025-10-22,28.7,20.3,93,45,16.6,0
Marratxí,2025-10-22,28.8,20.1,89,44,17.5,0
Montuïri,2025-10-22,28.1,20.3,94,52,32,0
Muro,2025-10-22,28.6,20.4,93,50,1.1,0
Palma,2025-10-22,27.7,21.6,87,48,23.8,0
Petra,2025-10-22,29.2,20.1,90,40,15.4,0
Pollença,2025-10-22,25.4,17.9,63,37,37,0
Porreres,2025-10-22,28.1,20.7,89,43,18.7,0
Sa Pobla,2025-10-22,30,19.9,89,40,14.3,0
Puigpunyent,2025-10-22,25.4,19.8,84,56,37,0
Ses   Salines,2025-10-22,26,22.2,89,74,31.5,0
Sant   Joan,2025-10-22,27.3,20.2,70,44,15.6,0
Sant   Llorenç,2025-10-22,36.7,17.8,98,38,3.9,0
Sencelles,2025-10-22,27.7,20.3,90,50,25.9,0
Santa   Eugènia,2025-10-22,29.5,20.6,90,44,12.1,0
Santa   Margalida,2025-10-22,29.2,20.4,88,43,16.6,0
Santa   Maria,2025-10-22,-,-,-,-,-,-
Santanyi,2025-10-22,29.2,20.9,96,64,11.6,0
Selva,2025-10-22,-,-,-,-,-,-
Sineu,2025-10-22,28.8,20,97,53,15.1,0
Sóller,2025-10-22,25.7,19.2,85,51,22.2,0
Son   Servera,2025-10-22,,,,,,
Valldemossa,2025-10-22,23.5,18.3,90,60,31.5,0
Villafranca,2025-10-22,,,,,0,0
