Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-24,23.1,15.3,67,44,0,0
Alcúdia,2025-05-24,23.5,15.2,81,48,24.1,0
Algaida,2025-05-24,22.9,15.2,85,39,23,0
Andratx,2025-05-24,25.1,16,82,41,15.5,0
Ariany,2025-05-24,-,-,-,-,-,-
Artà,2025-05-24,23.7,12.9,90,52,33.8,0
Banyalbufar,2025-05-24,22.6,16.2,87,67,9.3,0
Binissalem,2025-05-24,26.6,12.4,87,41,10.5,0
Búger,2025-05-24,24.1,12.9,88,43,28.6,0
Bunyola,2025-05-24,25.7,12.6,95,38,21.2,0
Calvià,2025-05-24,25.1,15.2,88,38,18.3,0
Campanet,2025-05-24,-,-,-,-,-,-
Campos,2025-05-24,-,-,-,-,-,-
Capdepera,2025-05-24,22.9,16.4,83,53,19.2,0
Consell,2025-05-24,17.2,17.2,51,51,3.9,0
Costitx,2025-05-24,24.2,12.9,96,46,9,0
Deià,2025-05-24,23.4,16.2,79,50,13.3,0
Escorca,2025-05-24,19.4,8.7,93,58,9.4,0
Esporles,2025-05-24,23.8,14.1,95,54,21.2,0.51
Estellencs,2025-05-24,-,-,-,-,-,-
Felanitx,2025-05-24,22.6,15.9,75,75,11.3,0.61
Fornalutx,2025-05-24,23.4,15.3,88,46,15.1,0
Inca,2025-05-24,26.2,15.3,78,42,21.9,0
Lloret,2025-05-24,24.5,13.9,89,46,4.7,0
Lloseta,2025-05-24,23.7,12.8,85,43,24.1,0
Llubí,2025-05-24,25.8,13.2,87,43,15.5,0
Llucmajor,2025-05-24,23.2,15.2,87,44,19.1,0
Manacor,2025-05-24,24.5,13,92,50,14,0
Mancor,2025-05-24,-,-,-,-,-,-
Maria,2025-05-24,23.3,15,85,48,20.5,0
Marratxí,2025-05-24,25,14.9,82,38,21.9,0
Montuïri,2025-05-24,24.2,12.3,98,47,15.4,0
Muro,2025-05-24,23.6,14.6,88,50,0,0
Palma,2025-05-24,25.2,17.2,77,50,12.6,0
Petra,2025-05-24,24.1,13.5,90,42,17.2,0
Pollença,2025-05-24,21.7,16,61,34,27.8,0
Porreres,2025-05-24,24.1,14.9,81,41,18.7,0
Sa Pobla,2025-05-24,26.5,15,82,40,12.6,0
Puigpunyent,2025-05-24,-,-,-,-,-,-
Ses   Salines,2025-05-24,21.8,15.4,90,59,24.1,0
Sant   Joan,2025-05-24,22.1,15.4,72,49,17.1,0
Sant   Llorenç,2025-05-24,25.8,13.7,87,48,10.3,0
Sencelles,2025-05-24,23.1,14.5,85,49,27.8,0
Santa   Eugènia,2025-05-24,25.8,13.3,91,42,18.2,0
Santa   Margalida,2025-05-24,23.8,15,80,47,19.1,0
Santa   Maria,2025-05-24,-,-,-,-,-,-
Santanyi,2025-05-24,23.6,14.9,92,56,3.5,0
Selva,2025-05-24,-,-,-,-,-,-
Sineu,2025-05-24,24.9,13.3,95,56,7.6,0
Sóller,2025-05-24,-,-,-,-,-,-
Son   Servera,2025-05-24,21.8,16.4,81,52,24.5,0
Valldemossa,2025-05-24,20.6,13.7,92,55,20.9,11.4
Villafranca,2025-05-24,,,,,19.5,0
