Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-10,21.4,12,62.7,0,0
Alcúdia,2026-02-10,22.6,12.4,70.1,28.8,0
Algaida,2026-02-10,19.3,11.6,81.9,34.9,0
Andratx,2026-02-10,19.9,12.7,75.6,32.8,0
Ariany,2026-02-10,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-10,21.8,11.6,79.5,32,0
Banyalbufar,2026-02-10,,,,24.1,0
Binissalem,2026-02-10,23.7,10.6,75.5,12.2,0
Búger,2026-02-10,22.6,12.6,71.8,26.2,0
Bunyola,2026-02-10,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-10,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-10,1.5,1.5,15,16.9,0
Campanet,2026-02-10,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-10,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-10,22.7,12.4,73,22.4,0
Consell,2026-02-10,22.3,10.3,76.5,24.1,0
Costitx,2026-02-10,21.6,10.1,87.1,13.7,0
Deià,2026-02-10,20.2,14.9,66.9,24.5,0
Escorca,2026-02-10,14.2,9,88.4,13,0
Esporles,2026-02-10,20.8,9.9,77,28,0
Estellencs,2026-02-10,21.2,15.3,66.6,27.7,0
Felanitx,2026-02-10,20.4,12.4,84.4,21.6,0
Fornalutx,2026-02-10,19.2,12.4,76.6,14,0
Inca,2026-02-10,22.6,11.6,74.1,30.6,0
Lloret de Vistalegre,2026-02-10,21.2,11.7,83.3,6.9,0
Lloseta,2026-02-10,21.9,11.3,73.3,61.6,0
Llubí,2026-02-10,22.4,11.2,74.5,16.9,0
Llucmajor,2026-02-10,19.4,11.2,87.5,39.2,0
Manacor,2026-02-10,21.7,12.9,78.1,29.5,0
Mancor,2026-02-10,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-10,21.7,11.9,80,22.3,0
Marratxí,2026-02-10,24,10.8,73.7,20.4,0
Montuïri,2026-02-10,20.2,12.3,86.3,39.6,0
Muro,2026-02-10,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-10,21.7,12.3,75.2,15.5,0
Petra,2026-02-10,21.7,10.9,75.9,21.1,0
Pollença,2026-02-10,21.1,10.2,50,38.6,0
Porreres,2026-02-10,20.1,12.7,79.1,25.6,0
Sa Pobla,2026-02-10,23.7,12.5,70.3,22.4,0
Puigpunyent,2026-02-10,20.2,10.5,78.1,22.5,0
Ses Salines,2026-02-10,20,12.8,83.7,15.5,0
Sant Joan,2026-02-10,20.2,12.9,65.6,20,0
Sant Llorenç des Cardassar,2026-02-10,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-10,22.4,11.3,80.7,23.8,0
Santa Eugènia,2026-02-10,23.1,10.8,77.2,17.1,0
Santa Margalida,2026-02-10,22,11.5,75.3,23.4,0
Santa María del Camí,2026-02-10,21.3,10.3,74.1,40.3,0
Santanyí,2026-02-10,20.3,12.5,87.8,10.5,0
Selva,2026-02-10,NaN,NaN,NaN,NaN,NaN
Sineu,2026-02-10,21.5,10.6,89.1,18.7,0
Sóller,2026-02-10,21.9,14.7,65.4,41,0
Son Servera,2026-02-10,22.7,12.8,73.4,26.6,0
Valldemossa,2026-02-10,17.8,11.4,76.8,32,0
Vilafranca de Bonany,2026-02-10,21.2,11.8,80.7,23,0
