Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-29,15.5,9.4,73,0,1.78
Alcúdia,2026-01-29,17.1,9.7,74,23,0.51
Algaida,2026-01-29,15,8.2,84.6,28.8,2.59
Andratx,2026-01-29,16.5,10.2,80.2,16.9,2.11
Ariany,2026-01-29,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-29,17.2,8.2,81.7,26.2,1.3
Banyalbufar,2026-01-29,,,,18,2.79
Binissalem,2026-01-29,16.6,8.7,84.1,13,1.27
Búger,2026-01-29,17.4,9.1,79.8,22.5,0.25
Bunyola,2026-01-29,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-29,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-29,16.8,10.3,79.5,16.1,0.76
Campanet,2026-01-29,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-29,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-29,17.9,9.4,76.7,21.9,0.99
Consell,2026-01-29,15.6,9.2,86,21.6,3.3
Costitx,2026-01-29,16.6,7.1,90.2,14.8,1.5
Deià,2026-01-29,17,9.1,71.8,20.5,2.49
Escorca,2026-01-29,10.5,4.4,90.1,13.7,5.89
Esporles,2026-01-29,17.9,9.1,84.3,20.9,2.29
Estellencs,2026-01-29,17.8,7.8,75.1,21.6,2.49
Felanitx,2026-01-29,16.6,7.8,87.5,19,1.78
Fornalutx,2026-01-29,16.7,6.5,89.4,14.3,0.79
Inca,2026-01-29,16.6,9.1,82.5,18,0.51
Lloret de Vistalegre,2026-01-29,16.2,8.8,87.4,8.2,0
Lloseta,2026-01-29,15.3,8.7,82.3,40,0.99
Llubí,2026-01-29,16.9,8.2,81.3,16.9,0.71
Llucmajor,2026-01-29,15.6,7.2,89.6,27.4,1.6
Manacor,2026-01-29,16.5,7.2,81.1,23.8,1.6
Mancor,2026-01-29,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-29,17.1,10.3,82.5,20.5,0
Marratxí,2026-01-29,16,8.7,82.6,20.8,2.29
Montuïri,2026-01-29,16.4,6.6,88.9,31.4,3
Muro,2026-01-29,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-29,15.7,10.4,84.8,12.6,0.99
Petra,2026-01-29,17.6,8.5,79,17.5,15.49
Pollença,2026-01-29,17.9,9.8,54.5,22.5,1.27
Porreres,2026-01-29,16.8,7.5,81.5,19.4,2.31
Sa Pobla,2026-01-29,16.7,9.3,78.1,22.4,0.51
Puigpunyent,2026-01-29,15.2,8.4,83.3,16.1,3.81
Ses Salines,2026-01-29,17.1,6.8,86.9,11.5,0.99
Sant Joan,2026-01-29,16.3,8.9,63.7,21.1,1.27
Sant Llorenç des Cardassar,2026-01-29,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-29,16.7,8.4,85.6,20.6,1.52
Santa Eugènia,2026-01-29,16.9,7.8,84.7,21.1,2.79
Santa Margalida,2026-01-29,16.4,8.8,80.1,28.8,0.79
Santa María del Camí,2026-01-29,15.7,9.5,80.4,24.8,2.31
Santanyí,2026-01-29,18,7.3,92.4,6.9,1.8
Selva,2026-01-29,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-29,17.1,7.2,90.1,22.4,0
Sóller,2026-01-29,18.6,7.8,79,24.5,1.7
Son Servera,2026-01-29,16.8,9.1,77.4,23.8,1.5
Valldemossa,2026-01-29,12.1,7.7,89.9,9.7,2.59
Vilafranca de Bonany,2026-01-29,16.8,8,85,24.8,1.3
