Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-31,23.4,14.7,89,62,0,0
Alcúdia,2025-10-31,24.8,13.8,96,62,17.3,0.3
Algaida,2025-10-31,22.3,15.9,96,67,24.5,0.2
Andratx,2025-10-31,24,15.9,92,64,12.2,0
Ariany,2025-10-31,-,-,-,-,-,-
Artà,2025-10-31,25.8,11.6,100,63,29.6,0.41
Banyalbufar,2025-10-31,22.4,16.2,91,70,15.4,0
Binissalem,2025-10-31,24.7,12.1,97,66,6.9,0
Búger,2025-10-31,25.4,11.9,97,66,21.6,0
Bunyola,2025-10-31,25.7,13.6,97,52,14.3,0
Calvià,2025-10-31,25.3,15.1,95,57,13.7,0
Campanet,2025-10-31,-,-,-,-,-,-
Campos,2025-10-31,24.1,12.3,99,75,37,2.01
Capdepera,2025-10-31,25.3,17,93,57,20.6,0
Consell,2025-10-31,-,-,-,-,-,-
Costitx,2025-10-31,23.6,14.1,99,74,12.6,0.3
Deià,2025-10-31,23.3,17,77,52,15.1,0
Escorca,2025-10-31,18.3,10,98,72,9.4,0.2
Esporles,2025-10-31,24.4,12.8,99,63,13.7,0.25
Estellencs,2025-10-31,-,-,-,-,-,-
Felanitx,2025-10-31,22.7,17.3,92,69,35.4,0
Fornalutx,2025-10-31,23.1,14.5,90,61,12.2,0
Inca,2025-10-31,24.4,14.9,95,67,14.8,0
Lloret,2025-10-31,24.1,14.9,98,69,8.2,0
Lloseta,2025-10-31,22.9,13.2,98,68,33.5,0
Llubí,2025-10-31,24.6,13.3,99,58,14.8,0.2
Llucmajor,2025-10-31,23.6,14.4,99,70,20.5,0.3
Manacor,2025-10-31,24.1,13.9,98,62,16.2,0.3
Mancor,2025-10-31,-,-,-,-,-,-
Maria,2025-10-31,24,15.5,98,65,20.2,0.2
Marratxí,2025-10-31,24,15,93,64,18.7,0
Montuïri,2025-10-31,23.9,11.9,99,70,22.4,0.2
Muro,2025-10-31,24.2,14.6,99,67,0,0
Palma,2025-10-31,23.8,16,91,73,8.6,0
Petra,2025-10-31,24.9,14.1,97,55,15.8,1.78
Pollença,2025-10-31,23.3,13.1,70,49,29.6,0
Porreres,2025-10-31,23.9,14.6,95,63,19.1,0
Sa Pobla,2025-10-31,24.9,13,94,66,15,0
Puigpunyent,2025-10-31,23.3,13.5,91,64,18.5,0.2
Ses   Salines,2025-10-31,22.7,14.6,89,78,31.5,0
Sant   Joan,2025-10-31,23.3,14.1,71,13,14.8,0.51
Sant   Llorenç,2025-10-31,28,11.4,99,63,4,0
Sencelles,2025-10-31,22.8,14.2,96,74,32.2,0
Santa   Eugènia,2025-10-31,24.1,11.7,99,70,17.9,0
Santa   Margalida,2025-10-31,24.5,15.1,96,58,18.4,0.3
Santa   Maria,2025-10-31,-,-,-,-,-,-
Santanyi,2025-10-31,24.9,14,99,75,3.2,0
Selva,2025-10-31,-,-,-,-,-,-
Sineu,2025-10-31,23.6,14.7,99,76,16.3,0.3
Sóller,2025-10-31,23.6,14.5,89,64,24.1,0
Son   Servera,2025-10-31,,,,,,
Valldemossa,2025-10-31,20.9,13.8,93,63,20.9,0
Villafranca,2025-10-31,,,,,0,0
