Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-21,16.3,10.7,86.4,0,3.05
Alcúdia,2025-12-21,17.4,12.6,87.5,18,1.8
Algaida,2025-12-21,14.9,11.5,89.8,24.5,2.31
Andratx,2025-12-21,17.2,11.6,83.9,10.8,7.19
Ariany,2025-12-21,NaN,NaN,NaN,NaN,NaN
Artà,2025-12-21,16.7,11.4,92.3,19.5,2.11
Banyalbufar,2025-12-21,15.2,11.1,92.5,18.7,7.9
Binissalem,2025-12-21,17.2,10.2,90,12.2,2.79
Búger,2025-12-21,17.1,11,89.5,19.3,1.02
Bunyola,2025-12-21,16.8,9.9,89.8,16.6,2.79
Cabrera,2025-12-21,NaN,NaN,NaN,NaN,NaN
Calvià,2025-12-21,18.8,11.2,84.8,15,3.81
Campanet,2025-12-21,NaN,NaN,NaN,NaN,NaN
Campos,2025-12-21,16.6,10.6,87.5,27.4,1.78
Capdepera,2025-12-21,18,12.4,87.7,18.7,2.79
Consell,2025-12-21,16.4,10.7,91.4,18.3,2.29
Costitx,2025-12-21,16,10.7,94.1,11.1,0.99
Deià,2025-12-21,16.1,10.8,80.9,30.6,11.2
Escorca,2025-12-21,10.4,6.3,94.8,9.7,29.31
Esporles,2025-12-21,16.8,10.8,91,20.1,5.59
Estellencs,2025-12-21,17.4,11.4,82.6,23,8.61
Felanitx,2025-12-21,16.8,11.9,91.3,17.5,1.52
Fornalutx,2025-12-21,15.3,9.9,88,13.4,16.79
Inca,2025-12-21,17,11.4,89.4,13.4,1.8
Lloret de Vistalegre,2025-12-21,16.3,11.2,91.4,7.9,0
Lloseta,2025-12-21,15.8,10,90.7,38.2,1.7
Llubí,2025-12-21,16.6,11.5,89.3,13,0.99
Llucmajor,2025-12-21,16.1,11.1,92.1,18.7,1.8
Manacor,2025-12-21,16.6,11.2,88.6,21.2,2.01
Mancor,2025-12-21,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2025-12-21,16.3,10.8,90.7,16.2,0
Marratxí,2025-12-21,17,11.5,87.2,21.1,1.78
Montuïri,2025-12-21,16,10.9,94.1,17.2,1.5
Muro,2025-12-21,16.8,11.8,91.9,0,0.51
Palma,2025-12-21,18.2,12.9,84.6,10.4,2.31
Petra,2025-12-21,17,11.4,88.7,15,6.35
Pollença,2025-12-21,16.1,11.6,71.4,22.5,2.79
Porreres,2025-12-21,16.3,12.1,87,20.9,0.99
Sa Pobla,2025-12-21,17.9,11.8,88.1,16.3,0.71
Puigpunyent,2025-12-21,14.8,9.5,92.2,15.4,5.59
Ses Salines,2025-12-21,17.2,10.6,91.3,7.9,2.31
Sant Joan,2025-12-21,16.7,12.1,41.3,15.4,0.51
Sant Llorenç des Cardassar,2025-12-21,16.9,11.5,89.3,8.2,1.27
Sencelles,2025-12-21,16.6,11.3,90.9,14,1.02
Santa Eugènia,2025-12-21,17.5,11.2,90.3,14.5,0.76
Santa Margalida,2025-12-21,16.5,11.9,88.8,17.3,1.8
Santa María del Camí,2025-12-21,16,11.1,87.3,26.3,2.49
Santanyí,2025-12-21,17.3,10.8,93.4,0,1.6
Selva,2025-12-21,17,10.7,87.8,9.7,2.79
Sineu,2025-12-21,16.1,10.8,95.3,18.3,0
Sóller,2025-12-21,17.2,11.9,85.7,20.5,14.4
Son Servera,2025-12-21,18.1,12.8,85.5,16.9,3.81
Valldemossa,2025-12-21,14.1,10,89.2,21.2,18.11
Vilafranca de Bonany,2025-12-21,16.7,11.4,91.2,25.6,0.79
