Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-30,-,-,-,-,-,-
Alcúdia,2025-07-30,27.7,18.9,87,53,13,0
Algaida,2025-07-30,27.2,19.4,80,47,19.4,0
Andratx,2025-07-30,29.8,20.2,78,37,13.3,0
Ariany,2025-07-30,-,-,-,-,-,-
Artà,2025-07-30,27.1,17.4,90,56,20.9,0
Banyalbufar,2025-07-30,28.2,20,84,65,8.7,0
Binissalem,2025-07-30,31.2,16.1,91,37,11.9,0
Búger,2025-07-30,29.1,16.2,91,47,16.4,0
Bunyola,2025-07-30,30.3,17.8,86,34,15.1,0
Calvià,2025-07-30,28.9,19.1,84,38,17.2,0
Campanet,2025-07-30,-,-,-,-,-,-
Campos,2025-07-30,28.6,17.1,92,52,33.8,0
Capdepera,2025-07-30,27.2,21.2,76,56,11.9,0
Consell,2025-07-30,-,-,-,-,-,-
Costitx,2025-07-30,29.3,17.2,93,49,10.5,0
Deià,2025-07-30,29.6,20.8,76,55,9,0
Escorca,2025-07-30,22.8,11.4,98,61,11.9,2.31
Esporles,2025-07-30,28.8,18.6,91,57,16.9,0.25
Estellencs,2025-07-30,-,-,-,-,-,-
Felanitx,2025-07-30,28.7,18.1,84,51,24.1,0
Fornalutx,2025-07-30,26.9,19.1,83,58,15.1,0
Inca,2025-07-30,29.8,19.4,79,46,11.9,0.3
Lloret,2025-07-30,28,18.2,87,52,4.7,0
Lloseta,2025-07-30,28.2,20.5,81,42,21.2,0
Llubí,2025-07-30,29.9,17.8,84,45,11.2,0
Llucmajor,2025-07-30,28.2,19,86,48,16.6,0
Manacor,2025-07-30,29.1,17.1,85,49,13.7,0
Mancor,2025-07-30,-,-,-,-,-,-
Maria,2025-07-30,-,-,-,-,-,-
Marratxí,2025-07-30,30.8,19.7,82,36,22.2,0
Montuïri,2025-07-30,28.4,15.4,96,55,20.1,0
Muro,2025-07-30,29.2,19.6,84,58,0,0
Palma,2025-07-30,30.9,21.9,76,45,13.3,0
Petra,2025-07-30,30.1,17.8,86,42,14,0
Pollença,2025-07-30,24.8,19.5,67,51,20.4,1.8
Porreres,2025-07-30,28,18.8,81,47,14,0
Sa Pobla,2025-07-30,31.1,19.1,85,48,10.3,0
Puigpunyent,2025-07-30,27.9,16.8,88,45,16.7,1.8
Ses   Salines,2025-07-30,25.7,19.1,83,70,29.6,0
Sant   Joan,2025-07-30,26.6,19.3,70,53,13,0
Sant   Llorenç,2025-07-30,30.5,18.1,86,48,6.6,0
Sencelles,2025-07-30,28.4,18.3,84,49,20.9,0
Santa   Eugènia,2025-07-30,32,16.1,93,39,16.6,0
Santa   Margalida,2025-07-30,29,19.5,77,50,18.4,0
Santa   Maria,2025-07-30,-,-,-,-,-,-
Santanyi,2025-07-30,31.3,18.1,87,46,4.3,0
Selva,2025-07-30,29.2,18.3,84,40,10.3,1.52
Sineu,2025-07-30,30,17.5,93,53,8.7,0
Sóller,2025-07-30,27.9,19.9,82,57,22.2,0
Son   Servera,2025-07-30,,,,,,
Valldemossa,2025-07-30,22.4,17.8,86,67,11.3,0
Villafranca,2025-07-30,,,,,0,0
