Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-22,17.9,6.4,62.4,0,0
Alcúdia,2026-03-22,18,5.4,77.2,10.8,0
Algaida,2026-03-22,17.4,6.2,71.4,20.2,0
Andratx,2026-03-22,18,7,71.9,9.7,0
Ariany,2026-03-22,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-22,18.4,4.6,79.9,18.7,0
Banyalbufar,2026-03-22,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-22,19.7,3.4,74.4,10.5,0
Búger,2026-03-22,20,4.4,74.3,17.5,0
Bunyola,2026-03-22,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-22,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-22,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-22,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-22,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-22,17.6,8.7,74.4,18.7,0
Consell,2026-03-22,18.8,3.6,74.4,18.3,0
Costitx,2026-03-22,18.3,4.3,81.5,9.7,0
Deià,2026-03-22,16.1,9.3,64.5,11.9,0
Escorca,2026-03-22,13.4,-1.4,81.5,1.1,0
Esporles,2026-03-22,18.2,5.7,80.5,15.4,0
Estellencs,2026-03-22,16.7,8.8,68.2,20.5,0
Felanitx,2026-03-22,18.5,7.3,73.6,13.7,0
Fornalutx,2026-03-22,15.8,7.3,74,15.4,0
Inca,2026-03-22,20.7,7.9,67.2,14.8,0
Lloret de Vistalegre,2026-03-22,18.6,5.1,78.1,6.4,0
Lloseta,2026-03-22,17.7,5.8,73.2,27.4,0
Llubí,2026-03-22,20.6,3.8,72,11.2,0
Llucmajor,2026-03-22,,,,15.5,0
Manacor,2026-03-22,17.6,4.4,78.3,19.4,0
Mancor,2026-03-22,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-22,18.8,7.1,73.9,14.8,0
Marratxí,2026-03-22,18.9,7.6,68.1,15.4,0
Montuïri,2026-03-22,18.7,1.4,81.6,24.8,0
Muro,2026-03-22,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-22,17.6,8.6,73.9,10.4,0
Petra,2026-03-22,20.2,4.5,70.3,14.6,0
Pollença,2026-03-22,15.8,7.8,57.3,19.3,0
Porreres,2026-03-22,18.4,5.8,69.4,19.1,0
Sa Pobla,2026-03-22,19.5,4.7,72.5,14.3,0
Puigpunyent,2026-03-22,16.3,7.1,74.8,14.6,0
Ses Salines,2026-03-22,18.8,5.5,75.2,6.5,0
Sant Joan,2026-03-22,17.8,5.8,57.8,14.6,0.25
Sant Llorenç des Cardassar,2026-03-22,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-22,20.1,4.3,74.1,15.1,0
Santa Eugènia,2026-03-22,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-22,19.3,7.3,71.3,14,0
Santa María del Camí,2026-03-22,17.6,5.3,70.7,18,0
Santanyí,2026-03-22,19.8,5.1,79.9,2.1,0
Selva,2026-03-22,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-22,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-22,16.2,6.5,75.2,21.2,0
Son Servera,2026-03-22,16.5,6.9,73.2,16.9,0
Valldemossa,2026-03-22,13.9,7,73,18,0
Vilafranca de Bonany,2026-03-22,18.8,6.2,72.8,22,0
