Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-15,17.6,11.9,89,74,0,0
Alcúdia,2025-12-15,19.5,12.3,95,67,13.3,0
Algaida,2025-12-15,18.2,11.9,99,68,16.2,0.2
Andratx,2025-12-15,19.6,14.3,89,69,23.8,0
Ariany,2025-12-15,-,-,-,-,-,-
Artà,2025-12-15,-,-,-,-,-,-
Banyalbufar,2025-12-15,18.2,13.2,89,68,21.2,0
Binissalem,2025-12-15,19.2,9.8,96,73,9.7,0
Búger,2025-12-15,20.8,10.3,96,67,10.8,0
Bunyola,2025-12-15,19.2,11.2,96,73,16.9,0
Calvià,2025-12-15,18.5,13,95,76,14.3,0
Campanet,2025-12-15,-,-,-,-,-,-
Campos,2025-12-15,-,-,-,-,-,-
Capdepera,2025-12-15,18.7,14.5,96,77,15.4,0
Consell,2025-12-15,-,-,-,-,-,-
Costitx,2025-12-15,19.3,10.6,99,74,7.9,0
Deià,2025-12-15,17.9,14.5,76,57,35.3,0
Escorca,2025-12-15,12.3,5.6,97,86,18,0
Esporles,2025-12-15,17.8,12.4,98,80,16.9,22.61
Estellencs,2025-12-15,-,-,-,-,-,-
Felanitx,2025-12-15,-,-,-,-,-,-
Fornalutx,2025-12-15,17.4,11.2,95,65,23.8,3.3
Inca,2025-12-15,19.6,12.2,95,70,13.4,0
Lloret,2025-12-15,18.9,11.7,98,71,5,0
Lloseta,2025-12-15,18.5,10.6,96,73,19.1,0
Llubí,2025-12-15,20.8,10.7,96,63,6.5,0
Llucmajor,2025-12-15,18.3,11.9,99,78,13.3,0
Manacor,2025-12-15,18.8,12.1,97,74,15.5,0
Mancor,2025-12-15,-,-,-,-,-,-
Maria,2025-12-15,18.5,12.5,99,75,18,0
Marratxí,2025-12-15,19.8,13.5,94,69,15.4,0
Montuïri,2025-12-15,18.8,9.9,99,75,9.3,0
Muro,2025-12-15,20.3,12.8,99,73,0,0
Palma,2025-12-15,19,13.5,95,80,13,0
Petra,2025-12-15,20,12,96,66,12.2,0
Pollença,2025-12-15,17.7,11.4,71,56,16.1,0
Porreres,2025-12-15,18.6,10.9,98,68,15.1,0.3
Sa Pobla,2025-12-15,-,-,-,-,-,-
Puigpunyent,2025-12-15,-,-,-,-,-,-
Ses   Salines,2025-12-15,-,-,-,-,-,-
Sant   Joan,2025-12-15,18.6,12.3,72,16,12.4,0.25
Sant   Llorenç,2025-12-15,19.2,10.4,98,73,5.5,0
Sencelles,2025-12-15,-,-,-,-,-,-
Santa   Eugènia,2025-12-15,19.9,9.4,99,67,10.3,0
Santa   Margalida,2025-12-15,19,12.8,96,70,13,0
Santa   Maria,2025-12-15,-,-,-,-,-,-
Santanyi,2025-12-15,20.2,11.9,99,86,0,0
Selva,2025-12-15,18.9,11.8,93,74,5.3,2.79
Sineu,2025-12-15,20.5,10.9,99,77,4.7,0
Sóller,2025-12-15,-,-,-,-,-,-
Son   Servera,2025-12-15,-,-,-,-,-,-
Valldemossa,2025-12-15,-,-,-,-,-,-
Villafranca,2025-12-15,,,,,0,0
