Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-11-09,20.1,11.8,86,52,0,0.51
Alcúdia,2025-11-09,21.5,11.4,91,56,19.4,0.51
Algaida,2025-11-09,19.4,12.4,92,51,14.8,0.2
Andratx,2025-11-09,20.1,12.8,90,61,16.9,0
Ariany,2025-11-09,-,-,-,-,-,-
Artà,2025-11-09,22.6,9.4,97,61,50.1,0.2
Banyalbufar,2025-11-09,18.5,12.1,98,78,7.9,0
Binissalem,2025-11-09,22.8,8.7,97,49,9,0.25
Búger,2025-11-09,22.7,9.9,95,57,13.7,1.02
Bunyola,2025-11-09,21.3,10.8,97,52,15.8,0.25
Calvià,2025-11-09,20.4,12.1,92,57,19,0
Campanet,2025-11-09,-,-,-,-,-,-
Campos,2025-11-09,-,-,-,-,-,-
Capdepera,2025-11-09,20.3,14.4,88,62,29.9,1.5
Consell,2025-11-09,-,-,-,-,-,-
Costitx,2025-11-09,21.1,10.5,99,59,9,0
Deià,2025-11-09,19.9,13.5,89,62,8.6,0
Escorca,2025-11-09,14.1,9,94,72,16.2,0
Esporles,2025-11-09,18.3,10.5,97,75,21.2,0
Estellencs,2025-11-09,-,-,-,-,-,-
Felanitx,2025-11-09,-,-,-,-,-,-
Fornalutx,2025-11-09,18.1,11.7,98,66,1.8,0
Inca,2025-11-09,22.6,12.9,93,44,10.1,0
Lloret,2025-11-09,22,11.8,93,56,5.5,0
Lloseta,2025-11-09,20.3,10.9,95,45,24.5,1.19
Llubí,2025-11-09,21.7,10.7,95,51,10.1,0.51
Llucmajor,2025-11-09,20.1,11.9,95,59,16.6,0.3
Manacor,2025-11-09,22.9,11.2,96,52,19.8,2.11
Mancor,2025-11-09,-,-,-,-,-,-
Maria,2025-11-09,21.6,11.8,99,54,14.4,0
Marratxí,2025-11-09,22.6,12.4,92,57,14.3,0
Montuïri,2025-11-09,21,8.7,99,60,17.7,0
Muro,2025-11-09,21.9,12.6,98,61,0,0.51
Palma,2025-11-09,21.1,13.8,89,64,18.4,0
Petra,2025-11-09,21.7,11.2,95,48,13.2,7.11
Pollença,2025-11-09,19.5,12.3,75,41,14.5,8.13
Porreres,2025-11-09,21.5,12.5,91,53,22.3,0.2
Sa Pobla,2025-11-09,22.1,11.9,94,58,8.9,4.57
Puigpunyent,2025-11-09,18.6,10.2,88,66,27.8,0
Ses   Salines,2025-11-09,19.7,12.1,85,66,27.8,0
Sant   Joan,2025-11-09,20.3,12.8,73,40,11.4,0.51
Sant   Llorenç,2025-11-09,13.6,13.2,98,0,4.8,0
Sencelles,2025-11-09,-,-,-,-,-,-
Santa   Eugènia,2025-11-09,21.7,8.4,99,55,7.4,0.25
Santa   Margalida,2025-11-09,21.9,13.1,91,52,16.6,3
Santa   Maria,2025-11-09,-,-,-,-,-,-
Santanyi,2025-11-09,21.7,11.5,97,63,5,1.09
Selva,2025-11-09,-,-,-,-,-,-
Sineu,2025-11-09,20.7,11.7,99,69,12.6,0.3
Sóller,2025-11-09,19.1,11.7,92,68,18.5,0
Son   Servera,2025-11-09,,,,,,
Valldemossa,2025-11-09,-,-,-,-,-,-
Villafranca,2025-11-09,,,,,0,0.99
