Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-27,12,10.1,89.1,0,7.37
Alcúdia,2025-12-27,13,8.9,92.9,10.4,5.31
Algaida,2025-12-27,11.4,8.5,98.4,11.2,6.4
Andratx,2025-12-27,14.3,9.7,79.3,18,4.8
Ariany,2025-12-27,NaN,NaN,NaN,NaN,NaN
Artà,2025-12-27,11.7,8.8,98.7,10.5,16
Banyalbufar,2025-12-27,13.5,9.8,88.8,19.5,2.59
Binissalem,2025-12-27,12.4,8.3,94.9,7.6,6.86
Búger,2025-12-27,12.7,7.6,95.9,8.5,3.05
Bunyola,2025-12-27,13.2,9.3,89.1,18.3,5.59
Cabrera,2025-12-27,NaN,NaN,NaN,NaN,NaN
Calvià,2025-12-27,13.5,9.9,84.5,21.6,0.25
Campanet,2025-12-27,NaN,NaN,NaN,NaN,NaN
Campos,2025-12-27,NaN,NaN,NaN,NaN,NaN
Capdepera,2025-12-27,13.8,10.6,89,13.7,10.69
Consell,2025-12-27,12,8.3,97.1,9,7.11
Costitx,2025-12-27,11.2,8,99,5,1.8
Deià,2025-12-27,13.1,10.2,75.6,31.3,6.81
Escorca,2025-12-27,7.5,5.6,96.2,21.6,13.41
Esporles,2025-12-27,12.3,7.8,96.9,16.9,1.78
Estellencs,2025-12-27,13.9,10.2,77.8,18.4,2.79
Felanitx,2025-12-27,13.4,9.1,93.8,19.8,2.29
Fornalutx,2025-12-27,12.2,9.3,81.2,26.2,8.1
Inca,2025-12-27,12.3,10,96.8,4.7,2.49
Lloret de Vistalegre,2025-12-27,11.4,8,99,0,0.3
Lloseta,2025-12-27,12,10,93.1,22.3,1.4
Llubí,2025-12-27,11.9,8.2,98.5,4.7,4.09
Llucmajor,2025-12-27,12.3,9.6,94.9,12.2,3.51
Manacor,2025-12-27,12.3,9.4,96.7,11.9,5.31
Mancor,2025-12-27,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2025-12-27,10.9,9,99,9.4,0
Marratxí,2025-12-27,12.3,9.7,91.9,14.6,3.56
Montuïri,2025-12-27,11.3,5.9,99,7.9,2.01
Muro,2025-12-27,10.9,10.3,99,0,0.61
Palma,2025-12-27,13.9,10.9,90.2,15.5,4.5
Petra,2025-12-27,11.8,7.6,96.3,7.9,4.32
Pollença,2025-12-27,11.9,9.7,74.6,14.5,17.78
Porreres,2025-12-27,11.9,8.7,96,5.4,1.7
Sa Pobla,2025-12-27,12.2,9.2,96.2,5.8,5.59
Puigpunyent,2025-12-27,11.5,8.5,92,20.8,1.78
Ses Salines,2025-12-27,13.1,8.9,95.3,6.5,6.4
Sant Joan,2025-12-27,12.1,8.8,32,12.2,3.56
Sant Llorenç des Cardassar,2025-12-27,11.8,8.6,97,3.1,16
Sencelles,2025-12-27,12.3,8.4,98.4,5.8,3.81
Santa Eugènia,2025-12-27,12.3,6.4,99,5.6,5.08
Santa Margalida,2025-12-27,11.9,9.3,95.6,7.6,4.29
Santa María del Camí,2025-12-27,12.2,8.4,91.7,18.7,10.11
Santanyí,2025-12-27,14.5,9.5,94.8,0,6.4
Selva,2025-12-27,12,8.9,93.1,6.8,3.81
Sineu,2025-12-27,11.6,7.6,99,0,0.99
Sóller,2025-12-27,14.2,9.9,81.9,31,5.89
Son Servera,2025-12-27,13.8,10.7,89.8,15.5,14
Valldemossa,2025-12-27,10.6,7.8,88.6,19.4,2.79
Vilafranca de Bonany,2025-12-27,11.5,9.4,95.4,15.1,4.6
