Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-19,23.7,14.5,86,54,0,0
Alcúdia,2025-10-19,25.6,13.7,94,44,19.4,0
Algaida,2025-10-19,23.7,14.2,89,45,20.2,0
Andratx,2025-10-19,25,17,80,50,13.3,0
Ariany,2025-10-19,-,-,-,-,-,-
Artà,2025-10-19,25.8,10.8,100,52,20.9,0.2
Banyalbufar,2025-10-19,24.2,15.6,93,56,21.2,0
Binissalem,2025-10-19,26.3,11.8,97,47,6.9,0
Búger,2025-10-19,28.1,11.9,96,44,14.6,0
Bunyola,2025-10-19,25.3,13.8,94,44,16.3,0
Calvià,2025-10-19,24.5,14.8,90,52,20.1,0
Campanet,2025-10-19,-,-,-,-,-,-
Campos,2025-10-19,24.9,12,97,54,32.2,0
Capdepera,2025-10-19,24.1,16.1,87,55,22.4,0
Consell,2025-10-19,-,-,-,-,-,-
Costitx,2025-10-19,25,12.2,99,52,10.1,0
Deià,2025-10-19,24.5,18.4,71,40,19.8,0
Escorca,2025-10-19,18.5,6.2,99,65,15.8,0.2
Esporles,2025-10-19,22.8,13,98,59,18,34.54
Estellencs,2025-10-19,-,-,-,-,-,-
Felanitx,2025-10-19,23.3,16.1,83,54,24.1,0
Fornalutx,2025-10-19,23.5,15.2,81,46,17.2,0
Inca,2025-10-19,25.7,16.1,86,44,12.6,0
Lloret,2025-10-19,24.2,13.8,94,53,6.1,0
Lloseta,2025-10-19,23.8,14.4,91,51,28.4,0
Llubí,2025-10-19,26.2,11.9,98,42,9.4,0.2
Llucmajor,2025-10-19,23.7,14.4,90,47,18.7,0
Manacor,2025-10-19,24.7,13.4,95,52,19.1,0
Mancor,2025-10-19,-,-,-,-,-,-
Maria,2025-10-19,24,17,82,52,17.3,0
Marratxí,2025-10-19,25,15.6,86,49,15.8,0
Montuïri,2025-10-19,24.6,9.7,99,56,19.5,0
Muro,2025-10-19,25.7,15.1,93,51,0,0
Palma,2025-10-19,25,16.1,86,58,12.6,0
Petra,2025-10-19,26.3,12.2,97,44,13.2,0
Pollença,2025-10-19,23.5,13.9,69,38,31.5,0
Porreres,2025-10-19,23.9,13.7,91,50,16.6,0
Sa Pobla,2025-10-19,26.2,13.8,92,45,10.3,0
Puigpunyent,2025-10-19,23.7,11.7,91,57,16.7,0.2
Ses   Salines,2025-10-19,23.4,14.1,90,59,24.1,0
Sant   Joan,2025-10-19,23.2,13.5,71,33,15,0.25
Sant   Llorenç,2025-10-19,33.3,11.9,98,41,3.2,0
Sencelles,2025-10-19,23.9,12.9,93,48,19.3,0
Santa   Eugènia,2025-10-19,25.8,10.1,99,47,12.7,0
Santa   Margalida,2025-10-19,25,17,81,46,15.1,0
Santa   Maria,2025-10-19,-,-,-,-,-,-
Santanyi,2025-10-19,27.7,14.2,95,51,1.4,0
Selva,2025-10-19,-,-,-,-,-,-
Sineu,2025-10-19,25.6,12.8,99,57,11.1,0
Sóller,2025-10-19,24.3,16.1,84,49,35.2,0
Son   Servera,2025-10-19,,,,,,
Valldemossa,2025-10-19,21.1,14.4,88,47,22.5,0
Villafranca,2025-10-19,-,-,-,-,-,-
