Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-11,16.8,10,91,68,0,0
Alcúdia,2025-12-11,18.9,9,97,65,7.6,0.3
Algaida,2025-12-11,17.4,10.8,99,71,10.4,0
Andratx,2025-12-11,19.9,10.1,91,59,11.9,0.3
Ariany,2025-12-11,-,-,-,-,-,-
Artà,2025-12-11,-,-,-,-,-,-
Banyalbufar,2025-12-11,15.4,9.7,97,81,11.1,0
Binissalem,2025-12-11,18.9,8.3,98,64,6.9,0
Búger,2025-12-11,19.7,8.6,96,64,8.2,0
Bunyola,2025-12-11,17.9,8.3,97,64,13.7,0.25
Calvià,2025-12-11,19,9.8,93,61,13.2,0
Campanet,2025-12-11,-,-,-,-,-,-
Campos,2025-12-11,-,-,-,-,-,-
Capdepera,2025-12-11,17.8,12.8,96,70,12.2,0
Consell,2025-12-11,-,-,-,-,-,-
Costitx,2025-12-11,18.3,8.3,99,78,6.4,0.3
Deià,2025-12-11,16.4,12,85,61,8.6,0
Escorca,2025-12-11,11.1,-0.1,96,85,1.4,0
Esporles,2025-12-11,17.6,8.6,97,73,12.6,0
Estellencs,2025-12-11,-,-,-,-,-,-
Felanitx,2025-12-11,-,-,-,-,-,-
Fornalutx,2025-12-11,16.3,9.8,87,62,12.2,0
Inca,2025-12-11,19.1,11.7,92,65,6.1,0
Lloret,2025-12-11,17.4,8.9,99,77,4,0
Lloseta,2025-12-11,18.8,10.7,97,63,14.8,0.1
Llubí,2025-12-11,18.4,7.7,99,67,5.8,0
Llucmajor,2025-12-11,17.4,10.5,99,76,13.7,0.2
Manacor,2025-12-11,18.3,10.5,98,67,10.8,0
Mancor,2025-12-11,-,-,-,-,-,-
Maria,2025-12-11,17.1,10.9,99,74,6.1,0
Marratxí,2025-12-11,19.8,11.7,95,59,14,0
Montuïri,2025-12-11,16.9,8.2,99,80,8.2,0.2
Muro,2025-12-11,18.4,10.8,99,75,0,0.2
Palma,2025-12-11,19.4,11.4,94,66,13.7,0
Petra,2025-12-11,17.8,8.8,97,67,8.5,0.25
Pollença,2025-12-11,16.8,10.9,73,54,9.7,0
Porreres,2025-12-11,19,9.5,97,63,7.9,0.3
Sa Pobla,2025-12-11,-,-,-,-,-,-
Puigpunyent,2025-12-11,-,-,-,-,-,-
Ses   Salines,2025-12-11,-,-,-,-,-,-
Sant   Joan,2025-12-11,17.2,9.7,72,14,9.2,0
Sant   Llorenç,2025-12-11,18,8.9,98,67,1.4,12.95
Sencelles,2025-12-11,-,-,-,-,-,-
Santa   Eugènia,2025-12-11,19.2,5,99,65,3.5,0
Santa   Margalida,2025-12-11,18.2,10.3,97,71,7.6,0
Santa   Maria,2025-12-11,-,-,-,-,-,-
Santanyi,2025-12-11,20.4,12.1,99,67,0,0
Selva,2025-12-11,-,-,-,-,-,-
Sineu,2025-12-11,18,8.8,99,82,2.1,0
Sóller,2025-12-11,-,-,-,-,-,-
Son   Servera,2025-12-11,-,-,-,-,-,-
Valldemossa,2025-12-11,-,-,-,-,-,-
Villafranca,2025-12-11,,,,,0,0
