Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-04,11.6,7.7,83.1,0,4.57
Alcúdia,2026-01-04,12.8,8.9,80.8,22,7.11
Algaida,2026-01-04,11.3,6.9,92.9,28.8,15.29
Andratx,2026-01-04,14.5,8.8,82.7,19.1,5.79
Ariany,2026-01-04,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-04,11.3,6.7,93.6,19.2,6.6
Banyalbufar,2026-01-04,,,,12.6,3.61
Binissalem,2026-01-04,11.4,7.6,88.8,14.8,5.59
Búger,2026-01-04,12.2,8.2,88,16.9,10.16
Bunyola,2026-01-04,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-04,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-04,13.5,8.2,85.7,28.6,4.06
Campanet,2026-01-04,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-04,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-04,12.2,8.1,87.6,19.5,14.5
Consell,2026-01-04,11.4,7.3,91.1,21.2,7.11
Costitx,2026-01-04,11.2,6.9,95.3,15.8,11.99
Deià,2026-01-04,12.6,7.5,87.9,9.4,2.49
Escorca,2026-01-04,8.4,0.8,96.5,20.5,6.91
Esporles,2026-01-04,12.4,7.4,92.6,21.2,1.78
Estellencs,2026-01-04,14.4,9.3,81.4,13,2.59
Felanitx,2026-01-04,12.9,8.5,90.9,25.4,3.05
Fornalutx,2026-01-04,13.8,6.7,86.5,13.7,2.31
Inca,2026-01-04,11.8,7.6,91.8,8.2,6.6
Lloret de Vistalegre,2026-01-04,11.5,6.8,93.4,9,0
Lloseta,2026-01-04,11.1,6.9,89.6,41,3.99
Llubí,2026-01-04,12.1,8.2,89.1,13.7,11.91
Llucmajor,2026-01-04,12.1,7.4,91.2,38.5,1.6
Manacor,2026-01-04,12,7.5,91.4,11.9,4.6
Mancor,2026-01-04,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-04,11.4,6.8,92.1,30.6,0
Marratxí,2026-01-04,11.8,7.5,87.1,28.6,11.18
Montuïri,2026-01-04,11.5,7.4,95.1,22.7,10.21
Muro,2026-01-04,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-04,12.9,8.5,85.7,33.1,3.81
Petra,2026-01-04,12.2,8.4,88.7,17.5,11.94
Pollença,2026-01-04,11,7.3,66.6,30.6,20.32
Porreres,2026-01-04,12.2,7.8,89.9,26.3,15.7
Sa Pobla,2026-01-04,12.3,8.1,85.2,16.9,10.69
Puigpunyent,2026-01-04,11,6,93,22.2,8.38
Ses Salines,2026-01-04,13.6,8.7,88.1,8.6,0.99
Sant Joan,2026-01-04,12.1,8,41.6,21.4,10.16
Sant Llorenç des Cardassar,2026-01-04,12.1,8,86.6,10.9,4.57
Sencelles,2026-01-04,11.8,7.7,92.4,15.4,9.91
Santa Eugènia,2026-01-04,12.1,8,92.5,8.9,6.35
Santa Margalida,2026-01-04,12.1,8,86.5,29.5,10.21
Santa María del Camí,2026-01-04,11.9,7.9,84.4,32.8,2.79
Santanyí,2026-01-04,14,8.9,92.9,14,0
Selva,2026-01-04,11.2,7.1,87.4,9.7,6.6
Sineu,2026-01-04,11.6,7.5,95.8,12.6,0
Sóller,2026-01-04,15.1,8.7,82.1,20.2,0
Son Servera,2026-01-04,12.5,8,85.8,23,7.59
Valldemossa,2026-01-04,11.5,5.3,91.3,13.7,3.3
Vilafranca de Bonany,2026-01-04,11.7,7.3,92.7,27.7,11.2
