Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-05,16.1,12.5,87.4,0,13.97
Alcúdia,2026-03-05,17.8,13.6,92.8,15.1,15.01
Algaida,2026-03-05,16,12.1,95,29.9,14.81
Andratx,2026-03-05,17.5,12.6,79.6,21.2,7.11
Ariany,2026-03-05,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-05,15.5,12.2,98.4,16.9,21.89
Banyalbufar,2026-03-05,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-05,18,12.2,92.9,15.1,6.6
Búger,2026-03-05,17.1,13.3,93.3,15.8,16.76
Bunyola,2026-03-05,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-05,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-05,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-05,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-05,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-05,15.3,12.9,96.8,19.8,13.89
Consell,2026-03-05,16.8,12.3,94.9,21.9,16.51
Costitx,2026-03-05,16.9,12.4,98.1,7.2,15.01
Deià,2026-03-05,20.2,11.7,77.5,24.5,14.2
Escorca,2026-03-05,14.8,7.3,91.9,16.2,19.99
Esporles,2026-03-05,15.7,11.1,93.7,24.1,8.89
Estellencs,2026-03-05,18,12.1,78.4,21.2,9.6
Felanitx,2026-03-05,16.1,12.8,96.3,28.3,19.05
Fornalutx,2026-03-05,20.4,10.8,75.8,35.2,3.61
Inca,2026-03-05,17.1,12.8,94.7,16.3,13
Lloret de Vistalegre,2026-03-05,16.3,12.3,96.5,6.1,0
Lloseta,2026-03-05,16.3,12.2,94.2,25.6,19
Llubí,2026-03-05,18.1,13.2,92.9,9,16.51
Llucmajor,2026-03-05,,,,28.1,12.4
Manacor,2026-03-05,15.5,12.6,96.2,19.8,14.81
Mancor,2026-03-05,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-05,15.6,12.2,96.8,22.7,0
Marratxí,2026-03-05,16.9,12.5,91.1,25.9,8.38
Montuïri,2026-03-05,15.9,12.4,98.3,28.8,16.21
Muro,2026-03-05,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-05,17.8,12.9,90.8,18,10.21
Petra,2026-03-05,16.7,13,92.5,16.1,16.26
Pollença,2026-03-05,15,12.6,75.7,17.7,12.45
Porreres,2026-03-05,14.6,13.1,95.1,19.4,16.99
Sa Pobla,2026-03-05,16.8,13.4,92.5,12.6,14.2
Puigpunyent,2026-03-05,13.7,10.7,93.8,23.7,9.91
Ses Salines,2026-03-05,17.2,12.8,92.8,10.8,9.7
Sant Joan,2026-03-05,16,12.9,33,17.1,11.68
Sant Llorenç des Cardassar,2026-03-05,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-05,17.1,12.8,95.1,15.1,12.95
Santa Eugènia,2026-03-05,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-05,17.2,13,93.1,13.7,16.79
Santa María del Camí,2026-03-05,16.4,12.1,89.3,25.6,14.5
Santanyí,2026-03-05,16,13.1,98.6,12.2,16.99
Selva,2026-03-05,16.2,12.2,91.8,8.2,6.6
Sineu,2026-03-05,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-05,19.9,12.3,77.6,36,9.91
Son Servera,2026-03-05,15.4,13,94.8,17.3,25.6
Valldemossa,2026-03-05,15.9,10.1,85,33.1,9.7
Vilafranca de Bonany,2026-03-05,15.6,12.3,96.9,23.8,16
