Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-05,36,24.1,61.4,0,0
Alcúdia,2026-08-05,33.8,25.8,75.4,13.3,0
Algaida,2026-08-05,35.5,24.1,73.9,22.7,0
Andratx,2026-08-05,34.8,25.8,70,12.2,0
Ariany,2026-08-05,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-05,35.9,23.8,75.9,14.8,0
Banyalbufar,2026-08-05,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-05,38.1,23.2,73.8,12.6,0
Búger,2026-08-05,35.4,23.8,72.2,21.6,0
Bunyola,2026-08-05,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-05,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-05,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-05,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-05,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-05,34,26,76.3,11.9,0
Consell,2026-08-05,36.7,22.6,74.6,19.5,0
Costitx,2026-08-05,38.4,23.9,78.6,9.7,0
Deià,2026-08-05,33.4,24.9,69.9,14,0
Escorca,2026-08-05,31.4,16.3,71.7,16.2,0
Esporles,2026-08-05,35.3,23.4,75.4,18.3,0
Estellencs,2026-08-05,32.7,24.9,72.6,13.3,0
Felanitx,2026-08-05,36.6,24.9,68.6,24,0
Fornalutx,2026-08-05,34.4,23.8,66.1,14.8,0
Inca,2026-08-05,37.9,25.8,70.1,12.6,5.79
Lloret de Vistalegre,2026-08-05,36.8,24,78,5,0
Lloseta,2026-08-05,36,23.8,74,23.4,0
Llubí,2026-08-05,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-05,,,,18.7,0
Manacor,2026-08-05,36.1,24.1,72,19.4,0.3
Mancor,2026-08-05,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-05,34,24.7,76.1,19.4,0
Marratxí,2026-08-05,36.9,24.9,74.1,16.9,0
Montuïri,2026-08-05,36.9,22.9,78.7,13.7,0
Muro,2026-08-05,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-05,35.2,26.3,76.5,13,0
Petra,2026-08-05,36.7,23.9,69.1,15.4,5.59
Pollença,2026-08-05,31.6,25.3,58.2,22.5,0
Porreres,2026-08-05,36.1,24.1,72.2,21.2,0
Sa Pobla,2026-08-05,34,25.3,72.3,9.3,0
Puigpunyent,2026-08-05,33.5,24.2,69.2,15.4,0
Ses Salines,2026-08-05,36.7,22.8,70.7,0,0
Sant Joan,2026-08-05,34,25.1,44,13,0
Sant Llorenç des Cardassar,2026-08-05,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-05,37.4,23.7,77,15.1,1.52
Santa Eugènia,2026-08-05,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-05,34.3,24.9,74.3,17.6,0
Santa María del Camí,2026-08-05,35.4,23.3,69.8,22,0
Santanyí,2026-08-05,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-05,35.8,23.2,67.6,11.1,2.29
Sineu,2026-08-05,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-05,34.1,25.2,69.7,22.3,0
Son Servera,2026-08-05,34.1,25.4,71.1,16.2,0
Valldemossa,2026-08-05,31.7,23.3,76.3,9.4,0
Vilafranca de Bonany,2026-08-05,35.2,24.6,76.1,20.9,0
