Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-27,19.3,12.2,95,53,0,0
Alcúdia,2025-10-27,21.5,11.8,97,52,19.8,0.3
Algaida,2025-10-27,18.9,11.5,99,61,22,0
Andratx,2025-10-27,20.6,12.2,93,54,14.8,0.3
Ariany,2025-10-27,-,-,-,-,-,-
Artà,2025-10-27,21.6,9.3,100,57,19.3,0.2
Banyalbufar,2025-10-27,19.1,12.7,99,68,14.8,0
Binissalem,2025-10-27,21.7,10,98,50,8.7,0.25
Búger,2025-10-27,24.3,10.9,97,44,14.3,0.25
Bunyola,2025-10-27,21.1,11.2,98,54,19.8,0.25
Calvià,2025-10-27,22.1,11.2,96,49,10.8,0
Campanet,2025-10-27,-,-,-,-,-,-
Campos,2025-10-27,21.4,10.6,98,57,35.4,11.4
Capdepera,2025-10-27,20.9,13,94,52,11.9,0
Consell,2025-10-27,-,-,-,-,-,-
Costitx,2025-10-27,20.6,10.2,99,63,11.6,0.3
Deià,2025-10-27,19.7,13.9,86,59,9.7,0
Escorca,2025-10-27,13.9,8.3,97,76,14.4,0
Esporles,2025-10-27,18.8,10.8,99,69,17.7,0.25
Estellencs,2025-10-27,-,-,-,-,-,-
Felanitx,2025-10-27,19.7,12.9,93,57,27.8,0.2
Fornalutx,2025-10-27,18.2,11.8,98,63,16.9,0
Inca,2025-10-27,22.2,12.2,99,47,10.8,0.3
Lloret,2025-10-27,20.6,10.7,99,62,11.1,0
Lloseta,2025-10-27,19.8,11,98,49,26.6,0
Llubí,2025-10-27,21.2,10.6,99,50,12.2,0.2
Llucmajor,2025-10-27,19.9,11.2,98,63,18,0.3
Manacor,2025-10-27,21.5,10,99,51,15.1,0.2
Mancor,2025-10-27,-,-,-,-,-,-
Maria,2025-10-27,21.3,11.5,99,52,15.1,0.3
Marratxí,2025-10-27,20.8,11.7,96,56,15,0.25
Montuïri,2025-10-27,20,9.7,99,67,22.4,0.2
Muro,2025-10-27,21.5,12.3,99,57,0,0.3
Palma,2025-10-27,21.2,13.4,96,57,13.7,0
Petra,2025-10-27,21.5,10.7,98,50,15.4,21.59
Pollença,2025-10-27,19.1,11.9,82,45,33.8,0.2
Porreres,2025-10-27,20.9,11.8,96,56,14.4,0.2
Sa Pobla,2025-10-27,23,12.3,95,46,13.2,0.25
Puigpunyent,2025-10-27,18.6,10.9,92,64,27.8,0.2
Ses   Salines,2025-10-27,20.1,11.6,94,65,27.8,0
Sant   Joan,2025-10-27,20.1,11.4,72,14,14.5,0.25
Sant   Llorenç,2025-10-27,23.8,10,99,73,3.2,0
Sencelles,2025-10-27,19.7,11.3,97,61,22.2,0.25
Santa   Eugènia,2025-10-27,21.7,9.6,99,54,12.9,0
Santa   Margalida,2025-10-27,21.3,12.9,94,52,14,0.3
Santa   Maria,2025-10-27,-,-,-,-,-,-
Santanyi,2025-10-27,22.5,11,99,61,14.8,0.2
Selva,2025-10-27,-,-,-,-,-,-
Sineu,2025-10-27,20.4,10.5,99,67,14.8,0.3
Sóller,2025-10-27,19.2,12.6,95,62,16.7,0.25
Son   Servera,2025-10-27,,,,,,
Valldemossa,2025-10-27,16.7,10.7,97,69,25.9,0
Villafranca,2025-10-27,,,,,0,0
