Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-23,33.4,21.7,57.3,0,0
Alcúdia,2026-08-23,32.6,24.2,70.3,14,0
Algaida,2026-08-23,33.7,21.6,68.8,18.7,0
Andratx,2026-08-23,33.1,23.5,63.9,13.7,0
Ariany,2026-08-23,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-23,,,,16.3,0
Banyalbufar,2026-08-23,31.1,23.7,75.2,9,0
Binissalem,2026-08-23,33.9,21.3,68.8,13.7,0
Búger,2026-08-23,31.5,20.7,86.1,7.9,0
Bunyola,2026-08-23,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-23,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-23,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-23,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-23,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-23,32.3,24.3,71.6,9.3,0
Consell,2026-08-23,34.2,19.6,69.2,19.8,0
Costitx,2026-08-23,35.4,21,73.1,11.1,0
Deià,2026-08-23,32.9,23.8,63.2,10.4,0
Escorca,2026-08-23,29.8,13.1,75.3,13,0
Esporles,2026-08-23,32,21.2,82.8,15.1,0
Estellencs,2026-08-23,31.2,23.6,66.2,12.6,0
Felanitx,2026-08-23,32,21.5,75.3,20.8,0
Fornalutx,2026-08-23,31.4,22.3,65.4,15.4,0
Inca,2026-08-23,36.3,23.8,66,8.7,0
Lloret de Vistalegre,2026-08-23,33.4,21.2,73.5,5.5,0
Lloseta,2026-08-23,33.2,22,69.3,22.7,0
Llubí,2026-08-23,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-23,,,,2.9,0.79
Manacor,2026-08-23,33.8,21.7,71.3,17.3,0
Mancor,2026-08-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-23,32.1,22.8,73.4,23.8,0
Marratxí,2026-08-23,35.8,22.7,67.1,19.3,0
Montuïri,2026-08-23,32.7,20.2,78.8,18,0
Muro,2026-08-23,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-23,34.3,24.7,70.3,13.7,0
Petra,2026-08-23,35.1,21,66.4,14.6,0
Pollença,2026-08-23,29.9,23.2,55.4,20.9,0
Porreres,2026-08-23,34.4,21.8,68.5,13,0
Sa Pobla,2026-08-23,32.1,23.2,69.2,10.5,0
Puigpunyent,2026-08-23,32.7,22.3,72,15.4,0
Ses Salines,2026-08-23,33.1,22.6,70,0,0
Sant Joan,2026-08-23,32.7,23.2,57.6,13.7,0
Sant Llorenç des Cardassar,2026-08-23,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-23,34.7,21.5,70.9,16.6,0
Santa Eugènia,2026-08-23,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-23,32.8,23.5,69.9,19.4,0
Santa María del Camí,2026-08-23,33.6,21.6,64.8,23,0
Santanyí,2026-08-23,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-23,NaN,NaN,NaN,NaN,NaN
Sineu,2026-08-23,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-23,31.4,23.5,63.1,22,0
Son Servera,2026-08-23,30.5,23.6,70.9,17.3,0
Valldemossa,2026-08-23,30,22.1,70.4,16.2,0
Vilafranca de Bonany,2026-08-23,32.7,23.6,71.2,20.5,0
